Time       moves_acc moves_gen     G(r)_1     S(Q)_1
180001.267     1405456     8085753  0.475E-02  0.547E-02
181001.278     1415901     8183018  0.471E-02  0.538E-02
182001.313     1426310     8280365  0.468E-02  0.529E-02
183001.341     1436763     8377692  0.462E-02  0.520E-02
184001.311     1447060     8474940  0.460E-02  0.511E-02
185001.269     1457460     8572139  0.457E-02  0.503E-02
190001.259     1467882     8669458  0.452E-02  0.496E-02
191001.412     1478288     8766718  0.451E-02  0.488E-02
192001.264     1488595     8863886  0.447E-02  0.480E-02
193001.443     1498890     8961077  0.445E-02  0.473E-02
194001.320     1509106     9058297  0.440E-02  0.466E-02
195001.376     1519285     9155589  0.436E-02  0.460E-02
200001.301     1529572     9252859  0.432E-02  0.453E-02
201001.318     1539865     9350242  0.429E-02  0.446E-02
202001.333     1550057     9447624  0.427E-02  0.440E-02
203001.269     1560391     9544964  0.424E-02  0.434E-02
204001.306     1570572     9642386  0.419E-02  0.429E-02
205001.381     1580754     9738988  0.417E-02  0.424E-02
210001.340     1591040     9836451  0.418E-02  0.418E-02
211001.315     1601235     9933773  0.412E-02  0.413E-02
212001.350     1611368    10031039  0.408E-02  0.408E-02
213001.303     1621422    10128374  0.406E-02  0.404E-02
214001.328     1631581    10225606  0.404E-02  0.399E-02
215001.356     1641745    10323022  0.404E-02  0.395E-02
220001.312     1651811    10420439  0.401E-02  0.390E-02
221001.494     1661804    10516270  0.398E-02  0.386E-02
222001.340     1671853    10613593  0.398E-02  0.382E-02
223001.351     1681929    10710888  0.396E-02  0.378E-02
224001.328     1691986    10808281  0.394E-02  0.374E-02
225001.412     1702535    10905546  0.395E-02  0.372E-02
230001.424     1712413    11000586  0.389E-02  0.368E-02
231001.386     1722537    11097928  0.386E-02  0.364E-02
232001.386     1732601    11195189  0.382E-02  0.361E-02
233001.319     1742593    11292352  0.381E-02  0.357E-02
234001.410     1752768    11389689  0.379E-02  0.354E-02
235001.433     1762890    11486976  0.377E-02  0.350E-02
000001.395     1773004    11584373  0.375E-02  0.348E-02
