 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-O ,Ti-Ti,Ti-O ,O-O  
  15.80000 ,    -0.377216186640819E+00 ,    -0.936641099217951E+00 ,    -0.655679845154962E-02 ,    -0.350942280331932E+00 ,     0.161670839913008E+00 ,    -0.325066430035252E-01 , 
  15.81000 ,    -0.370572051070125E+00 ,    -0.777758439650033E+00 ,     0.604416545402352E-01 ,    -0.318109059412348E+00 ,     0.236880158329619E+00 ,    -0.116975862751561E+00 , 
  15.82000 ,    -0.324434819306007E+00 ,    -0.541485351112712E+00 ,     0.126991509806871E+00 ,    -0.247730432928648E+00 ,     0.292884933424741E+00 ,    -0.181985864174949E+00 , 
  15.83000 ,    -0.253532140969063E+00 ,    -0.263755437050825E+00 ,     0.183429952198971E+00 ,    -0.167402003238462E+00 ,     0.316219597107103E+00 ,    -0.223080561002254E+00 , 
  15.84000 ,    -0.180787948036009E+00 ,     0.109195799080362E-01 ,     0.222708460916935E+00 ,    -0.112003373768592E+00 ,     0.298604910161717E+00 ,    -0.239183038103756E+00 , 
  15.85000 ,    -0.130787487028985E+00 ,     0.237754080330470E+00 ,     0.241394913020419E+00 ,    -0.113682042702055E+00 ,     0.239430130272955E+00 ,    -0.232460387003526E+00 , 
  15.86000 ,    -0.122979242123225E+00 ,     0.380023365663101E+00 ,     0.239876333399057E+00 ,    -0.192526147028785E+00 ,     0.146578567150497E+00 ,    -0.207755859074481E+00 , 
  15.87000 ,    -0.166284038022655E+00 ,     0.415814917691849E+00 ,     0.221763213988849E+00 ,    -0.350241221273386E+00 ,     0.353300126853691E-01 ,    -0.171705270871134E+00 , 
  15.88000 ,    -0.256382414884482E+00 ,     0.341934141626990E+00 ,     0.192669505274460E+00 ,    -0.568354369383806E+00 ,    -0.744881888363238E-01 ,    -0.131683810067392E+00 , 
  15.89000 ,    -0.376266759567708E+00 ,     0.174292905466737E+00 ,     0.158674499467723E+00 ,    -0.811334718667660E+00 ,    -0.162523668151427E+00 ,    -0.947347169476744E-01 , 
  15.90000 ,    -0.499846839010501E+00 ,    -0.551895321734018E-01 ,     0.124834643336170E+00 ,    -0.103382346873525E+01 ,    -0.212236523346999E+00 ,    -0.666169494312005E-01 , 
  15.91000 ,    -0.597679162488003E+00 ,    -0.304476300562301E+00 ,     0.940912824980443E-01 ,    -0.119019872933556E+01 ,    -0.214602008957357E+00 ,    -0.510809743916870E-01 , 
  15.92000 ,    -0.643419360457405E+00 ,    -0.528895402844517E+00 ,     0.668197182479031E-01 ,    -0.124418587139391E+01 ,    -0.170349021298892E+00 ,    -0.494464157561048E-01 , 
  15.93000 ,    -0.619475579898419E+00 ,    -0.688774622656600E+00 ,     0.411087815370614E-01 ,    -0.117627466549426E+01 ,    -0.902109821388482E-01 ,    -0.605173366668364E-01 , 
  15.94000 ,    -0.520586070371868E+00 ,    -0.755840361398905E+00 ,     0.136840957159893E-01 ,    -0.987292559087887E+00 ,     0.691012220954844E-02 ,    -0.808336043984124E-01 , 
  15.95000 ,    -0.354583982056779E+00 ,    -0.717310910467586E+00 ,    -0.187673173268759E-01 ,    -0.697452428235876E+00 ,     0.975172011945865E-01 ,    -0.105221798919938E+00 , 
  15.96000 ,    -0.140306979910805E+00 ,    -0.577120346060769E+00 ,    -0.582125095907125E-01 ,    -0.341297832392394E+00 ,     0.158105447200452E+00 ,    -0.127577558956464E+00 , 
  15.97000 ,     0.967140574783531E-01 ,    -0.354287128228420E+00 ,    -0.104188931121074E+00 ,     0.400634639076418E-01 ,     0.169821977191655E+00 ,    -0.141784482006254E+00 , 
  15.98000 ,     0.329657158062408E+00 ,    -0.789692393207992E-01 ,    -0.153316755190357E+00 ,     0.407449617915451E+00 ,     0.122240780209862E+00 ,    -0.142654984506480E+00 , 
  15.99000 ,     0.535571229627681E+00 ,     0.212878308350798E+00 ,    -0.199565893966070E+00 ,     0.730741628667406E+00 ,     0.154852200446356E-01 ,    -0.126769093438401E+00 , 
  16.00000 ,     0.699099959919315E+00 ,     0.485171169874048E+00 ,    -0.235259595801255E+00 ,     0.993020606661748E+00 ,    -0.139719159574161E+00 ,    -0.930914688844303E-01 , 
  16.01000 ,     0.813992835943807E+00 ,     0.706689220723110E+00 ,    -0.252619468864767E+00 ,     0.119089089267185E+01 ,    -0.324044772843701E+00 ,    -0.432676563401845E-01 , 
  16.02000 ,     0.882227675133896E+00 ,     0.854660889640131E+00 ,    -0.245520165641583E+00 ,     0.133119250814837E+01 ,    -0.513175475248859E+00 ,     0.184619428246738E-01 , 
  16.03000 ,     0.911189595639576E+00 ,     0.916581436706772E+00 ,    -0.211057852574180E+00 ,     0.142525110732539E+01 ,    -0.682272518793370E+00 ,     0.857403960915971E-01 , 
  16.04000 ,     0.909836537054592E+00 ,     0.890304737765528E+00 ,    -0.150561073716001E+00 ,     0.148244607427582E+01 ,    -0.810378760677535E+00 ,     0.150915663334535E+00 , 
  16.05000 ,     0.885011307076170E+00 ,     0.782771668056373E+00 ,    -0.697820148294619E-01 ,     0.150503803889172E+01 ,    -0.883889819027691E+00 ,     0.206098201186311E+00 , 
  16.06000 ,     0.838980533490004E+00 ,     0.607923634374517E+00 ,     0.218223577675607E-01 ,     0.148584477609009E+01 ,    -0.898445085953996E+00 ,     0.244302175620651E+00 , 
  16.07000 ,     0.768916155001742E+00 ,     0.384371583680329E+00 ,     0.112613344288980E+00 ,     0.140957679582778E+01 ,    -0.858943271272519E+00 ,     0.260493929191131E+00 , 
  16.08000 ,     0.668481196583395E+00 ,     0.133266490632341E+00 ,     0.190813486329828E+00 ,     0.125763590294406E+01 ,    -0.777786822187733E+00 ,     0.252376179226471E+00 , 
  16.09000 ,     0.531081950792621E+00 ,    -0.123399527420784E+00 ,     0.246664678466223E+00 ,     0.101519637560553E+01 ,    -0.671819889409703E+00 ,     0.220771657326345E+00 , 
  16.10000 ,     0.353858338241946E+00 ,    -0.364067961911674E+00 ,     0.274261170538724E+00 ,     0.678681387307322E+00 ,    -0.558669979481547E+00 ,     0.169531446222577E+00 , 
  16.11000 ,     0.141231265448032E+00 ,    -0.568651917511138E+00 ,     0.272675649652358E+00 ,     0.261504446082104E+00 ,    -0.453286400766882E+00 ,     0.104971453079927E+00 , 
  16.12000 ,    -0.931203793903067E-01 ,    -0.719597284006632E+00 ,     0.246137210146832E+00 ,    -0.203756951931918E+00 ,    -0.365378677644413E+00 ,     0.349216012816877E-01 , 
  16.13000 ,    -0.326626668783348E+00 ,    -0.803171588243981E+00 ,     0.203213113510384E+00 ,    -0.667806146279822E+00 ,    -0.298222914586691E+00 ,    -0.324586785228294E-01 , 
  16.14000 ,    -0.530739254123803E+00 ,    -0.811021193896724E+00 ,     0.155150604074561E+00 ,    -0.107165041681922E+01 ,    -0.248981659061355E+00 ,    -0.899017099964723E-01 , 
  16.15000 ,    -0.675939095423686E+00 ,    -0.741818396397018E+00 ,     0.113707029226136E+00 ,    -0.135701831496230E+01 ,    -0.210347460396321E+00 ,    -0.132083921927275E+00 , 
  16.16000 ,    -0.737816233241823E+00 ,    -0.602618011132420E+00 ,     0.888995831592426E-01 ,    -0.147806601409171E+01 ,    -0.173045577115833E+00 ,    -0.156332102399213E+00 , 
  16.17000 ,    -0.702850054245900E+00 ,    -0.409430182361706E+00 ,     0.871186921936155E-01 ,    -0.141179906649366E+01 ,    -0.128573716011600E+00 ,    -0.162867393475119E+00 , 
  16.18000 ,    -0.572487143266526E+00 ,    -0.186543496681095E+00 ,     0.109969581464833E+00 ,    -0.116474922505332E+01 ,    -0.715442485680567E-01 ,    -0.154553378820692E+00 , 
  16.19000 ,    -0.364418431447361E+00 ,     0.356849649738180E-01 ,     0.154052963536988E+00 ,    -0.774136440935305E+00 ,    -0.112165236433996E-02 ,    -0.136203291382722E+00 , 
  16.20000 ,    -0.110536986779124E+00 ,     0.224545999041234E+00 ,     0.211701814654141E+00 ,    -0.302874493629309E+00 ,     0.787208515896255E-01 ,    -0.113579616283744E+00 , 
  16.21000 ,     0.148214983148697E+00 ,     0.349803081896887E+00 ,     0.272498702854934E+00 ,     0.170899054362253E+00 ,     0.160123040702100E+00 ,    -0.922726304014679E-01 , 
  16.22000 ,     0.369191318677919E+00 ,     0.388884839640350E+00 ,     0.325247782981213E+00 ,     0.567865755111683E+00 ,     0.233173558785049E+00 ,    -0.766630286492982E-01 , 
  16.23000 ,     0.516131893342276E+00 ,     0.331482532619269E+00 ,     0.359998011103968E+00 ,     0.822394390300334E+00 ,     0.288206917055906E+00 ,    -0.691547636088287E-01 , 
  16.24000 ,     0.566327591615100E+00 ,     0.182560208085296E+00 ,     0.369723443128975E+00 ,     0.895216157969317E+00 ,     0.318029965839477E+00 ,    -0.698117386860973E-01 , 
  16.25000 ,     0.515331429435802E+00 ,    -0.370215077745945E-01 ,     0.351357499360222E+00 ,     0.781263817339997E+00 ,     0.319588057982723E+00 ,    -0.764563658324194E-01 , 
  16.26000 ,     0.378166508352544E+00 ,    -0.292671047565689E+00 ,     0.306027995046169E+00 ,     0.510980655206969E+00 ,     0.294726879145328E+00 ,    -0.852035309247207E-01 , 
  16.27000 ,     0.186698262001531E+00 ,    -0.540895840078005E+00 ,     0.238513641268438E+00 ,     0.144728839527085E+00 ,     0.249917167635797E+00 ,    -0.913256377031892E-01 , 
  16.28000 ,    -0.163627432572838E-01 ,    -0.736118128580255E+00 ,     0.156101691431605E+00 ,    -0.238657663673468E+00 ,     0.195036192308796E+00 ,    -0.902867635044690E-01 , 
  16.29000 ,    -0.185654403487295E+00 ,    -0.838340979179953E+00 ,     0.671363373569467E-01 ,    -0.556926573431653E+00 ,     0.141492020622106E+00 ,    -0.787559881188312E-01 , 
  16.30000 ,    -0.281919032636557E+00 ,    -0.820275284513037E+00 ,    -0.204134374136486E-01 ,    -0.740083331420377E+00 ,     0.100095662643965E+00 ,    -0.554154176298750E-01 , 
  16.31000 ,    -0.279571695559547E+00 ,    -0.672557649450289E+00 ,    -0.100074483754908E+00 ,    -0.743594577977430E+00 ,     0.791124335497828E-01 ,    -0.214151256143922E-01 , 
  16.32000 ,    -0.171583015919809E+00 ,    -0.405992814723658E+00 ,    -0.167486402831122E+00 ,    -0.556554778279075E+00 ,     0.828594096468698E-01 ,     0.196121595256682E-01 , 
  16.33000 ,     0.292589045986006E-01 ,    -0.502925926783021E-01 ,    -0.220459131319397E+00 ,    -0.203304677167900E+00 ,     0.111082163859315E+00 ,     0.619900982902706E-01 , 
  16.34000 ,     0.292894135285649E+00 ,     0.350547749718026E+00 ,    -0.258554858448351E+00 ,     0.261664993176311E+00 ,     0.159175451745430E+00 ,     0.988304254737093E-01 , 
  16.35000 ,     0.577758518809425E+00 ,     0.745431772371269E+00 ,    -0.282386636437956E+00 ,     0.764343289280927E+00 ,     0.219147583807596E+00 ,     0.123132285635673E+00 , 
  16.36000 ,     0.838555931024580E+00 ,     0.108458219179096E+01 ,    -0.292879338000580E+00 ,     0.122511313285294E+01 ,     0.281100319439495E+00 ,     0.128980157016312E+00 , 
  16.37000 ,     0.103445661007741E+01 ,     0.132762099770024E+01 ,    -0.290725792595327E+00 ,     0.157312843074377E+01 ,     0.334926831793196E+00 ,     0.112652785672856E+00 , 
  16.38000 ,     0.113611978885103E+01 ,     0.144979233781998E+01 ,    -0.276197622948821E+00 ,     0.175836039625216E+01 ,     0.371925880964894E+00 ,     0.734644607232890E-01 , 
  16.39000 ,     0.113024641553230E+01 ,     0.144518353658230E+01 ,    -0.249356788298383E+00 ,     0.175911819569343E+01 ,     0.386082257962459E+00 ,     0.141945036667647E-01 , 
  16.40000 ,     0.102092756878961E+01 ,     0.132640809092404E+01 ,    -0.210589940396350E+00 ,     0.158387028662467E+01 ,     0.374852450916301E+00 ,    -0.589838477057783E-01 , 
  16.41000 ,     0.827736474806985E+00 ,     0.112093196754299E+01 ,    -0.161285445748643E+00 ,     0.126740239725084E+01 ,     0.339396197720871E+00 ,    -0.137095055005227E+00 , 
  16.42000 ,     0.581166190543628E+00 ,     0.864899019342915E+00 ,    -0.104418792576145E+00 ,     0.862481570772229E+00 ,     0.284286654522841E+00 ,    -0.209419332746161E+00 , 
  16.43000 ,     0.316503611576621E+00 ,     0.595799067645727E+00 ,    -0.448205954927616E-01 ,     0.429017078254712E+00 ,     0.216798654428565E+00 ,    -0.264893307415512E+00 , 
  16.44000 ,     0.674590300980412E-01 ,     0.345519344453897E+00 ,     0.110284226540562E-01 ,     0.230612333207729E-01 ,     0.145909721318894E+00 ,    -0.293672925827535E+00 , 
  16.45000 ,    -0.139193601763356E+00 ,     0.135185913741385E+00 ,     0.557154945595423E-01 ,    -0.312170945689725E+00 ,     0.811550768871350E-01 ,    -0.288643071598316E+00 , 
  16.46000 ,    -0.287033837951315E+00 ,    -0.272317175979562E-01 ,     0.820336059760422E-01 ,    -0.551696733298395E+00 ,     0.314651710209376E-01 ,    -0.246650739274243E+00 , 
  16.47000 ,    -0.371031428738492E+00 ,    -0.146214667897325E+00 ,     0.843272274833913E-01 ,    -0.689907286192570E+00 ,     0.409379236304908E-02 ,    -0.169262012585039E+00 , 
  16.48000 ,    -0.396308435893072E+00 ,    -0.235244127265751E+00 ,     0.597602599685381E-01 ,    -0.737756209589453E+00 ,     0.372599050630425E-02 ,    -0.628972210493869E-01 , 
  16.49000 ,    -0.375202288556063E+00 ,    -0.311562836979574E+00 ,     0.921085078897857E-02 ,    -0.717115504714366E+00 ,     0.318421327109135E-01 ,     0.617211205478102E-01 , 
  16.50000 ,    -0.323501800382461E+00 ,    -0.390477555956486E+00 ,    -0.624426621094352E-01 ,    -0.653919080867785E+00 ,     0.864056120814720E-01 ,     0.190775771784718E+00 , 
  16.51000 ,    -0.256798859055229E+00 ,    -0.480594960238599E+00 ,    -0.146762864835079E+00 ,    -0.571804643523895E+00 ,     0.161930478060729E+00 ,     0.309084620276966E+00 , 
  16.52000 ,    -0.187746219471609E+00 ,    -0.581126833339174E+00 ,    -0.232889185368558E+00 ,    -0.487655834477164E+00 ,     0.249963435904030E+00 ,     0.402130206552915E+00 , 
  16.53000 ,    -0.124690930402471E+00 ,    -0.681884887418386E+00 ,    -0.309186281438392E+00 ,    -0.409838435515234E+00 ,     0.339976383242828E+00 ,     0.458103579295656E+00 , 
  16.54000 ,    -0.717534237403242E-01 ,    -0.765930857027533E+00 ,    -0.365106722151971E+00 ,    -0.339180439085835E+00 ,     0.420610604406585E+00 ,     0.469654693913449E+00 , 
  16.55000 ,    -0.300465510869485E-01 ,    -0.814204854507382E+00 ,    -0.392914900897096E+00 ,    -0.272050648066919E+00 ,     0.481148787455938E+00 ,     0.435067041864300E+00 , 
  16.56000 ,     0.533443511281911E-03 ,    -0.810972744867847E+00 ,    -0.388938583955900E+00 ,    -0.204406564984232E+00 ,     0.513029482536592E+00 ,     0.358647829887455E+00 , 
  16.57000 ,     0.196045127105639E-01 ,    -0.748723247352481E+00 ,    -0.354105219928012E+00 ,    -0.135512942491664E+00 ,     0.511177247465991E+00 ,     0.250238503824786E+00 , 
  16.58000 ,     0.252567502923237E-01 ,    -0.631257206606178E+00 ,    -0.293663090248953E+00 ,    -0.702005648314420E-01 ,     0.474916167084098E+00 ,     0.123887392418187E+00 , 
  16.59000 ,     0.140064683454588E-01 ,    -0.474120972283142E+00 ,    -0.216151828046399E+00 ,    -0.189821271050721E-01 ,     0.408274308344855E+00 ,    -0.413542393111209E-02 , 
  16.60000 ,    -0.182326092508348E-01 ,    -0.302150657342397E+00 ,    -0.131837169271306E+00 ,     0.405379669586725E-02 ,     0.319571783877192E+00 ,    -0.117685563391036E+00 , 
  16.61000 ,    -0.744488922589172E-01 ,    -0.144574194594195E+00 ,    -0.509285365406072E-01 ,    -0.149570546285366E-01 ,     0.220303907477658E+00 ,    -0.203088295125197E+00 , 
  16.62000 ,    -0.154614515539993E+00 ,    -0.287076615279035E-01 ,     0.180669184641028E-01 ,    -0.851491667026722E-01 ,     0.123461975970161E+00 ,    -0.251103034006580E+00 , 
  16.63000 ,    -0.254143450847270E+00 ,     0.263551119841242E-01 ,     0.695406908075898E-01 ,    -0.206913281641983E+00 ,     0.415503319751139E-01 ,    -0.258187432759566E+00 , 
  16.64000 ,    -0.363245553521380E+00 ,     0.146109071995534E-01 ,     0.101322692358334E+00 ,    -0.369481856560446E+00 ,    -0.153672080419826E-01 ,    -0.226853249681551E+00 , 
  16.65000 ,    -0.467484592747837E+00 ,    -0.545967091799086E-01 ,     0.114504733423623E+00 ,    -0.550864501461284E+00 ,    -0.412455091179241E-01 ,    -0.165058967659724E+00 , 
  16.66000 ,    -0.549555528784128E+00 ,    -0.157555286069568E+00 ,     0.112643402521374E+00 ,    -0.720348151705524E+00 ,    -0.349707255386047E-01 ,    -0.847497665389378E-01 , 
  16.67000 ,    -0.591995340659516E+00 ,    -0.260319210503611E+00 ,     0.100566883475679E+00 ,    -0.843190929561681E+00 ,    -0.434412834089292E-03 ,     0.196478232666303E-03 , 
  16.68000 ,    -0.580305727469859E+00 ,    -0.325233225080453E+00 ,     0.830844905243228E-01 ,    -0.886638112262356E+00 ,     0.542472310855936E-01 ,     0.762560345797519E-01 , 
  16.69000 ,    -0.505850415705272E+00 ,    -0.318538380099384E+00 ,     0.639019569744990E-01 ,    -0.826083999420679E+00 ,     0.118221228130140E+00 ,     0.132381033741621E+00 , 
  16.70000 ,    -0.367919652690203E+00 ,    -0.217497534053741E+00 ,     0.449804707618733E-01 ,    -0.650156648938052E+00 ,     0.179808163375927E+00 ,     0.161594665024223E+00 , 
  16.71000 ,    -0.174519688807228E+00 ,    -0.155557588449856E-01 ,     0.264595476100089E-01 ,    -0.363714974603640E+00 ,     0.228470767361176E+00 ,     0.161801862790078E+00 , 
  16.72000 ,     0.582956194103182E-01 ,     0.275551289471539E+00 ,     0.712136331520837E-02 ,     0.118362551487951E-01 ,     0.256472055517110E+00 ,     0.135708031270615E+00 , 
  16.73000 ,     0.308441779531136E+00 ,     0.627197541255714E+00 ,    -0.147592762029956E-01 ,     0.440985647509191E+00 ,     0.259926545808152E+00 ,     0.899066836432845E-01 , 
  16.74000 ,     0.550800701005650E+00 ,     0.998506125469802E+00 ,    -0.404283983097448E-01 ,     0.878866396826975E+00 ,     0.239081189431566E+00 ,     0.333499868904014E-01 , 
  16.75000 ,     0.760657736280930E+00 ,     0.134329604461243E+01 ,    -0.698102794588668E-01 ,     0.127747542955709E+01 ,     0.197827087012851E+00 ,    -0.244759133911689E-01 , 
  16.76000 ,     0.916986124814559E+00 ,     0.161794492054329E+01 ,    -0.101051847394220E+00 ,     0.159229979909291E+01 ,     0.142602063062088E+00 ,    -0.753070697881678E-01 , 
  16.77000 ,     0.100505501196331E+01 ,     0.178861863991522E+01 ,    -0.130599635421108E+00 ,     0.178828542699890E+01 ,     0.809622887109548E-01 ,    -0.113457123308443E+00 , 
  16.78000 ,     0.101800207010794E+01 ,     0.183648951600450E+01 ,    -0.153820359535076E+00 ,     0.184427164787276E+01 ,     0.201525365551056E-01 ,    -0.136536451073999E+00 , 
  16.79000 ,     0.957228085729761E+00 ,     0.176002027631432E+01 ,    -0.166036365515384E+00 ,     0.175533828291053E+01 ,    -0.340208176280610E-01 ,    -0.145440524933642E+00 , 
  16.80000 ,     0.831686979859457E+00 ,     0.157402610044495E+01 ,    -0.163735217531423E+00 ,     0.153289170208953E+01 ,    -0.778042968985843E-01 ,    -0.143667680652574E+00 , 
  16.81000 ,     0.656314837874883E+00 ,     0.130589841327324E+01 ,    -0.145655617894486E+00 ,     0.120267338659617E+01 ,    -0.109528676627558E+00 ,    -0.136162386141695E+00 , 
  16.82000 ,     0.449936340259161E+00 ,     0.989935112085185E+00 ,    -0.113464335234163E+00 ,     0.801146873774891E+00 ,    -0.129135807875139E+00 ,    -0.127968979225641E+00 , 
  16.83000 ,     0.232999131640889E+00 ,     0.661053876575095E+00 ,    -0.718197246707619E-01 ,     0.370873288336949E+00 ,    -0.137402355846641E+00 ,    -0.123005125780982E+00 , 
  16.84000 ,     0.254300213938705E-01 ,     0.349204188411365E+00 ,    -0.277498760145335E-01 ,    -0.444799107025729E-01 ,    -0.135128470832696E+00 ,    -0.123220587083176E+00 , 
  16.85000 ,    -0.155189576660209E+00 ,     0.755432751718954E-01 ,     0.105715199280906E-01 ,    -0.404913613226712E+00 ,    -0.122553976549321E+00 ,    -0.128306764635354E+00 , 
  16.86000 ,    -0.295033561426476E+00 ,    -0.149029949728499E+00 ,     0.354254751622280E-01 ,    -0.678190006108530E+00 ,    -0.991893989931883E-01 ,    -0.135989530482868E+00 , 
  16.87000 ,    -0.385009172942904E+00 ,    -0.322964359057207E+00 ,     0.411997042424758E-01 ,    -0.842913955404293E+00 ,    -0.641236809935037E-01 ,    -0.142802452726740E+00 , 
  16.88000 ,    -0.421323879400881E+00 ,    -0.451294472121106E+00 ,     0.257374625991406E-01 ,    -0.890396415532502E+00 ,    -0.167270293833364E-01 ,    -0.145130052569892E+00 , 
  16.89000 ,    -0.405660088239834E+00 ,    -0.541939099556549E+00 ,    -0.892530885425523E-02 ,    -0.825193175697617E+00 ,     0.424568947558204E-01 ,    -0.140254740264230E+00 , 
  16.90000 ,    -0.344950589526242E+00 ,    -0.602120641606008E+00 ,    -0.566279911324440E-01 ,    -0.664293628883218E+00 ,     0.110907575515808E+00 ,    -0.127148136690184E+00 , 
  16.91000 ,    -0.250721696702590E+00 ,    -0.635847559496089E+00 ,    -0.107991173765528E+00 ,    -0.435013610368244E+00 ,     0.183691392198915E+00 ,    -0.106814705775442E+00 , 
  16.92000 ,    -0.137969610636641E+00 ,    -0.643058825380451E+00 ,    -0.152020113817411E+00 ,    -0.171741088252430E+00 ,     0.253596464913636E+00 ,    -0.821064790020134E-01 , 
  16.93000 ,    -0.235741172405617E-01 ,    -0.620550401541817E+00 ,    -0.178116619462190E+00 ,     0.881981132034960E-01 ,     0.311909559082519E+00 ,    -0.570558924665944E-01 , 
  16.94000 ,     0.756671908145611E-01 ,    -0.564311510351703E+00 ,    -0.178117376453095E+00 ,     0.309153031375369E+00 ,     0.349745535270182E+00 ,    -0.358894713106124E-01 , 
  16.95000 ,     0.145197544420019E+00 ,    -0.472514891807639E+00 ,    -0.147960215954119E+00 ,     0.461711781446278E+00 ,     0.359690605929045E+00 ,    -0.219615893664356E-01 , 
  16.96000 ,     0.174767173786829E+00 ,    -0.348224224589935E+00 ,    -0.886440531875626E-01 ,     0.526610531042184E+00 ,     0.337419836347554E+00 ,    -0.168673999805072E-01 , 
  16.97000 ,     0.160061853768440E+00 ,    -0.200946685227624E+00 ,    -0.628080632451697E-02 ,     0.497384242551858E+00 ,     0.282923437460609E+00 ,    -0.199530773449798E-01 , 
  16.98000 ,     0.103556407819715E+00 ,    -0.464520806186954E-01 ,     0.887880947050107E-01 ,     0.381269792005727E+00 ,     0.201034784754036E+00 ,    -0.283495860626456E-01 , 
  16.99000 ,     0.143451908284018E-01 ,     0.952709345825721E-01 ,     0.183657224971870E+00 ,     0.198098916486933E+00 ,     0.101085368421339E+00 ,    -0.375348501663474E-01 , 
  17.00000 ,    -0.931341887127640E-01 ,     0.203557489462814E+00 ,     0.265000547560225E+00 ,    -0.227670533881603E-01 ,    -0.430995394135876E-02 ,    -0.423065925925029E-01 , 
  17.01000 ,    -0.201357038000778E+00 ,     0.261328332577409E+00 ,     0.321297851755129E+00 ,    -0.247059547790728E+00 ,    -0.101149223674035E+00 ,    -0.379525237890818E-01 , 
  17.02000 ,    -0.292608542453246E+00 ,     0.259058006292833E+00 ,     0.344736511163049E+00 ,    -0.441068058582104E+00 ,    -0.176283017058028E+00 ,    -0.213578118232857E-01 , 
  17.03000 ,    -0.352019421903530E+00 ,     0.197446864801865E+00 ,     0.332447244624929E+00 ,    -0.577030299648444E+00 ,    -0.219578251985556E+00 ,     0.819770137362077E-02 , 
  17.04000 ,    -0.370168640587499E+00 ,     0.880516288155352E-01 ,     0.286863860972660E+00 ,    -0.637491023362547E+00 ,    -0.225593616801052E+00 ,     0.487315418034802E-01 , 
  17.05000 ,    -0.344731072196872E+00 ,    -0.484227779972001E-01 ,     0.215165864702696E+00 ,    -0.617825612114583E+00 ,    -0.194447549522802E+00 ,     0.958104840467671E-01 , 
  17.06000 ,    -0.280815571450737E+00 ,    -0.185930793923620E+00 ,     0.127935044119012E+00 ,    -0.526450384522615E+00 ,    -0.131719706429298E+00 ,     0.143309620707679E+00 , 
  17.07000 ,    -0.189894876958642E+00 ,    -0.298253762998415E+00 ,     0.372987080653922E-01 ,    -0.382682618389660E+00 ,    -0.474184309803887E-01 ,     0.184516099306289E+00 , 
  17.08000 ,    -0.875203405212420E-01 ,    -0.364442859113246E+00 ,    -0.450838124256301E-01 ,    -0.212680560049473E+00 ,     0.457716917996025E-01 ,     0.213343190164217E+00 , 
  17.09000 ,     0.972300207130854E-02 ,    -0.373346705708314E+00 ,    -0.109822877199242E+00 ,    -0.442862588172189E-01 ,     0.134615158930099E+00 ,     0.225402141543301E+00 , 
  17.10000 ,     0.873934984927281E-01 ,    -0.326195939009144E+00 ,    -0.151079532847673E+00 ,     0.981777317786687E-01 ,     0.207419379929056E+00 ,     0.218717608791838E+00 , 
  17.11000 ,     0.135836346391751E+00 ,    -0.236617171166619E+00 ,    -0.167133003448355E+00 ,     0.198099533090827E+00 ,     0.255720441651697E+00 ,     0.193957138205572E+00 , 
  17.12000 ,     0.151737085400326E+00 ,    -0.127999663111443E+00 ,    -0.160188849528041E+00 ,     0.248921059617981E+00 ,     0.275287530323996E+00 ,     0.154155562667748E+00 , 
  17.13000 ,     0.138265416711807E+00 ,    -0.287174547901699E-01 ,    -0.135528907199712E+00 ,     0.254205154549980E+00 ,     0.266325540679124E+00 ,     0.104025073985814E+00 , 
  17.14000 ,     0.103802774164351E+00 ,     0.338121105851452E-01 ,    -0.100221646723544E+00 ,     0.225504492387628E+00 ,     0.232921911689768E+00 ,     0.490258175369518E-01 , 
  17.15000 ,     0.595662050091796E-01 ,     0.389836904234485E-01 ,    -0.616777716459685E-01 ,     0.178600070834116E+00 ,     0.181926914692199E+00 ,    -0.558846833524436E-02 , 
  17.16000 ,     0.166923914385926E-01 ,    -0.224744304232366E-01 ,    -0.263404474734088E-01 ,     0.129038948531834E+00 ,     0.121546836172959E+00 ,    -0.555474749633272E-01 , 
  17.17000 ,    -0.165307750149549E-01 ,    -0.146285152816847E+00 ,     0.125450309942312E-02 ,     0.880490427854817E-01 ,     0.599510136811264E-01 ,    -0.980206951384609E-01 , 
  17.18000 ,    -0.366329194844534E-01 ,    -0.315198795115904E+00 ,     0.189107705874844E-01 ,     0.598060114779199E-01 ,     0.414766192740808E-02 ,    -0.131699237437950E+00 , 
  17.19000 ,    -0.456664993570568E-01 ,    -0.502251735272002E+00 ,     0.266764359617319E-01 ,     0.406945062338555E-01 ,    -0.407132621558801E-01 ,    -0.156545691861318E+00 , 
  17.20000 ,    -0.504845698382238E-01 ,    -0.676028492215791E+00 ,     0.263140160083230E-01 ,     0.207191348363037E-01 ,    -0.715716057125260E-01 ,    -0.173333814542189E+00 , 
  17.21000 ,    -0.607683743979614E-01 ,    -0.806826773152549E+00 ,     0.205109081595048E-01 ,    -0.133069426736526E-01 ,    -0.872960301977725E-01 ,    -0.183142068961142E+00 , 
  17.22000 ,    -0.862851673621692E-01 ,    -0.872442913990362E+00 ,     0.120430726234219E-01 ,    -0.736102281464135E-01 ,    -0.882803460993196E-01 ,    -0.186960673194031E+00 , 
  17.23000 ,    -0.134048527231966E+00 ,    -0.862389909019661E+00 ,     0.309209436285974E-02 ,    -0.167406115594798E+00 ,    -0.759731847182963E-01 ,    -0.185523151743540E+00 , 
