Time       moves_acc moves_gen     G(r)_1     S(Q)_1
091059.807     1434188     9579972  0.939E-03  0.835E-03
092059.833     1463396     9848770  0.952E-03  0.823E-03
093059.831     1492843    10117074  0.966E-03  0.811E-03
094059.988     1522108    10385310  0.937E-03  0.803E-03
095059.865     1550888    10653352  0.957E-03  0.791E-03
100059.865     1580412    10921708  0.956E-03  0.783E-03
101059.885     1609889    11189847  0.977E-03  0.773E-03
102059.876     1639375    11458281  0.964E-03  0.765E-03
103110.522     1668661    11726376  0.971E-03  0.757E-03
104059.867     1697562    11989536  0.979E-03  0.749E-03
105059.877     1726990    12256937  0.964E-03  0.742E-03
110059.857     1756455    12525341  0.998E-03  0.732E-03
111059.880     1785933    12794011  0.996E-03  0.725E-03
112059.901     1815342    13062160  0.985E-03  0.718E-03
113059.934     1844775    13329951  0.994E-03  0.712E-03
114059.981     1873890    13598477  0.994E-03  0.705E-03
115059.883     1903372    13866327  0.100E-02  0.699E-03
120059.897     1932958    14134524  0.102E-02  0.693E-03
121059.872     1962454    14402713  0.103E-02  0.686E-03
122059.884     1991867    14671127  0.103E-02  0.682E-03
123059.868     2021259    14937161  0.104E-02  0.676E-03
124059.911     2050713    15205386  0.104E-02  0.670E-03
125059.944     2080150    15473919  0.105E-02  0.665E-03
130100.073     2109505    15742438  0.102E-02  0.662E-03
131059.863     2139029    16010809  0.104E-02  0.657E-03
132059.853     2168438    16277894  0.104E-02  0.653E-03
133059.926     2197781    16545279  0.105E-02  0.648E-03
134059.913     2227186    16813776  0.105E-02  0.642E-03
135059.905     2256838    17081917  0.105E-02  0.638E-03
140059.915     2286331    17349983  0.104E-02  0.633E-03
141059.937     2315559    17616196  0.106E-02  0.629E-03
142059.880     2344992    17883787  0.105E-02  0.626E-03
143059.924     2374445    18150946  0.108E-02  0.621E-03
144059.977     2403966    18419076  0.105E-02  0.618E-03
145059.902     2433445    18686937  0.105E-02  0.613E-03
150059.870     2462946    18955110  0.107E-02  0.610E-03
151059.898     2492275    19223009  0.106E-02  0.605E-03
152107.379     2521852    19491190  0.107E-02  0.601E-03
153059.965     2550968    19756027  0.106E-02  0.596E-03
154059.881     2580521    20024098  0.108E-02  0.592E-03
155059.948     2609852    20292378  0.109E-02  0.588E-03
160059.888     2639342    20560139  0.109E-02  0.585E-03
161059.866     2668859    20827706  0.108E-02  0.583E-03
162059.871     2698195    21095427  0.108E-02  0.578E-03
163059.871     2727431    21363689  0.111E-02  0.573E-03
164100.327     2756910    21631872  0.107E-02  0.572E-03
165059.912     2786439    21900024  0.109E-02  0.567E-03
170059.874     2815840    22168086  0.109E-02  0.564E-03
171059.982     2845030    22435843  0.110E-02  0.560E-03
172059.913     2874328    22703794  0.111E-02  0.557E-03
173059.849     2903855    22971224  0.110E-02  0.553E-03
174059.838     2933038    23237819  0.110E-02  0.551E-03
175059.835     2962473    23506582  0.110E-02  0.548E-03
180059.875     2992049    23776360  0.110E-02  0.545E-03
181059.850     3021706    24045666  0.112E-02  0.541E-03
182059.871     3051300    24314535  0.110E-02  0.538E-03
183059.849     3080661    24583373  0.112E-02  0.535E-03
184059.896     3110029    24852143  0.111E-02  0.532E-03
185059.839     3139472    25121068  0.112E-02  0.529E-03
190059.856     3169214    25389712  0.111E-02  0.528E-03
191059.865     3198805    25657869  0.112E-02  0.524E-03
192059.872     3228342    25926360  0.112E-02  0.522E-03
193059.863     3257847    26195028  0.114E-02  0.519E-03
194059.856     3287392    26463391  0.114E-02  0.516E-03
195059.868     3316731    26731709  0.113E-02  0.512E-03
200059.879     3345901    27000137  0.113E-02  0.510E-03
201059.847     3375404    27269244  0.111E-02  0.508E-03
202059.846     3405064    27538334  0.115E-02  0.505E-03
203059.853     3434456    27806982  0.115E-02  0.501E-03
204059.862     3463947    28075740  0.113E-02  0.500E-03
205059.868     3493447    28344047  0.114E-02  0.498E-03
210111.823     3523129    28612706  0.114E-02  0.495E-03
211059.837     3552108    28875864  0.115E-02  0.492E-03
212059.846     3581765    29144882  0.113E-02  0.491E-03
213059.870     3611220    29413741  0.115E-02  0.487E-03
214059.845     3640490    29682088  0.116E-02  0.484E-03
215059.866     3670217    29950963  0.116E-02  0.481E-03
220059.949     3699540    30219410  0.115E-02  0.479E-03
221059.865     3728986    30488038  0.116E-02  0.476E-03
222059.859     3758735    30757041  0.116E-02  0.473E-03
223059.865     3788009    31025859  0.116E-02  0.471E-03
224059.864     3817546    31294580  0.114E-02  0.470E-03
225059.947     3847137    31563574  0.115E-02  0.467E-03
230059.914     3876643    31832470  0.119E-02  0.463E-03
231113.678     3906074    32101201  0.116E-02  0.462E-03
