 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-O ,Ti-Ti,Ti-O ,O-O  
  17.03000 ,    -0.378996931577508E+00 ,     0.199100370013360E+00 ,     0.332182755555434E+00 ,    -0.628305179853896E+00 ,    -0.231745337699839E+00 ,     0.255301190304915E-01 , 
  17.04000 ,    -0.400754149399418E+00 ,     0.837625402093182E-01 ,     0.286023621819055E+00 ,    -0.679655336031271E+00 ,    -0.234235819678685E+00 ,     0.683083467073247E-01 , 
  17.05000 ,    -0.373462281741433E+00 ,    -0.569204340345494E-01 ,     0.213692995799586E+00 ,    -0.646287017079669E+00 ,    -0.197959644541684E+00 ,     0.116397632734475E+00 , 
  17.06000 ,    -0.302700051500740E+00 ,    -0.195755595640354E+00 ,     0.125955432606364E+00 ,    -0.538927902354498E+00 ,    -0.129145131755988E+00 ,     0.163554231827987E+00 , 
  17.07000 ,    -0.201355852950239E+00 ,    -0.305827626745279E+00 ,     0.350972088415005E-01 ,    -0.379497474978447E+00 ,    -0.386720675448608E-01 ,     0.203107040889871E+00 , 
  17.08000 ,    -0.870672735167329E-01 ,    -0.366123249980125E+00 ,    -0.471204059177591E-01 ,    -0.196589100940726E+00 ,     0.598365630667170E-01 ,     0.229175074559265E+00 , 
  17.09000 ,     0.212389996592027E-01 ,    -0.366114029461936E+00 ,    -0.111281615723206E+00 ,    -0.198872851707838E-01 ,     0.152317234814450E+00 ,     0.237718529969043E+00 , 
  17.10000 ,     0.106995019321957E+00 ,    -0.308252849942082E+00 ,    -0.151597437201492E+00 ,     0.125345969948171E+00 ,     0.226520994567280E+00 ,     0.227209417216881E+00 , 
  17.11000 ,     0.159063158937827E+00 ,    -0.207771547029221E+00 ,    -0.166455706798092E+00 ,     0.222595630905408E+00 ,     0.273809661102621E+00 ,     0.198796847020093E+00 , 
  17.12000 ,     0.173584159561143E+00 ,    -0.897468379183166E-01 ,    -0.158198859012942E+00 ,     0.266366209117289E+00 ,     0.290195742105652E+00 ,     0.155956834753318E+00 , 
  17.13000 ,     0.154218634455154E+00 ,     0.159998373614621E-01 ,    -0.132238645887854E+00 ,     0.261989701401122E+00 ,     0.276497688544460E+00 ,     0.103729694775586E+00 , 
  17.14000 ,     0.110754258755035E+00 ,     0.811198584811433E-01 ,    -0.957356485932204E-01 ,     0.223101659144081E+00 ,     0.237666563870556E+00 ,     0.477334133611230E-01 , 
  17.15000 ,     0.564174693279202E-01 ,     0.847650280623670E-01 ,    -0.561364979667197E-01 ,     0.167437002638039E+00 ,     0.181498999606102E+00 ,    -0.682041730942077E-02 , 
  17.16000 ,     0.452197402978350E-02 ,     0.181430612483927E-01 ,    -0.198631484601961E-01 ,     0.111969975880047E+00 ,     0.117051269650292E+00 ,    -0.558980233719951E-01 , 
  17.17000 ,    -0.347627448224941E-01 ,    -0.113376285650101E+00 ,     0.860993603311664E-02 ,     0.685609709924025E-01 ,     0.530925885752634E-01 ,    -0.970575951667418E-01 , 
  17.18000 ,    -0.567690106435175E-01 ,    -0.291063338579592E+00 ,     0.271571735373014E-01 ,     0.411413134583567E-01 ,    -0.311676056062911E-02 ,    -0.129458371209126E+00 , 
  17.19000 ,    -0.632660558957654E-01 ,    -0.486379696191926E+00 ,     0.358701267360861E-01 ,     0.250926640179875E-01 ,    -0.465466099001417E-01 ,    -0.153520229598296E+00 , 
  17.20000 ,    -0.617598912364929E-01 ,    -0.666536964042480E+00 ,     0.364950239168294E-01 ,     0.894549388315833E-02 ,    -0.745777462473517E-01 ,    -0.170373118264173E+00 , 
  17.21000 ,    -0.633341104047211E-01 ,    -0.800901767548928E+00 ,     0.316243102212712E-01 ,    -0.220447924988811E-01 ,    -0.867304554496920E-01 ,    -0.181279029378368E+00 , 
  17.22000 ,    -0.795586071153750E-01 ,    -0.866918701290385E+00 ,     0.238618698915816E-01 ,    -0.813505972687059E-01 ,    -0.841176873353719E-01 ,    -0.187201881269183E+00 , 
  17.23000 ,    -0.119222126162034E+00 ,    -0.854342045036897E+00 ,     0.151643254602206E-01 ,    -0.176811496542919E+00 ,    -0.688313347908397E-01 ,    -0.188645353830194E+00 , 
  17.24000 ,    -0.185695488279832E+00 ,    -0.766942764799460E+00 ,     0.649860175140874E-02 ,    -0.307591320555008E+00 ,    -0.434418612129071E-01 ,    -0.185790601493860E+00 , 
  17.25000 ,    -0.275590483217040E+00 ,    -0.621403870500837E+00 ,    -0.213451184709015E-02 ,    -0.463280629796333E+00 ,    -0.107166122009894E-01 ,    -0.178868691028924E+00 , 
  17.26000 ,    -0.379075740804499E+00 ,    -0.443712863438920E+00 ,    -0.113574831995483E-01 ,    -0.625459785201711E+00 ,     0.264346038438685E-01 ,    -0.168623130100455E+00 , 
  17.27000 ,    -0.481815344464481E+00 ,    -0.263874496054095E+00 ,    -0.218802565340330E-01 ,    -0.771435524064948E+00 ,     0.648673107661222E-01 ,    -0.156678457384343E+00 , 
  17.28000 ,    -0.568101550650743E+00 ,    -0.110090624971116E+00 ,    -0.339430646848138E-01 ,    -0.879315319335751E+00 ,     0.101099904762979E+00 ,    -0.145644104384481E+00 , 
  17.29000 ,    -0.624453971820571E+00 ,    -0.362128421003542E-02 ,    -0.469103377230370E-01 ,    -0.933222605995088E+00 ,     0.131343829577500E+00 ,    -0.138847690120136E+00 , 
  17.30000 ,    -0.642827047153824E+00 ,     0.446549991973420E-01 ,    -0.591461005532894E-01 ,    -0.927374104738840E+00 ,     0.151765214908631E+00 ,    -0.139693934019975E+00 , 
  17.31000 ,    -0.622639752892795E+00 ,     0.353720610146063E-01 ,    -0.682268630798685E-01 ,    -0.867965115226385E+00 ,     0.158995288522948E+00 ,    -0.150759303855445E+00 , 
  17.32000 ,    -0.571102871998408E+00 ,    -0.205874064483120E-01 ,    -0.714593880900448E-01 ,    -0.772294350853688E+00 ,     0.150811855808219E+00 ,    -0.172828596670147E+00 , 
  17.33000 ,    -0.501711195800997E+00 ,    -0.105315188329151E+00 ,    -0.665889295131535E-01 ,    -0.665197928623171E+00 ,     0.126833868180371E+00 ,    -0.204130841270527E+00 , 
  17.34000 ,    -0.431200307356710E+00 ,    -0.198225239939774E+00 ,    -0.525278561847760E-01 ,    -0.573505076184273E+00 ,     0.890304168125593E-01 ,    -0.240020826578325E+00 , 
  17.35000 ,    -0.375638698516047E+00 ,    -0.280493451274616E+00 ,    -0.299182486348650E-01 ,    -0.519724027423904E+00 ,     0.418590127196792E-01 ,    -0.273276332968217E+00 , 
  17.36000 ,    -0.346547382640172E+00 ,    -0.338600998807383E+00 ,    -0.136938159560001E-02 ,    -0.516394862853888E+00 ,    -0.808401981310989E-02 ,    -0.295052947765164E+00 , 
  17.37000 ,    -0.347956295183850E+00 ,    -0.366258303378671E+00 ,     0.287235187326719E-01 ,    -0.562446521852072E+00 ,    -0.529103792034269E-01 ,    -0.296385093997918E+00 , 
  17.38000 ,    -0.375112230550795E+00 ,    -0.364405223646568E+00 ,     0.547832501924468E-01 ,    -0.642483283317419E+00 ,    -0.846714192331488E-01 ,    -0.269978517331882E+00 , 
  17.39000 ,    -0.415188906668552E+00 ,    -0.339453425395503E+00 ,     0.709870488583688E-01 ,    -0.729290281540810E+00 ,    -0.967571988673602E-01 ,    -0.211940979852083E+00 , 
  17.40000 ,    -0.449898128034305E+00 ,    -0.300348562715694E+00 ,     0.723667342263809E-01 ,    -0.789130203857537E+00 ,    -0.851852182913937E-01 ,    -0.123071107979291E+00 , 
  17.41000 ,    -0.459465297913908E+00 ,    -0.255289140662502E+00 ,     0.558586507119203E-01 ,    -0.788767324511393E+00 ,    -0.495028863932781E-01 ,    -0.938207267341168E-02 , 
  17.42000 ,    -0.427113299631238E+00 ,    -0.208989379697073E+00 ,     0.210877516479227E-01 ,    -0.702746822873352E+00 ,     0.690576692507924E-02 ,     0.118329648336922E+00 , 
  17.43000 ,    -0.343070357214251E+00 ,    -0.161208329643535E+00 ,    -0.292868574835811E-01 ,    -0.519372326486245E+00 ,     0.772008650612218E-01 ,     0.245874397473970E+00 , 
  17.44000 ,    -0.207210533873933E+00 ,    -0.106930231708611E+00 ,    -0.897581026033554E-01 ,    -0.244084762933951E+00 ,     0.152103983560553E+00 ,     0.357822164335133E+00 , 
  17.45000 ,    -0.297297076008446E-01 ,    -0.381542213956798E-01 ,    -0.152681762208010E+00 ,     0.100506077709756E+00 ,     0.221366344004814E+00 ,     0.440050440624611E+00 , 
  17.46000 ,     0.170311470422127E+00 ,     0.531630256269819E-01 ,    -0.209403802317761E+00 ,     0.477972331903061E+00 ,     0.275407151240346E+00 ,     0.482215457051872E+00 , 
  17.47000 ,     0.368280470656674E+00 ,     0.171772261839003E+00 ,    -0.251614445300056E+00 ,     0.844118052408944E+00 ,     0.306808042296625E+00 ,     0.479664452204962E+00 , 
  17.48000 ,     0.538407484758873E+00 ,     0.316287214652185E+00 ,    -0.272693069045399E+00 ,     0.115448329657316E+01 ,     0.311385720590857E+00 ,     0.434395667084134E+00 , 
  17.49000 ,     0.658428569190507E+00 ,     0.477625359252942E+00 ,    -0.268806400089787E+00 ,     0.137177561275108E+01 ,     0.288661244852374E+00 ,     0.354846648041800E+00 , 
  17.50000 ,     0.713475438916757E+00 ,     0.639249089664581E+00 ,    -0.239565405465208E+00 ,     0.147175970805965E+01 ,     0.241677652358835E+00 ,     0.254516486182144E+00 , 
  17.51000 ,     0.698435005732226E+00 ,     0.779314972177398E+00 ,    -0.188125167299024E+00 ,     0.144651292909650E+01 ,     0.176255605205836E+00 ,     0.149658165595161E+00 , 
  17.52000 ,     0.618354693000695E+00 ,     0.874395317905054E+00 ,    -0.120711393157990E+00 ,     0.130455764719691E+01 ,     0.998869701865792E-01 ,     0.564652284582827E-01 , 
  17.53000 ,     0.486906647921488E+00 ,     0.904056946441770E+00 ,    -0.456580306287288E-01 ,     0.106806847355668E+01 ,     0.205236089069092E-01 ,    -0.117175297137148E-01 , 
  17.54000 ,     0.323343424470820E+00 ,     0.855352388096322E+00 ,     0.278760881987093E-01 ,     0.767962990271135E+00 ,    -0.544882205164042E-01 ,    -0.466299028994784E-01 , 
  17.55000 ,     0.148683818570039E+00 ,     0.726251334216938E+00 ,     0.912924605829730E-01 ,     0.438081504960533E+00 ,    -0.119143590464244E+00 ,    -0.463565226942840E-01 , 
  17.56000 ,    -0.180069320827021E-01 ,     0.527222938739400E+00 ,     0.137810233528067E+00 ,     0.109760211560341E+00 ,    -0.169106067615126E+00 ,    -0.153823647191785E-01 , 
  17.57000 ,    -0.162456777525656E+00 ,     0.280534987302539E+00 ,     0.163396098663766E+00 ,    -0.192108001238985E+00 ,    -0.201663203405200E+00 ,     0.365464945679756E-01 , 
  17.58000 ,    -0.276617531985704E+00 ,     0.172894361492583E-01 ,     0.167230963030081E+00 ,    -0.450886756787998E+00 ,    -0.215441597161727E+00 ,     0.965109822075515E-01 , 
  17.59000 ,    -0.358526304458674E+00 ,    -0.227329551417724E+00 ,     0.151661629009525E+00 ,    -0.657825712112083E+00 ,    -0.210061053512869E+00 ,     0.151026189885763E+00 , 
  17.60000 ,    -0.410825134601439E+00 ,    -0.419753923739901E+00 ,     0.121673808677486E+00 ,    -0.810005633229608E+00 ,    -0.185897640330491E+00 ,     0.188643521672508E+00 , 
  17.61000 ,    -0.438478603281342E+00 ,    -0.533636377309065E+00 ,     0.839989672391372E-01 ,    -0.907492462907567E+00 ,    -0.144061973087016E+00 ,     0.202037721967474E+00 , 
  17.62000 ,    -0.446391868452184E+00 ,    -0.554327612334591E+00 ,     0.460190391792215E-01 ,    -0.950729847947884E+00 ,    -0.866011240780594E-01 ,     0.189186481462497E+00 , 
  17.63000 ,    -0.437608633324451E+00 ,    -0.481400479864938E+00 ,     0.146527668107445E-01 ,    -0.939048937824867E+00 ,    -0.168295243366071E-01 ,     0.153445709512690E+00 , 
  17.64000 ,    -0.412570532994792E+00 ,    -0.328760534975342E+00 ,    -0.460550752822859E-02 ,    -0.870782038633523E+00 ,     0.603823692602204E-01 ,     0.102554249776484E+00 , 
  17.65000 ,    -0.369600324428017E+00 ,    -0.122330266944305E+00 ,    -0.836401872050206E-02 ,    -0.744940078405479E+00 ,     0.138557897065076E+00 ,     0.468187352579094E-01 , 
  17.66000 ,    -0.306414842083248E+00 ,     0.104264325360036E+00 ,     0.434408270107176E-02 ,    -0.563895019102862E+00 ,     0.209960634982142E+00 ,    -0.311278383037379E-02 , 
  17.67000 ,    -0.222172539569657E+00 ,     0.315225594995768E+00 ,     0.321038055314111E-01 ,    -0.336138680039558E+00 ,     0.266399996025913E+00 ,    -0.384125400988672E-01 , 
  17.68000 ,    -0.119392981105594E+00 ,     0.478358978694148E+00 ,     0.714794150233016E-01 ,    -0.780734284739149E-01 ,     0.300427833578857E+00 ,    -0.537291543424537E-01 , 
  17.69000 ,    -0.509654447919172E-02 ,     0.570103502769014E+00 ,     0.117604636799832E+00 ,     0.186031627351861E+00 ,     0.306725834304047E+00 ,    -0.480237874876594E-01 , 
  17.70000 ,     0.109298478239155E+00 ,     0.578997813880560E+00 ,     0.164892080359243E+00 ,     0.426347933716339E+00 ,     0.283386985419807E+00 ,    -0.244600328035024E-01 , 
  17.71000 ,     0.209462786469250E+00 ,     0.507066610968119E+00 ,     0.207752103133558E+00 ,     0.611894089676562E+00 ,     0.232763836740615E+00 ,     0.105717659688826E-01 , 
  17.72000 ,     0.280794328025423E+00 ,     0.368991955271149E+00 ,     0.241228951580108E+00 ,     0.716276070177338E+00 ,     0.161607159136634E+00 ,     0.490345602758080E-01 , 
  17.73000 ,     0.311643225331154E+00 ,     0.189314499058542E+00 ,     0.261490751184027E+00 ,     0.723541398674246E+00 ,     0.803465586255358E-01 ,     0.830519759150725E-01 , 
  17.74000 ,     0.296354950487040E+00 ,    -0.177713078167111E-02 ,     0.266142301369420E+00 ,     0.632746554076752E+00 ,     0.154521087583089E-02 ,     0.106537717190370E+00 , 
  17.75000 ,     0.237344240225921E+00 ,    -0.173315210777196E+00 ,     0.254358862013868E+00 ,     0.459991775516946E+00 ,    -0.622454787033972E-01 ,     0.116303751829214E+00 , 
  17.76000 ,     0.145589859096315E+00 ,    -0.298273547581689E+00 ,     0.226860444028454E+00 ,     0.237151016018857E+00 ,    -0.100844681724103E+00 ,     0.112439127883160E+00 , 
  17.77000 ,     0.392785905151790E-01 ,    -0.357419265747354E+00 ,     0.185757572313547E+00 ,     0.722111899874963E-02 ,    -0.108541054273628E+00 ,     0.979263905060821E-01 , 
  17.78000 ,    -0.592505629159733E-01 ,    -0.341771759000629E+00 ,     0.134301883771690E+00 ,    -0.183020849715089E+00 ,    -0.854718897395300E-01 ,     0.776368209750478E-01 , 
  17.79000 ,    -0.127702954901059E+00 ,    -0.253407184274434E+00 ,     0.765711556551509E-01 ,    -0.291707094091310E+00 ,    -0.379405403624279E-01 ,     0.569797652338186E-01 , 
  17.80000 ,    -0.148311245235247E+00 ,    -0.104623755071621E+00 ,     0.171123014305225E-01 ,    -0.290181911417615E+00 ,     0.224677717224898E-01 ,     0.405461848178450E-01 , 
  17.81000 ,    -0.111641310337390E+00 ,     0.842729616010915E-01 ,    -0.394388742420710E-01 ,    -0.169165656865917E+00 ,     0.808661114715551E-01 ,     0.310699437181342E-01 , 
  17.82000 ,    -0.188664086451189E-01 ,     0.288129927952266E+00 ,    -0.887435024588701E-01 ,     0.586014939132279E-01 ,     0.121800151820636E+00 ,     0.289389579541461E-01 , 
  17.83000 ,     0.118037884800353E+00 ,     0.480528292923654E+00 ,    -0.127130501486454E+00 ,     0.359926426439986E+00 ,     0.132221025172566E+00 ,     0.323458939535380E-01 , 
  17.84000 ,     0.278285757331745E+00 ,     0.637263076078472E+00 ,    -0.151926432279825E+00 ,     0.686764930135879E+00 ,     0.104110499203032E+00 ,     0.380094529585335E-01 , 
  17.85000 ,     0.436093854316417E+00 ,     0.739271518856376E+00 ,    -0.161713119566360E+00 ,     0.984829854253711E+00 ,     0.362240405631256E-01 ,     0.422601111217658E-01 , 
  17.86000 ,     0.565546986611667E+00 ,     0.774686715168607E+00 ,    -0.156480059236906E+00 ,     0.120352660824444E+01 ,    -0.654162821745675E-01 ,     0.422002625359731E-01 , 
  17.87000 ,     0.645512949824912E+00 ,     0.739843865353332E+00 ,    -0.137642990343549E+00 ,     0.130523658002410E+01 ,    -0.188399523504322E+00 ,     0.366366428238132E-01 , 
  17.88000 ,     0.663586111044767E+00 ,     0.639216927392891E+00 ,    -0.107911603645559E+00 ,     0.127208923311689E+01 ,    -0.316017972571274E+00 ,     0.265440887467216E-01 , 
  17.89000 ,     0.618247791759874E+00 ,     0.484394095018734E+00 ,    -0.710073685937382E-01 ,     0.110888187299477E+01 ,    -0.430170828098208E+00 ,     0.149382927467576E-01 , 
  17.90000 ,     0.518818300686527E+00 ,     0.292299294762593E+00 ,    -0.312541574567370E-01 ,     0.841610710019481E+00 ,    -0.514513346127528E+00 ,     0.618218612961788E-02 , 
  17.91000 ,     0.383253645082624E+00 ,     0.829287982428076E-01 ,     0.691434920426414E-02 ,     0.511992024991316E+00 ,    -0.557240544035658E+00 ,     0.489063258446632E-02 , 
  17.92000 ,     0.234301720948323E+00 ,    -0.123102302494383E+00 ,     0.394700703069236E-01 ,     0.169177481188812E+00 ,    -0.552977273845515E+00 ,     0.146980249422132E-01 , 
  17.93000 ,     0.948746242144197E-01 ,    -0.306915596489899E+00 ,     0.632606374547423E-01 ,    -0.139576836912705E+00 ,    -0.503437821078323E+00 ,     0.371897585308079E-01 , 
  17.94000 ,    -0.163598221021211E-01 ,    -0.453372042103473E+00 ,     0.763693529801117E-01 ,    -0.377360678023704E+00 ,    -0.416775496867266E+00 ,     0.712631684277944E-01 , 
  17.95000 ,    -0.882433218132907E-01 ,    -0.552521540070128E+00 ,     0.783143738875690E-01 ,    -0.523503536191100E+00 ,    -0.305809367881072E+00 ,     0.113085037780437E+00 , 
  17.96000 ,    -0.118608012529400E+00 ,    -0.600369169705788E+00 ,     0.700595221829903E-01 ,    -0.575843163841201E+00 ,    -0.185533623871928E+00 ,     0.156674588340837E+00 , 
  17.97000 ,    -0.113750382745391E+00 ,    -0.598907798406978E+00 ,     0.538368908468368E-01 ,    -0.549119124187112E+00 ,    -0.704393526721762E-01 ,     0.194995440128025E+00 , 
  17.98000 ,    -0.861313473325815E-01 ,    -0.555449998423740E+00 ,     0.328089580072320E-01 ,    -0.470086413206788E+00 ,     0.278150385936794E-01 ,     0.221321319595895E+00 , 
  17.99000 ,    -0.509234665113690E-01 ,    -0.481370990484631E+00 ,     0.106203894113585E-01 ,    -0.370624036966633E+00 ,     0.101956600765807E+00 ,     0.230575796926036E+00 , 
  18.00000 ,    -0.222585476260758E-01 ,    -0.390440066154685E+00 ,    -0.909660462714613E-02 ,    -0.280480245315691E+00 ,     0.149639464919718E+00 ,     0.220350752052822E+00 , 
  18.01000 ,    -0.100557639656321E-01 ,    -0.296962163052333E+00 ,    -0.231964186224119E-01 ,    -0.221276599704741E+00 ,     0.172973329707079E+00 ,     0.191380232429290E+00 , 
  18.02000 ,    -0.181311617359515E-01 ,    -0.213967290329486E+00 ,    -0.294139905288122E-01 ,    -0.203004598728307E+00 ,     0.177253697159762E+00 ,     0.147368882735899E+00 , 
  18.03000 ,    -0.439516696551489E-01 ,    -0.151670134249999E+00 ,    -0.266340886946773E-01 ,    -0.223593715711482E+00 ,     0.169261819596002E+00 ,     0.942186720229902E-01 , 
  18.04000 ,    -0.799846621765437E-01 ,    -0.116377006987180E+00 ,    -0.150113251501373E-01 ,    -0.271370632162248E+00 ,     0.155560226245415E+00 ,     0.388308718732773E-01 , 
  18.05000 ,    -0.116208012595059E+00 ,    -0.109949058703417E+00 ,     0.406325013816600E-02 ,    -0.329548991446058E+00 ,     0.141164740315472E+00 ,    -0.122482503079955E-01 , 
  18.06000 ,    -0.143077675907899E+00 ,    -0.129850353191901E+00 ,     0.281353363976601E-01 ,    -0.381447072898507E+00 ,     0.128843089803065E+00 ,    -0.540402190530160E-01 , 
  18.07000 ,    -0.154162524159482E+00 ,    -0.169730303858349E+00 ,     0.539737553584495E-01 ,    -0.415026843873942E+00 ,     0.119110345453907E+00 ,    -0.839465292337098E-01 , 
  18.08000 ,    -0.147767274195391E+00 ,    -0.220424966218345E+00 ,     0.779358949094851E-01 ,    -0.425597997073121E+00 ,     0.110809475574891E+00 ,    -0.101998005550998E+00 , 
  18.09000 ,    -0.127143402834379E+00 ,    -0.271220504150050E+00 ,     0.963752562994210E-01 ,    -0.416064789315020E+00 ,     0.102026673469739E+00 ,    -0.110511000369653E+00 , 
  18.10000 ,    -0.992638475404362E-01 ,    -0.311209239781935E+00 ,     0.106054330081356E+00 ,    -0.394773372642402E+00 ,     0.910284384656290E-01 ,    -0.113255992603787E+00 , 
  18.11000 ,    -0.725158087698057E-01 ,    -0.330582387603171E+00 ,     0.104527503959347E+00 ,    -0.371670144190198E+00 ,     0.769328506729370E-01 ,    -0.114352653243799E+00 , 
  18.12000 ,    -0.539526594954708E-01 ,    -0.321736732571601E+00 ,     0.904602950696436E-01 ,    -0.353942553635347E+00 ,     0.599302711291343E-01 ,    -0.117161914559718E+00 , 
  18.13000 ,    -0.468690863574029E-01 ,    -0.280114613589114E+00 ,     0.638527828414011E-01 ,    -0.342465873848796E+00 ,     0.410183242157921E-01 ,    -0.123437844388782E+00 , 
  18.14000 ,    -0.493915092295306E-01 ,    -0.204736628043707E+00 ,     0.261377180845255E-01 ,    -0.330182256757840E+00 ,     0.213704568436542E-01 ,    -0.132933141258775E+00 , 
  18.15000 ,    -0.545247958967093E-01 ,    -0.984160506553440E-01 ,    -0.198707955830866E-01 ,    -0.303038212235726E+00 ,     0.157405413034127E-02 ,    -0.143539043068931E+00 , 
  18.16000 ,    -0.517266656228154E-01 ,     0.323405341347474E-01 ,    -0.701920288859092E-01 ,    -0.243425626053765E+00 ,    -0.189790703188288E-01 ,    -0.151910655109484E+00 , 
  18.17000 ,    -0.296830598547869E-01 ,     0.177738353045323E+00 ,    -0.120054821939714E+00 ,    -0.135378529320172E+00 ,    -0.423033413161554E-01 ,    -0.154412984138125E+00 , 
  18.18000 ,     0.203705877295048E-01 ,     0.325398782693789E+00 ,    -0.164412033493642E+00 ,     0.297518310544714E-01 ,    -0.714954283090264E-01 ,    -0.148148433976449E+00 , 
  18.19000 ,     0.101613054867043E+00 ,     0.461353512405534E+00 ,    -0.198545797661660E+00 ,     0.248648706581097E+00 ,    -0.109895809855393E+00 ,    -0.131810251726526E+00 , 
  18.20000 ,     0.209692965437137E+00 ,     0.571303400192638E+00 ,    -0.218693152456822E+00 ,     0.503770850517698E+00 ,    -0.159915935557298E+00 ,    -0.106151529210849E+00 , 
  18.21000 ,     0.332459843098931E+00 ,     0.642083928951973E+00 ,    -0.222605167945480E+00 ,     0.764352729745516E+00 ,    -0.221830976936348E+00 ,    -0.739544145215697E-01 , 
  18.22000 ,     0.451579148194592E+00 ,     0.663231138552621E+00 ,    -0.209948058759538E+00 ,     0.990796858878144E+00 ,    -0.292883824761799E+00 ,    -0.395059901660263E-01 , 
  18.23000 ,     0.545798741113377E+00 ,     0.628488027284669E+00 ,    -0.182465705918835E+00 ,     0.114177733663247E+01 ,    -0.367001269689447E+00 ,    -0.770648065001531E-02 , 
  18.24000 ,     0.595229654586830E+00 ,     0.537046416364015E+00 ,    -0.143850619267999E+00 ,     0.118267421048683E+01 ,    -0.435294992690680E+00 ,     0.169764530254886E-01 , 
  18.25000 ,     0.585732363756594E+00 ,     0.394299958665926E+00 ,    -0.993122371286769E-01 ,     0.109354346996055E+01 ,    -0.487336656486924E+00 ,     0.314575170768131E-01 , 
  18.26000 ,     0.512428115708810E+00 ,     0.211904642172194E+00 ,    -0.548816402397744E-01 ,     0.874806175514297E+00 ,    -0.513001729649277E+00 ,     0.346622486673197E-01 , 
  18.27000 ,     0.381505356930662E+00 ,     0.701099018602136E-02 ,    -0.165415695537070E-01 ,     0.549233294156157E+00 ,    -0.504518968650429E+00 ,     0.276874233854875E-01 , 
  18.28000 ,     0.209835070367223E+00 ,    -0.199356041690148E+00 ,     0.106897898448310E-01 ,     0.159536252758956E+00 ,    -0.458282665344221E+00 ,     0.134606608244130E-01 , 
  18.29000 ,     0.223722999919722E-01 ,    -0.384652467281747E+00 ,     0.235725027758208E-01 ,    -0.238206711636622E+00 ,    -0.376006084743525E+00 ,    -0.401184254101864E-02 , 
  18.30000 ,    -0.152197682341013E+00 ,    -0.527643254393744E+00 ,     0.212124239128734E-01 ,    -0.584151587943065E+00 ,    -0.264916333031466E+00 ,    -0.206205728471794E-01 , 
  18.31000 ,    -0.286718566113959E+00 ,    -0.611319596456919E+00 ,     0.527108944261299E-02 ,    -0.825488427733542E+00 ,    -0.136888230256190E+00 ,    -0.331081329455467E-01 , 
  18.32000 ,    -0.360663989456837E+00 ,    -0.625455626423799E+00 ,    -0.202381265487130E-01 ,    -0.926292483759075E+00 ,    -0.664377753204860E-02 ,    -0.397674396679675E-01 , 
  18.33000 ,    -0.364030505168236E+00 ,    -0.568363388250404E+00 ,    -0.495537889551206E-01 ,    -0.874411242589551E+00 ,     0.110648030354373E+00 ,    -0.407091473051081E-01 , 
  18.34000 ,    -0.299212757423893E+00 ,    -0.447496509045279E+00 ,    -0.760843517106318E-01 ,    -0.683935094462395E+00 ,     0.201897784568848E+00 ,    -0.376321283370293E-01 , 
  18.35000 ,    -0.180466349370174E+00 ,    -0.278718776907510E+00 ,    -0.934942234802648E-01 ,    -0.392679054526798E+00 ,     0.258239846123131E+00 ,    -0.331560800596697E-01 , 
  18.36000 ,    -0.310645334019939E-01 ,    -0.842686058016161E-01 ,    -0.967755491161176E-01 ,    -0.551146139330221E-01 ,     0.276362526558573E+00 ,    -0.298881611377038E-01 , 
  18.37000 ,     0.121267459690024E+00 ,     0.110323272533092E+00 ,    -0.831191560899717E-01 ,     0.267879846893400E+00 ,     0.258766060133826E+00 ,    -0.294682338768923E-01 , 
  18.38000 ,     0.249704729440414E+00 ,     0.279910360649996E+00 ,    -0.524284173766412E-01 ,     0.520431875375434E+00 ,     0.212920751379452E+00 ,    -0.318511879977461E-01 , 
  18.39000 ,     0.333374356558717E+00 ,     0.403424089943061E+00 ,    -0.738006794790526E-02 ,     0.661999861806713E+00 ,     0.149532938898740E+00 ,    -0.350350589788705E-01 , 
  18.40000 ,     0.361098015223513E+00 ,     0.466981315485763E+00 ,     0.469842991202119E-01 ,     0.674590530196868E+00 ,     0.803126721113478E-01 ,    -0.353404504662058E-01 , 
  18.41000 ,     0.333106257340546E+00 ,     0.465883989936199E+00 ,     0.104068003976238E+00 ,     0.565493976703974E+00 ,     0.157320915402834E-01 ,    -0.282133273478547E-01 , 
  18.42000 ,     0.260438919865672E+00 ,     0.405167826566018E+00 ,     0.156789381792612E+00 ,     0.365079674513289E+00 ,    -0.367532711248943E-01 ,    -0.939054042554218E-02 , 
  18.43000 ,     0.162228953608117E+00 ,     0.298601279370339E+00 ,     0.198724002319329E+00 ,     0.120194022120395E+00 ,    -0.736711118154355E-01 ,     0.238328758747317E-01 , 
  18.44000 ,     0.614949337130816E-01 ,     0.166302403125166E+00 ,     0.225118459706640E+00 ,    -0.115432874897353E+00 ,    -0.955366202754570E-01 ,     0.715385799976793E-01 , 
  18.45000 ,    -0.196488753048811E-01 ,     0.313796354458777E-01 ,     0.233600317750817E+00 ,    -0.291803667191693E+00 ,    -0.105970916262013E+00 ,     0.130599286960816E+00 , 
  18.46000 ,    -0.643724818820035E-01 ,    -0.838314397580972E-01 ,     0.224466524644905E+00 ,    -0.372181784677167E+00 ,    -0.110210994728046E+00 ,     0.194757164818666E+00 , 
