 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   5.90000 ,     0.304385386908633E+00 ,    -0.222955615343566E+00 ,     0.400577724479950E-01 , 
   5.92000 ,     0.223537713046990E+00 ,    -0.190482978444441E+00 ,     0.275947108876332E-01 , 
   5.94000 ,     0.697334228667895E-01 ,    -0.154331365418753E+00 ,     0.185096423107692E-01 , 
   5.96000 ,    -0.109602046261075E+00 ,    -0.134541842582101E+00 ,     0.192149535738472E-01 , 
   5.98000 ,    -0.246159260374666E+00 ,    -0.142646086493232E+00 ,     0.311480704258562E-01 , 
   6.00000 ,    -0.279827420502653E+00 ,    -0.175902714571676E+00 ,     0.495934136604512E-01 , 
   6.02000 ,    -0.191954408162020E+00 ,    -0.219072299984141E+00 ,     0.660280095457329E-01 , 
   6.04000 ,    -0.222376769264684E-01 ,    -0.252273424320885E+00 ,     0.725694284179135E-01 , 
   6.06000 ,     0.145479325220830E+00 ,    -0.260523715894565E+00 ,     0.659526130805130E-01 , 
   6.08000 ,     0.225226033850106E+00 ,    -0.240209912930087E+00 ,     0.488724526060318E-01 , 
   6.10000 ,     0.176382259040684E+00 ,    -0.199775699143975E+00 ,     0.281620542881814E-01 , 
   6.12000 ,     0.277753315528227E-01 ,    -0.154987305174455E+00 ,     0.110885783274840E-01 , 
   6.14000 ,    -0.138128915269399E+00 ,    -0.121573545755791E+00 ,     0.196035359274930E-02 , 
   6.16000 ,    -0.233015499408665E+00 ,    -0.108791804131931E+00 ,     0.791699762385307E-03 , 
   6.18000 ,    -0.213784152050931E+00 ,    -0.116510595282790E+00 ,     0.436612760915397E-02 , 
   6.20000 ,    -0.105367189016397E+00 ,    -0.136498758628841E+00 ,     0.862796397326264E-02 , 
   6.22000 ,     0.184831390100872E-01 ,    -0.156793678445391E+00 ,     0.107838171510407E-01 , 
   6.24000 ,     0.833387744487269E-01 ,    -0.167013866428416E+00 ,     0.100387660940551E-01 , 
   6.26000 ,     0.598785046485608E-01 ,    -0.162474030224716E+00 ,     0.701774972989817E-02 , 
   6.28000 ,    -0.214489240661163E-01 ,    -0.145699339167931E+00 ,     0.277958639809694E-02 , 
   6.30000 ,    -0.944264678725293E-01 ,    -0.124994671732619E+00 ,    -0.165592591693092E-02 , 
   6.32000 ,    -0.102002473429142E+00 ,    -0.110740374595229E+00 ,    -0.508017274833061E-02 , 
   6.34000 ,    -0.320204217930094E-01 ,    -0.110828954743411E+00 ,    -0.578954951145041E-02 , 
   6.36000 ,     0.783019167758395E-01 ,    -0.126978291500701E+00 ,    -0.200003803334578E-02 , 
   6.38000 ,     0.169183359775129E+00 ,    -0.153436471291798E+00 ,     0.686366013375468E-02 , 
   6.40000 ,     0.196127114232399E+00 ,    -0.178789654113373E+00 ,     0.188127865945137E-01 , 
   6.42000 ,     0.153463494610692E+00 ,    -0.190361596583249E+00 ,     0.291310086692431E-01 , 
   6.44000 ,     0.705378859374016E-01 ,    -0.179491481411611E+00 ,     0.320971190748379E-01 , 
   6.46000 ,    -0.127495731839987E-01 ,    -0.145389420456800E+00 ,     0.239838086593580E-01 , 
   6.48000 ,    -0.714065708887035E-01 ,    -0.957289419740957E-01 ,     0.559436873212144E-02 , 
   6.50000 ,    -0.104368499991777E+00 ,    -0.435810468527362E-01 ,    -0.174391455228123E-01 , 
   6.52000 ,    -0.123907047678183E+00 ,    -0.207278625232744E-02 ,    -0.371247233830564E-01 , 
   6.54000 ,    -0.137192489984860E+00 ,     0.206919426404121E-01 ,    -0.470905532222669E-01 , 
   6.56000 ,    -0.136408778924398E+00 ,     0.240848416685877E-01 ,    -0.457282214580439E-01 , 
   6.58000 ,    -0.105554437028392E+00 ,     0.138794297903136E-01 ,    -0.365820949993582E-01 , 
   6.60000 ,    -0.379795581208144E-01 ,    -0.132814205601192E-02 ,    -0.258155651338681E-01 , 
   6.62000 ,     0.502221097779401E-01 ,    -0.139683701668679E-01 ,    -0.184819197017714E-01 , 
   6.64000 ,     0.123056458624588E+00 ,    -0.196100706936197E-01 ,    -0.160475357912165E-01 , 
   6.66000 ,     0.143701068116236E+00 ,    -0.167860392603458E-01 ,    -0.166332905567845E-01 , 
   6.68000 ,     0.975710351192441E-01 ,    -0.562106557085063E-02 ,    -0.174512606497635E-01 , 
   6.70000 ,     0.370472290802199E-02 ,     0.130188718014321E-01 ,    -0.173632943679556E-01 , 
   6.72000 ,    -0.936103161537692E-01 ,     0.369670030153110E-01 ,    -0.175242443546474E-01 , 
   6.74000 ,    -0.148085555490532E+00 ,     0.615280452408880E-01 ,    -0.196781102524117E-01 , 
   6.76000 ,    -0.135403457971413E+00 ,     0.794149110636012E-01 ,    -0.236389616153600E-01 , 
   6.78000 ,    -0.641064984840004E-01 ,     0.831950653358733E-01 ,    -0.262794090967955E-01 , 
   6.80000 ,     0.315072532751134E-01 ,     0.696565664061490E-01 ,    -0.232751654678672E-01 , 
   6.82000 ,     0.110541351777287E+00 ,     0.434696762882305E-01 ,    -0.126394679061920E-01 , 
   6.84000 ,     0.144992954307555E+00 ,     0.170657059053058E-01 ,     0.260438323558183E-02 , 
   6.86000 ,     0.129845392654492E+00 ,     0.552301322574883E-02 ,     0.150281410619159E-01 , 
   6.88000 ,     0.810198453802765E-01 ,     0.185207417357999E-01 ,     0.169152191873812E-01 , 
   6.90000 ,     0.251005319040031E-01 ,     0.539434242550399E-01 ,     0.546272106102542E-02 , 
   6.92000 ,    -0.127223336427511E-01 ,     0.975257656370896E-01 ,    -0.145286780173461E-01 , 
   6.94000 ,    -0.176627405072148E-01 ,     0.129697488070841E+00 ,    -0.327291641350393E-01 , 
   6.96000 ,     0.104912208253372E-01 ,     0.136304436422728E+00 ,    -0.392522703952693E-01 , 
   6.98000 ,     0.579731597971157E-01 ,     0.117023359593334E+00 ,    -0.308637504630386E-01 , 
   7.00000 ,     0.101997521027601E+00 ,     0.861431910081049E-01 ,    -0.133060411017783E-01 , 
   7.02000 ,     0.119392946412091E+00 ,     0.647384861087728E-01 ,     0.202877506125928E-02 , 
   7.04000 ,     0.967162817861331E-01 ,     0.685406457675204E-01 ,     0.515748923879793E-02 , 
   7.06000 ,     0.376190679250111E-01 ,     0.986606922499111E-01 ,    -0.616886563176757E-02 , 
   7.08000 ,    -0.370879812655093E-01 ,     0.140787084423199E+00 ,    -0.249676320764441E-01 , 
   7.10000 ,    -0.982580597036117E-01 ,     0.173400591397449E+00 ,    -0.393507995294738E-01 , 
   7.12000 ,    -0.122486234304259E+00 ,     0.180070170121835E+00 ,    -0.398930294469159E-01 , 
   7.14000 ,    -0.103811700313564E+00 ,     0.158483380066247E+00 ,    -0.253279096989503E-01 , 
   7.16000 ,    -0.559974603039124E-01 ,     0.121028982096840E+00 ,    -0.304165481380243E-02 , 
   7.18000 ,    -0.385923722679730E-02 ,     0.870454579705054E-01 ,     0.157151477170615E-01 , 
   7.20000 ,     0.308670575891677E-01 ,     0.718485473957605E-01 ,     0.226093405880714E-01 , 
   7.22000 ,     0.400841017373760E-01 ,     0.792125282935209E-01 ,     0.166515260094519E-01 , 
   7.24000 ,     0.299726248093952E-01 ,     0.101298256793950E+00 ,     0.375076321057462E-02 , 
   7.26000 ,     0.125307684018607E-01 ,     0.125073088783476E+00 ,    -0.778006363400848E-02 , 
   7.28000 ,    -0.473760450583580E-02 ,     0.140392424908813E+00 ,    -0.124284506303913E-01 , 
   7.30000 ,    -0.228638087896787E-01 ,     0.144530617341283E+00 ,    -0.998479639286531E-02 , 
   7.32000 ,    -0.464489353517150E-01 ,     0.140998821745988E+00 ,    -0.415220573337331E-02 , 
   7.34000 ,    -0.744910266791994E-01 ,     0.134614245332037E+00 ,     0.113405100418912E-02 , 
   7.36000 ,    -0.955849183955579E-01 ,     0.127083078598943E+00 ,     0.469497139270238E-02 , 
   7.38000 ,    -0.929434573055299E-01 ,     0.116400093867955E+00 ,     0.829878482297898E-02 , 
   7.40000 ,    -0.567983373152529E-01 ,     0.100100483412447E+00 ,     0.142639721263290E-01 , 
   7.42000 ,     0.490193065499974E-02 ,     0.793453933588176E-01 ,     0.226467447294215E-01 , 
   7.44000 ,     0.666059813041111E-01 ,     0.602077469669031E-01 ,     0.303821278978584E-01 , 
   7.46000 ,     0.980633107091139E-01 ,     0.507097337049651E-01 ,     0.331385058783315E-01 , 
   7.48000 ,     0.826228227434939E-01 ,     0.554647627716306E-01 ,     0.285149684762548E-01 , 
   7.50000 ,     0.288032532291833E-01 ,     0.717492835934098E-01 ,     0.181622938153898E-01 , 
   7.52000 ,    -0.333007822158679E-01 ,     0.900382014176555E-01 ,     0.717965967618414E-02 , 
   7.54000 ,    -0.693534066534721E-01 ,     0.990462621084438E-01 ,     0.110851408451554E-02 , 
   7.56000 ,    -0.611585882069597E-01 ,     0.922330165176814E-01 ,     0.254904985278430E-02 , 
   7.58000 ,    -0.171789757225128E-01 ,     0.716772713150498E-01 ,     0.965735715781247E-02 , 
   7.60000 ,     0.333237786068586E-01 ,     0.468848572650735E-01 ,     0.174453962220750E-01 , 
   7.62000 ,     0.584651883398162E-01 ,     0.292895534251071E-01 ,     0.209158541512648E-01 , 
   7.64000 ,     0.425826643408727E-01 ,     0.258090158746814E-01 ,     0.179515276123738E-01 , 
   7.66000 ,    -0.562925925125244E-02 ,     0.352126276040068E-01 ,     0.102298969786164E-01 , 
   7.68000 ,    -0.596309736967236E-01 ,     0.491700147582875E-01 ,     0.186278086930994E-02 , 
   7.70000 ,    -0.909346370475907E-01 ,     0.570425861523325E-01 ,    -0.311141022653471E-02 , 
   7.72000 ,    -0.842360689908920E-01 ,     0.515280417508781E-01 ,    -0.276891690872825E-02 , 
   7.74000 ,    -0.436029066786574E-01 ,     0.321768290223124E-01 ,     0.212627233893843E-02 , 
   7.76000 ,     0.119365274373435E-01 ,     0.530622864816033E-02 ,     0.893219982479830E-02 , 
   7.78000 ,     0.589163627272393E-01 ,    -0.191936724412105E-01 ,     0.145077227301161E-01 , 
   7.80000 ,     0.795794828748031E-01 ,    -0.323627991725361E-01 ,     0.163701937218759E-01 , 
   7.82000 ,     0.674663704666541E-01 ,    -0.299839015099335E-01 ,     0.133555363120132E-01 , 
   7.84000 ,     0.280436710833585E-01 ,    -0.143269741227919E-01 ,     0.592254757860915E-02 , 
   7.86000 ,    -0.238755986400823E-01 ,     0.666702406053847E-02 ,    -0.378597493979376E-02 , 
   7.88000 ,    -0.684902446033647E-01 ,     0.224485925339536E-01 ,    -0.123180987534178E-01 , 
   7.90000 ,    -0.868892116695284E-01 ,     0.241645685227482E-01 ,    -0.160117957830428E-01 , 
   7.92000 ,    -0.680751584672191E-01 ,     0.863385469048497E-02 ,    -0.126967972280649E-01 , 
   7.94000 ,    -0.149790398255679E-01 ,    -0.197843318718739E-01 ,    -0.320293627578688E-02 , 
   7.96000 ,     0.542487123422424E-01 ,    -0.506598742275597E-01 ,     0.843363825427701E-02 , 
   7.98000 ,     0.112347288596132E+00 ,    -0.721058719300464E-01 ,     0.166494006995695E-01 , 
   8.00000 ,     0.135086312107894E+00 ,    -0.765754193633215E-01 ,     0.173033828781938E-01 , 
   8.02000 ,     0.113488378632992E+00 ,    -0.648262661125611E-01 ,     0.102173588556478E-01 , 
   8.04000 ,     0.587676994676782E-01 ,    -0.456255806389839E-01 ,    -0.431478739639632E-03 , 
   8.06000 ,    -0.374146419575063E-02 ,    -0.309936664238443E-01 ,    -0.840597511875130E-02 , 
   8.08000 ,    -0.485571510120152E-01 ,    -0.294793788844840E-01 ,    -0.916782437277278E-02 , 
   8.10000 ,    -0.634329548006869E-01 ,    -0.413925046799338E-01 ,    -0.275305892007265E-02 , 
   8.12000 ,    -0.538223051726376E-01 ,    -0.589653580278420E-01 ,     0.618183146048500E-02 , 
   8.14000 ,    -0.360629266971624E-01 ,    -0.714571552593611E-01 ,     0.113098359980410E-01 , 
   8.16000 ,    -0.246343703747828E-01 ,    -0.720536445533849E-01 ,     0.873656466165187E-02 , 
   8.18000 ,    -0.227325594234752E-01 ,    -0.621561762484774E-01 ,    -0.435471268276020E-03 , 
   8.20000 ,    -0.225664621709356E-01 ,    -0.502569225793241E-01 ,    -0.108164828527426E-01 , 
   8.22000 ,    -0.142833832663968E-01 ,    -0.461179302869989E-01 ,    -0.162799634422442E-01 , 
   8.24000 ,     0.410031517084182E-02 ,    -0.541071422750099E-01 ,    -0.140032438906759E-01 , 
   8.26000 ,     0.239676669345103E-01 ,    -0.701584248381725E-01 ,    -0.630102242435546E-02 , 
   8.28000 ,     0.329167664318643E-01 ,    -0.844334893459292E-01 ,     0.965572783020952E-03 , 
   8.30000 ,     0.256638289248593E-01 ,    -0.879336766229410E-01 ,     0.232000392830533E-02 , 
   8.32000 ,     0.992948820001095E-02 ,    -0.786213992581071E-01 ,    -0.369833072890698E-02 , 
   8.34000 ,     0.175995130646329E-02 ,    -0.629079447196817E-01 ,    -0.136036939324575E-01 , 
   8.36000 ,     0.129879555071608E-01 ,    -0.514701739973803E-01 ,    -0.212934220324451E-01 , 
   8.38000 ,     0.402020572045623E-01 ,    -0.521783516622070E-01 ,    -0.220258199310282E-01 , 
   8.40000 ,     0.643337477212852E-01 ,    -0.648633635544349E-01 ,    -0.154017293436536E-01 , 
   8.42000 ,     0.625706607543273E-01 ,    -0.814131341719651E-01 ,    -0.545834339243159E-02 , 
   8.44000 ,     0.250215188308474E-01 ,    -0.911191685350577E-01 ,     0.205136178557738E-02 , 
   8.46000 ,    -0.356731425999661E-01 ,    -0.877130817860603E-01 ,     0.330312310737166E-02 , 
   8.48000 ,    -0.893548847757158E-01 ,    -0.734624716722983E-01 ,    -0.140124097833561E-02 , 
   8.50000 ,    -0.105618351576089E+00 ,    -0.576982946380793E-01 ,    -0.816758981192093E-02 , 
   8.52000 ,    -0.723626568641268E-01 ,    -0.508215499309028E-01 ,    -0.122229180432457E-01 , 
   8.54000 ,    -0.354487033830714E-02 ,    -0.577215504760174E-01 ,    -0.109229803838311E-01 , 
   8.56000 ,     0.687373518645824E-01 ,    -0.747815474551048E-01 ,    -0.515435633668318E-02 , 
   8.58000 ,     0.112338626905280E+00 ,    -0.922106000646509E-01 ,     0.157743146357218E-02 , 
   8.60000 ,     0.111593373668737E+00 ,    -0.100027754728500E+00 ,     0.556809771746486E-02 , 
   8.62000 ,     0.725332934689746E-01 ,    -0.938672070233040E-01 ,     0.519543622025979E-02 , 
   8.64000 ,     0.153759144335946E-01 ,    -0.771442723721533E-01 ,     0.169189211272837E-02 , 
   8.66000 ,    -0.387738970439239E-01 ,    -0.585873802625892E-01 ,    -0.187882854826128E-02 , 
   8.68000 ,    -0.775403588555641E-01 ,    -0.469842379505727E-01 ,    -0.262177632403877E-02 , 
   8.70000 ,    -0.982096162671285E-01 ,    -0.464292006079890E-01 ,     0.490279174331625E-03 , 
   8.72000 ,    -0.102334578330538E+00 ,    -0.546822940556881E-01 ,     0.614024120899567E-02 , 
   8.74000 ,    -0.906890646909836E-01 ,    -0.651365660532812E-01 ,     0.115157889827244E-01 , 
   8.76000 ,    -0.634629204986434E-01 ,    -0.707995843599725E-01 ,     0.138609762691124E-01 , 
   8.78000 ,    -0.247277949130320E-01 ,    -0.678484081528832E-01 ,     0.118492630323102E-01 , 
   8.80000 ,     0.144545481436967E-01 ,    -0.569848532869513E-01 ,     0.613365616468296E-02 , 
   8.82000 ,     0.392344659551560E-01 ,    -0.423238639000030E-01 ,    -0.107887228217284E-02 , 
   8.84000 ,     0.398641474955540E-01 ,    -0.288697376978833E-01 ,    -0.712475514004958E-02 , 
   8.86000 ,     0.198560195816339E-01 ,    -0.200943047657657E-01 ,    -0.101029122809162E-01 , 
   8.88000 ,    -0.389047241937401E-02 ,    -0.167116300574178E-01 ,    -0.966672865940164E-02 , 
   8.90000 ,    -0.109428237614307E-01 ,    -0.169168719989008E-01 ,    -0.704792214620919E-02 , 
   8.92000 ,     0.866530455637741E-02 ,    -0.176555223967395E-01 ,    -0.431410800643279E-02 , 
   8.94000 ,     0.462233765495855E-01 ,    -0.161835319687649E-01 ,    -0.322892382498091E-02 , 
   8.96000 ,     0.786253260712984E-01 ,    -0.112391981993150E-01 ,    -0.431253007471164E-02 , 
   8.98000 ,     0.831765584539869E-01 ,    -0.341485000793039E-02 ,    -0.663384095031505E-02 , 
   9.00000 ,     0.531025611827036E-01 ,     0.533632080887090E-02 ,    -0.847395622597922E-02 , 
   9.02000 ,     0.287570287736171E-02 ,     0.127698416894702E-01 ,    -0.846688642541389E-02 , 
   9.04000 ,    -0.406721275034624E-01 ,     0.174465309543039E-01 ,    -0.648442287277361E-02 , 
   9.06000 ,    -0.555093507999335E-01 ,     0.192825712454137E-01 ,    -0.365801485687466E-02 , 
   9.08000 ,    -0.380434535207012E-01 ,     0.192802084121755E-01 ,    -0.150035531377055E-02 , 
   9.10000 ,    -0.403357303383099E-02 ,     0.186792803979012E-01 ,    -0.743409070259481E-03 , 
   9.12000 ,     0.232780971167059E-01 ,     0.181736025886292E-01 ,    -0.768118993095275E-03 , 
   9.14000 ,     0.288812187285285E-01 ,     0.178004744244664E-01 ,    -0.119278216892483E-03 , 
   9.16000 ,     0.143576703053798E-01 ,     0.175833441407481E-01 ,     0.220584227649972E-02 , 
   9.18000 ,    -0.634695156033330E-02 ,     0.183334275422781E-01 ,     0.566092333908212E-02 , 
   9.20000 ,    -0.194166352371094E-01 ,     0.217410186310296E-01 ,     0.818712172793456E-02 , 
   9.22000 ,    -0.216990441790716E-01 ,     0.293333952763999E-01 ,     0.755442069076639E-02 , 
   9.24000 ,    -0.211788029820174E-01 ,     0.408203024242893E-01 ,     0.317056051499107E-02 , 
   9.26000 ,    -0.276263818502289E-01 ,     0.530963419829841E-01 ,    -0.297810611208535E-02 , 
   9.28000 ,    -0.416540115003984E-01 ,     0.610423756870342E-01 ,    -0.713219579200739E-02 , 
   9.30000 ,    -0.517944276296115E-01 ,     0.601619748424182E-01 ,    -0.600960482519380E-02 , 
   9.32000 ,    -0.428415309656919E-01 ,     0.496696200348638E-01 ,     0.901632881903550E-03 , 
   9.34000 ,    -0.944620073691918E-02 ,     0.339565128997775E-01 ,     0.106094903733241E-01 , 
   9.36000 ,     0.359239289347714E-01 ,     0.210636350658903E-01 ,     0.181133512493996E-01 , 
   9.38000 ,     0.680446466418889E-01 ,     0.186109451073891E-01 ,     0.193153413818627E-01 , 
   9.40000 ,     0.648376817498114E-01 ,     0.294196788128580E-01 ,     0.135166317193366E-01 , 
   9.42000 ,     0.233891320455517E-01 ,     0.495493480293323E-01 ,     0.385991097043497E-02 , 
   9.44000 ,    -0.356370891395738E-01 ,     0.701707858143474E-01 ,    -0.460064494992184E-02 , 
   9.46000 ,    -0.792784995556428E-01 ,     0.823439753323885E-01 ,    -0.795493540201162E-02 , 
   9.48000 ,    -0.823820933262384E-01 ,     0.818865792281479E-01 ,    -0.563749859096437E-02 , 
   9.50000 ,    -0.432705071211299E-01 ,     0.713952475506990E-01 ,    -0.400910966707850E-03 , 
   9.52000 ,     0.154954067880909E-01 ,     0.582581829346996E-01 ,     0.378719454844022E-02 , 
   9.54000 ,     0.616322595447458E-01 ,     0.500254513509876E-01 ,     0.440054737723771E-02 , 
   9.56000 ,     0.730638685126435E-01 ,     0.501083655460929E-01 ,     0.176471730141761E-02 , 
   9.58000 ,     0.501489254733074E-01 ,     0.564107872757615E-01 ,    -0.160448398393522E-02 , 
   9.60000 ,     0.128710805816263E-01 ,     0.634536581231339E-01 ,    -0.307137199953659E-02 , 
   9.62000 ,    -0.139007109858996E-01 ,     0.662697682986186E-01 ,    -0.176663309099261E-02 , 
   9.64000 ,    -0.163247178433103E-01 ,     0.633662651230623E-01 ,     0.103822691434095E-02 , 
   9.66000 ,     0.182487531528658E-02 ,     0.569620398252065E-01 ,     0.318923748896080E-02 , 
   9.68000 ,     0.249724478917114E-01 ,     0.507510369293203E-01 ,     0.344386134359485E-02 , 
   9.70000 ,     0.382222354212430E-01 ,     0.471131124345967E-01 ,     0.237534758342488E-02 , 
   9.72000 ,     0.368942781689909E-01 ,     0.458381164455438E-01 ,     0.173189600149918E-02 , 
   9.74000 ,     0.268813464108893E-01 ,     0.450614652779469E-01 ,     0.283766207395649E-02 , 
   9.76000 ,     0.171086330057368E-01 ,     0.433491910828479E-01 ,     0.537222600182828E-02 , 
   9.78000 ,     0.111335109871802E-01 ,     0.410665477939196E-01 ,     0.755066359980132E-02 , 
   9.80000 ,     0.478025617183779E-02 ,     0.398810420974071E-01 ,     0.760092858515400E-02 , 
   9.82000 ,    -0.875311555339234E-02 ,     0.408682088904234E-01 ,     0.537608866007316E-02 , 
   9.84000 ,    -0.310843320656458E-01 ,     0.429048745525695E-01 ,     0.277453272582574E-02 , 
   9.86000 ,    -0.549894332736038E-01 ,     0.428775171281550E-01 ,     0.251747769241135E-02 , 
   9.88000 ,    -0.682807676788747E-01 ,     0.378070713042984E-01 ,     0.609796057930463E-02 , 
   9.90000 ,    -0.624799446210646E-01 ,     0.273974469059275E-01 ,     0.124088865815261E-01 , 
   9.92000 ,    -0.396286954359620E-01 ,     0.150083287068744E-01 ,     0.181361977490741E-01 , 
   9.94000 ,    -0.118703561390471E-01 ,     0.607849954017735E-02 ,     0.197539542819463E-01 , 
   9.96000 ,     0.615238301299489E-02 ,     0.486523275033367E-02 ,     0.157906692371035E-01 , 
   9.98000 ,     0.670089841381047E-02 ,     0.116620791985843E-01 ,     0.780903773173417E-02 , 
  10.00000 ,    -0.648220715391598E-02 ,     0.224298100950146E-01 ,    -0.573759326792964E-03 , 
  10.02000 ,    -0.214012484759122E-01 ,     0.311536735600265E-01 ,    -0.593991504314564E-02 , 
  10.04000 ,    -0.261672379996184E-01 ,     0.333781969202724E-01 ,    -0.705877934844266E-02 , 
  10.06000 ,    -0.164054929907184E-01 ,     0.285981037642776E-01 ,    -0.531351571140498E-02 , 
  10.08000 ,     0.318333650236171E-02 ,     0.200330590328838E-01 ,    -0.340858956674012E-02 , 
  10.10000 ,     0.234078874371714E-01 ,     0.121436847667854E-01 ,    -0.338688754046166E-02 , 
  10.12000 ,     0.372518828296559E-01 ,     0.773153043775660E-02 ,    -0.537670274154606E-02 , 
  10.14000 ,     0.436170583710084E-01 ,     0.657748510437573E-02 ,    -0.785010578313333E-02 , 
  10.16000 ,     0.459931778536327E-01 ,     0.631520295526933E-02 ,    -0.902718667393931E-02 , 
  10.18000 ,     0.480227058657952E-01 ,     0.460020879563038E-02 ,    -0.826922666145816E-02 , 
  10.20000 ,     0.500300042998943E-01 ,     0.830543172178313E-03 ,    -0.642389240388274E-02 , 
  10.22000 ,     0.492350430001716E-01 ,    -0.377450245542831E-02 ,    -0.496865558467305E-02 , 
  10.24000 ,     0.429676182128123E-01 ,    -0.754146631018531E-02 ,    -0.473530403764822E-02 , 
  10.26000 ,     0.316769068978882E-01 ,    -0.984990161977164E-02 ,    -0.527431182517289E-02 , 
  10.28000 ,     0.189220223887906E-01 ,    -0.114871488106146E-01 ,    -0.535261669313606E-02 , 
  10.30000 ,     0.835367881294732E-02 ,    -0.136235536453969E-01 ,    -0.414260957249732E-02 , 
  10.32000 ,     0.462605441097796E-03 ,    -0.163983586631771E-01 ,    -0.209572996302636E-02 , 
  10.34000 ,    -0.781139714512959E-02 ,    -0.184719245669178E-01 ,    -0.739008480141108E-03 , 
  10.36000 ,    -0.199450549272836E-01 ,    -0.181026031821505E-01 ,    -0.149145260995615E-02 , 
  10.38000 ,    -0.356561203710555E-01 ,    -0.149775929292182E-01 ,    -0.439933915907406E-02 , 
  10.40000 ,    -0.493625142766859E-01 ,    -0.112482136352987E-01 ,    -0.780893776689983E-02 , 
  10.42000 ,    -0.530754673134694E-01 ,    -0.106720580919861E-01 ,    -0.932692823326839E-02 , 
  10.44000 ,    -0.419872234623172E-01 ,    -0.161742646904780E-01 ,    -0.745653632298498E-02 , 
  10.46000 ,    -0.186397606845935E-01 ,    -0.274588766026539E-01 ,    -0.275948486310543E-02 , 
  10.48000 ,     0.766534494841236E-02 ,    -0.404888674937924E-01 ,     0.231464871348706E-02 , 
  10.50000 ,     0.261156934691169E-01 ,    -0.494792581139383E-01 ,     0.487451353868134E-02 , 
  10.52000 ,     0.307030520085035E-01 ,    -0.502981607654003E-01 ,     0.336910502996623E-02 , 
  10.54000 ,     0.231788301598593E-01 ,    -0.430961897905282E-01 ,    -0.145899235845397E-02 , 
  10.56000 ,     0.107225403447889E-01 ,    -0.323895052595371E-01 ,    -0.704114987648881E-02 , 
  10.58000 ,     0.316277260619795E-03 ,    -0.244663646869575E-01 ,    -0.105153905735639E-01 , 
  10.60000 ,    -0.584721430608457E-02 ,    -0.237471058411070E-01 ,    -0.103106634522618E-01 , 
  10.62000 ,    -0.106092260236461E-01 ,    -0.303927108090638E-01 ,    -0.682458381724185E-02 , 
  10.64000 ,    -0.179434152138153E-01 ,    -0.405877933439112E-01 ,    -0.190805179468947E-02 , 
  10.66000 ,    -0.283487686872254E-01 ,    -0.491470780217752E-01 ,     0.235225049614410E-02 , 
  10.68000 ,    -0.374258415706770E-01 ,    -0.526388136400544E-01 ,     0.470894755289969E-02 , 
  10.70000 ,    -0.388825836963412E-01 ,    -0.510398508859182E-01 ,     0.509059309154448E-02 , 
  10.72000 ,    -0.296117817658696E-01 ,    -0.470700473374715E-01 ,     0.419478212741575E-02 , 
  10.74000 ,    -0.127712089588930E-01 ,    -0.439397367719184E-01 ,     0.280631861489116E-02 , 
  10.76000 ,     0.368722143750416E-02 ,    -0.431821435251977E-01 ,     0.135976777542488E-02 , 
  10.78000 ,     0.120693733851886E-01 ,    -0.439672845641238E-01 ,    -0.577926725336166E-04 , 
  10.80000 ,     0.984910773641424E-02 ,    -0.441218502568421E-01 ,    -0.145073129922147E-02 , 
  10.82000 ,     0.867925840785276E-03 ,    -0.419099039352307E-01 ,    -0.273010037193022E-02 , 
  10.84000 ,    -0.786008628539652E-02 ,    -0.372594987412613E-01 ,    -0.375805263735538E-02 , 
  10.86000 ,    -0.111161313570549E-01 ,    -0.316982160977781E-01 ,    -0.450738297158396E-02 , 
  10.88000 ,    -0.845090441185326E-02 ,    -0.272529738495832E-01 ,    -0.510598836265610E-02 , 
  10.90000 ,    -0.322415392195044E-02 ,    -0.252223250472223E-01 ,    -0.567039504225641E-02 , 
  10.92000 ,     0.100410317603009E-02 ,    -0.256374065290636E-01 ,    -0.607553750601991E-02 , 
  10.94000 ,     0.345536459447034E-02 ,    -0.275830312346123E-01 ,    -0.591856191270730E-02 , 
  10.96000 ,     0.602432194786268E-02 ,    -0.299208700788248E-01 ,    -0.479153184790856E-02 , 
  10.98000 ,     0.104631590231272E-01 ,    -0.318074779889764E-01 ,    -0.269252332765728E-02 , 
  11.00000 ,     0.156755662015215E-01 ,    -0.327510984140234E-01 ,    -0.228847695637577E-03 , 
  11.02000 ,     0.178687875060999E-01 ,    -0.324215501092639E-01 ,     0.162382027844259E-02 , 
  11.04000 ,     0.137558243126429E-01 ,    -0.305937570813680E-01 ,     0.210675150750459E-02 , 
  11.06000 ,     0.410995537961175E-02 ,    -0.273606765320779E-01 ,     0.120778161540283E-02 , 
  11.08000 ,    -0.571276077505436E-02 ,    -0.233697722286393E-01 ,    -0.274660836649957E-03 , 
  11.10000 ,    -0.936697816421999E-02 ,    -0.197093203290428E-01 ,    -0.122623015324933E-02 , 
  11.12000 ,    -0.475844631510716E-02 ,    -0.173469133036695E-01 ,    -0.946870081913643E-03 , 
  11.14000 ,     0.339252222914990E-02 ,    -0.164712994552223E-01 ,     0.401138919172182E-03 , 
  11.16000 ,     0.636735423676916E-02 ,    -0.162927613447034E-01 ,     0.195444931443831E-02 , 
  11.18000 ,    -0.177887282430122E-02 ,    -0.155806777372906E-01 ,     0.280159112819363E-02 , 
