 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   5.90000 ,     0.306380455879155E+00 ,    -0.202796242933376E+00 ,     0.272816145122122E-01 , 
   5.92000 ,     0.236748668001691E+00 ,    -0.179022082035884E+00 ,     0.198731457479537E-01 , 
   5.94000 ,     0.969440146859556E-01 ,    -0.146079273984835E+00 ,     0.120236517558050E-01 , 
   5.96000 ,    -0.702280051378551E-01 ,    -0.123741614867444E+00 ,     0.105718075225105E-01 , 
   5.98000 ,    -0.204240991392289E+00 ,    -0.126305648977831E+00 ,     0.194232105984757E-01 , 
   6.00000 ,    -0.251704096792264E+00 ,    -0.154640515765939E+00 ,     0.364735166803382E-01 , 
   6.02000 ,    -0.194095312046406E+00 ,    -0.195679800199182E+00 ,     0.541556230802058E-01 , 
   6.04000 ,    -0.617932005307924E-01 ,    -0.229559623793864E+00 ,     0.635075441091421E-01 , 
   6.06000 ,     0.774059490472689E-01 ,    -0.240260359392951E+00 ,     0.593523739060996E-01 , 
   6.08000 ,     0.152530731391151E+00 ,    -0.223759032344711E+00 ,     0.433740419028313E-01 , 
   6.10000 ,     0.128225042710368E+00 ,    -0.189352972990911E+00 ,     0.231488905922067E-01 , 
   6.12000 ,     0.246357463227107E-01 ,    -0.153870672668521E+00 ,     0.774891447861605E-02 , 
   6.14000 ,    -0.949860640142633E-01 ,    -0.132460123021829E+00 ,     0.268478687341346E-02 , 
   6.16000 ,    -0.162420508104897E+00 ,    -0.131229197718285E+00 ,     0.728172551711232E-02 , 
   6.18000 ,    -0.144974087122438E+00 ,    -0.145463385323700E+00 ,     0.158942197399858E-01 , 
   6.20000 ,    -0.629335003602561E-01 ,    -0.163644845801268E+00 ,     0.218482158425311E-01 , 
   6.22000 ,     0.266649573220503E-01 ,    -0.174290695328454E+00 ,     0.213698566399761E-01 , 
   6.24000 ,     0.686365352306731E-01 ,    -0.171559249820921E+00 ,     0.150689654451417E-01 , 
   6.26000 ,     0.449202795743568E-01 ,    -0.156972487571690E+00 ,     0.645613942492494E-02 , 
   6.28000 ,    -0.162723681764217E-01 ,    -0.137248812664604E+00 ,    -0.959244515388308E-03 , 
   6.30000 ,    -0.621899932199686E-01 ,    -0.120321349903626E+00 ,    -0.569474385677639E-02 , 
   6.32000 ,    -0.522614014171986E-01 ,    -0.111983770080182E+00 ,    -0.815901436135115E-02 , 
   6.34000 ,     0.152780495080890E-01 ,    -0.114432134816674E+00 ,    -0.894918280085786E-02 , 
   6.36000 ,     0.103839097556605E+00 ,    -0.126428391241311E+00 ,    -0.742008611353073E-02 , 
   6.38000 ,     0.163881434233363E+00 ,    -0.144076485808600E+00 ,    -0.201104798574297E-02 , 
   6.40000 ,     0.164613453511161E+00 ,    -0.161587450487871E+00 ,     0.781436649965516E-02 , 
   6.42000 ,     0.110577465823395E+00 ,    -0.172247337827917E+00 ,     0.197227622183513E-01 , 
   6.44000 ,     0.337554023890814E-01 ,    -0.170116606185523E+00 ,     0.286468613796673E-01 , 
   6.46000 ,    -0.306606125878787E-01 ,    -0.152378150408699E+00 ,     0.293518928663191E-01 , 
   6.48000 ,    -0.663188343847333E-01 ,    -0.121243582172298E+00 ,     0.198912789873482E-01 , 
   6.50000 ,    -0.806018120091262E-01 ,    -0.839372210272686E-01 ,     0.344487285575085E-02 , 
   6.52000 ,    -0.912750076104604E-01 ,    -0.501080261621567E-01 ,    -0.130479935590942E-01 , 
   6.54000 ,    -0.107307069815062E+00 ,    -0.276662821538846E-01 ,    -0.228150699474902E-01 , 
   6.56000 ,    -0.119613781981670E+00 ,    -0.193100262325547E-01 ,    -0.231740786388090E-01 , 
   6.58000 ,    -0.108825629555536E+00 ,    -0.218231858927015E-01 ,    -0.167656994950823E-01 , 
   6.60000 ,    -0.635802459194681E-01 ,    -0.285415622637509E-01 ,    -0.926387601208411E-02 , 
   6.62000 ,     0.538917528651306E-02 ,    -0.333139478970771E-01 ,    -0.524875246181452E-02 , 
   6.64000 ,     0.670475078213934E-01 ,    -0.333446419091967E-01 ,    -0.524639951580409E-02 , 
   6.66000 ,     0.876638813426844E-01 ,    -0.292370005075649E-01 ,    -0.604203927569147E-02 , 
   6.68000 ,     0.525255991747332E-01 ,    -0.227118379712001E-01 ,    -0.389123975901486E-02 , 
   6.70000 ,    -0.230916714027227E-01 ,    -0.142208448687528E-01 ,     0.196227182517732E-02 , 
   6.72000 ,    -0.101249574980921E+00 ,    -0.263250517733657E-02 ,     0.830540940890370E-02 , 
   6.74000 ,    -0.142280336539335E+00 ,     0.126905684388356E-01 ,     0.103993933532094E-01 , 
   6.76000 ,    -0.126083443576288E+00 ,     0.293428220743288E-01 ,     0.601937386301346E-02 , 
   6.78000 ,    -0.611643348056616E-01 ,     0.415432298374826E-01 ,    -0.213461193640703E-02 , 
   6.80000 ,     0.226021455832781E-01 ,     0.431942756890294E-01 ,    -0.780612654914680E-02 , 
   6.82000 ,     0.913583723255191E-01 ,     0.326951711681063E-01 ,    -0.564337887788028E-02 , 
   6.84000 ,     0.123710762059461E+00 ,     0.159195323510651E-01 ,     0.443674688753771E-02 , 
   6.86000 ,     0.117730626287608E+00 ,     0.441300433791156E-02 ,     0.163880132383304E-01 , 
   6.88000 ,     0.871458240842871E-01 ,     0.899985549061998E-02 ,     0.217040468916229E-01 , 
   6.90000 ,     0.515987657076326E-01 ,     0.325294859924497E-01 ,     0.153106465297445E-01 , 
   6.92000 ,     0.274506777528562E-01 ,     0.667833457085923E-01 ,    -0.462917364413417E-03 , 
   6.94000 ,     0.228678269363228E-01 ,     0.963279897192575E-01 ,    -0.168623429059254E-01 , 
   6.96000 ,     0.370825393943202E-01 ,     0.107560220279165E+00 ,    -0.242627633527783E-01 , 
   6.98000 ,     0.619005390728561E-01 ,     0.973891992685718E-01 ,    -0.186179538265134E-01 , 
   7.00000 ,     0.842878559311095E-01 ,     0.757298579473303E-01 ,    -0.431937927861339E-02 , 
   7.02000 ,     0.903042478923194E-01 ,     0.597301420545289E-01 ,     0.864627639054287E-02 , 
   7.04000 ,     0.705757166033597E-01 ,     0.630880078445782E-01 ,     0.114063783412381E-01 , 
   7.06000 ,     0.256674471930793E-01 ,     0.872644063001989E-01 ,     0.220225069379885E-02 , 
   7.08000 ,    -0.319455304979878E-01 ,     0.120390055613506E+00 ,    -0.124628036758733E-01 , 
   7.10000 ,    -0.818785005954808E-01 ,     0.144713012632527E+00 ,    -0.223265177830771E-01 , 
   7.12000 ,    -0.104967196263246E+00 ,     0.147802509409509E+00 ,    -0.204042652339681E-01 , 
   7.14000 ,    -0.928727769054155E-01 ,     0.130227137324533E+00 ,    -0.770581811025681E-02 , 
   7.16000 ,    -0.524024934293468E-01 ,     0.104790337887005E+00 ,     0.756558416387681E-02 , 
   7.18000 ,    -0.171928298454889E-02 ,     0.880428333667464E-01 ,     0.156715086136046E-01 , 
   7.20000 ,     0.392135459571746E-01 ,     0.898628905961439E-01 ,     0.118627075195516E-01 , 
   7.22000 ,     0.579170444243432E-01 ,     0.107967762860834E+00 ,    -0.705211300382527E-03 , 
   7.24000 ,     0.529501254333466E-01 ,     0.130640801453289E+00 ,    -0.135025569601972E-01 , 
   7.26000 ,     0.306853962636821E-01 ,     0.145287845137113E+00 ,    -0.186123242568339E-01 , 
   7.28000 ,    -0.887048326697626E-03 ,     0.146627509701602E+00 ,    -0.138820905857249E-01 , 
   7.30000 ,    -0.359788273871558E-01 ,     0.138944834625379E+00 ,    -0.374051012522998E-02 , 
   7.32000 ,    -0.699680433502397E-01 ,     0.131313188114006E+00 ,     0.461015949898666E-02 , 
   7.34000 ,    -0.958502433520394E-01 ,     0.129747920677160E+00 ,     0.664062882420742E-02 , 
   7.36000 ,    -0.103172479182412E+00 ,     0.132300338140903E+00 ,     0.358146899170526E-02 , 
   7.38000 ,    -0.825245139463150E-01 ,     0.130754004014816E+00 ,     0.102942287051188E-02 , 
   7.40000 ,    -0.335079733422230E-01 ,     0.117621088670210E+00 ,     0.427328200169961E-02 , 
   7.42000 ,     0.300741954533589E-01 ,     0.931640903960106E-01 ,     0.138799177768867E-01 , 
   7.44000 ,     0.834949124255926E-01 ,     0.670380867634270E-01 ,     0.248045044578328E-01 , 
   7.46000 ,     0.102999776320700E+00 ,     0.529399557621713E-01 ,     0.296825967528941E-01 , 
   7.48000 ,     0.797853317973474E-01 ,     0.596569926739503E-01 ,     0.239576821051710E-01 , 
   7.50000 ,     0.267925019174426E-01 ,     0.845878874866268E-01 ,     0.923501414668060E-02 , 
   7.52000 ,    -0.271820667675285E-01 ,     0.114290355443375E+00 ,    -0.744666340710693E-02 , 
   7.54000 ,    -0.534574028531563E-01 ,     0.131960454552093E+00 ,    -0.178830644140850E-01 , 
   7.56000 ,    -0.400097894882394E-01 ,     0.127171711442625E+00 ,    -0.176131415024006E-01 , 
   7.58000 ,     0.172913717376681E-02 ,     0.101772285962612E+00 ,    -0.829456455400101E-02 , 
   7.60000 ,     0.440765192006679E-01 ,     0.684097716585041E-01 ,     0.377135145627786E-02 , 
   7.62000 ,     0.596933167623130E-01 ,     0.428778028548096E-01 ,     0.117069365361167E-01 , 
   7.64000 ,     0.372392982058695E-01 ,     0.351879276884393E-01 ,     0.119507963572029E-01 , 
   7.66000 ,    -0.131329101136821E-01 ,     0.446682403842550E-01 ,     0.565944040267310E-02 , 
   7.68000 ,    -0.668159554066320E-01 ,     0.615064287310062E-01 ,    -0.281953479580781E-02 , 
   7.70000 ,    -0.989718509609686E-01 ,     0.731207838747675E-01 ,    -0.896658061644891E-02 , 
   7.72000 ,    -0.970599187829021E-01 ,     0.711847948630691E-01 ,    -0.105331330948582E-01 , 
   7.74000 ,    -0.651732118390001E-01 ,     0.554025154878443E-01 ,    -0.815114998809899E-02 , 
   7.76000 ,    -0.195706202413424E-01 ,     0.326055767468494E-01 ,    -0.428124276446492E-02 , 
   7.78000 ,     0.202337047448758E-01 ,     0.125225715674974E-01 ,    -0.161255710394910E-02 , 
   7.80000 ,     0.394035082955966E-01 ,     0.295049925125069E-02 ,    -0.194693416070172E-02 , 
   7.82000 ,     0.318449753883323E-01 ,     0.660126760503196E-02 ,    -0.583838290804028E-02 , 
   7.84000 ,     0.778380929891743E-03 ,     0.204435370732260E-01 ,    -0.126155249065426E-01 , 
   7.86000 ,    -0.425128734473079E-01 ,     0.371233447630347E-01 ,    -0.204178735384420E-01 , 
   7.88000 ,    -0.811275776738621E-01 ,     0.476315149519616E-01 ,    -0.263642997005868E-01 , 
   7.90000 ,    -0.969748025339745E-01 ,     0.445082346342150E-01 ,    -0.273051422338402E-01 , 
   7.92000 ,    -0.775607965197302E-01 ,     0.248925874401485E-01 ,    -0.213047795456576E-01 , 
   7.94000 ,    -0.230718010022616E-01 ,    -0.759293020855715E-02 ,    -0.921866615662262E-02 , 
   7.96000 ,     0.505715546890933E-01 ,    -0.433236409692257E-01 ,     0.481900383675511E-02 , 
   7.98000 ,     0.116372950243716E+00 ,    -0.701030042749521E-01 ,     0.148368602290162E-01 , 
   8.00000 ,     0.148134970990506E+00 ,    -0.785959973019590E-01 ,     0.160261792479743E-01 , 
   8.02000 ,     0.133816725982933E+00 ,    -0.672171816152913E-01 ,     0.765514804371654E-02 , 
   8.04000 ,     0.823716803842040E-01 ,    -0.435427432988813E-01 ,    -0.605806065391401E-02 , 
   8.06000 ,     0.191531263946584E-01 ,    -0.208604982448858E-01 ,    -0.179924659653924E-01 , 
   8.08000 ,    -0.280259300381992E-01 ,    -0.113033126130677E-01 ,    -0.220979808901684E-01 , 
   8.10000 ,    -0.438329289557615E-01 ,    -0.193597586833472E-01 ,    -0.169043265780553E-01 , 
   8.12000 ,    -0.320774301064053E-01 ,    -0.396906445638265E-01 ,    -0.630360124319720E-02 , 
   8.14000 ,    -0.102224891816058E-01 ,    -0.607248777279234E-01 ,     0.296855504806808E-02 , 
   8.16000 ,     0.395662185222939E-02 ,    -0.718907781965773E-01 ,     0.557042877427343E-02 , 
   8.18000 ,     0.408839765071216E-02 ,    -0.699409303047822E-01 ,     0.773105590497393E-03 , 
   8.20000 ,    -0.262985605069750E-02 ,    -0.603549588451511E-01 ,    -0.740452770669358E-02 , 
   8.22000 ,    -0.356513664667544E-02 ,    -0.530232668847764E-01 ,    -0.131443545745517E-01 , 
   8.24000 ,     0.772685602845934E-02 ,    -0.552148468093332E-01 ,    -0.128083586608071E-01 , 
   8.26000 ,     0.255580166116462E-01 ,    -0.666294732977570E-01 ,    -0.725831866473299E-02 , 
   8.28000 ,     0.364574103922329E-01 ,    -0.798694352535476E-01 ,    -0.102024420408136E-02 , 
   8.30000 ,     0.303773159462272E-01 ,    -0.859184547109902E-01 ,     0.102498494174899E-02 , 
   8.32000 ,     0.986252728798362E-02 ,    -0.807590976777707E-01 ,    -0.290767158934999E-02 , 
   8.34000 ,    -0.103868693447693E-01 ,    -0.684831489436599E-01 ,    -0.102641586120563E-01 , 
   8.36000 ,    -0.139102597663862E-01 ,    -0.586883273410106E-01 ,    -0.158912459601480E-01 , 
   8.38000 ,     0.456657703141988E-02 ,    -0.599164071395469E-01 ,    -0.155012665593507E-01 , 
   8.40000 ,     0.334630639596127E-01 ,    -0.736317666219096E-01 ,    -0.850217052965389E-02 , 
   8.42000 ,     0.508877103195090E-01 ,    -0.928843556710503E-01 ,     0.164088216389332E-02 , 
   8.44000 ,     0.395347316087446E-01 ,    -0.106617059157437E+00 ,     0.963568642875116E-02 , 
   8.46000 ,    -0.244984262584843E-03 ,    -0.106768793971511E+00 ,     0.116235977076527E-01 , 
   8.48000 ,    -0.485649877185910E-01 ,    -0.934810596229505E-01 ,     0.736004114471550E-02 , 
   8.50000 ,    -0.772041883090165E-01 ,    -0.750339722176186E-01 ,     0.594191992087478E-04 , 
   8.52000 ,    -0.668709203672881E-01 ,    -0.626496131973534E-01 ,    -0.577446270280153E-02 , 
   8.54000 ,    -0.193991375940154E-01 ,    -0.636034949349107E-01 ,    -0.700424164655844E-02 , 
   8.56000 ,     0.428265766965083E-01 ,    -0.770186829289980E-01 ,    -0.336757101685125E-02 , 
   8.58000 ,     0.895092310571866E-01 ,    -0.947961953840680E-01 ,     0.287089243877899E-02 , 
   8.60000 ,     0.989102367953517E-01 ,    -0.106776735944735E+00 ,     0.860976872969527E-02 , 
   8.62000 ,     0.682175194903273E-01 ,    -0.106690018857815E+00 ,     0.117238362225887E-01 , 
   8.64000 ,     0.126189819834305E-01 ,    -0.952779177203253E-01 ,     0.119462108041331E-01 , 
   8.66000 ,    -0.446921126881274E-01 ,    -0.790610894642818E-01 ,     0.105356469125315E-01 , 
   8.68000 ,    -0.844238330666921E-01 ,    -0.660072447177359E-01 ,     0.921224065461796E-02 , 
   8.70000 ,    -0.982354746739513E-01 ,    -0.610277679178646E-01 ,     0.913486490156122E-02 , 
   8.72000 ,    -0.886657705205960E-01 ,    -0.638911056321448E-01 ,     0.104485556973100E-01 , 
   8.74000 ,    -0.644613748639630E-01 ,    -0.703016278627297E-01 ,     0.124530685200628E-01 , 
   8.76000 ,    -0.355761342764766E-01 ,    -0.749280716243087E-01 ,     0.141031229972204E-01 , 
   8.78000 ,    -0.103800628773394E-01 ,    -0.743021817315648E-01 ,     0.145072351130162E-01 , 
   8.80000 ,     0.529309053694452E-02 ,    -0.680546858912683E-01 ,     0.132467119247247E-01 , 
   8.82000 ,     0.894814329123532E-02 ,    -0.582713799539623E-01 ,     0.104895729401469E-01 , 
   8.84000 ,     0.264243911960434E-02 ,    -0.478510138949001E-01 ,     0.692041703288116E-02 , 
   8.86000 ,    -0.679654212532974E-02 ,    -0.390171446937039E-01 ,     0.349600350821956E-02 , 
   8.88000 ,    -0.103714646483339E-01 ,    -0.326565723961717E-01 ,     0.107120460304841E-02 , 
   8.90000 ,    -0.213785859163403E-02 ,    -0.284673060884380E-01 ,     0.391845682196647E-04 , 
   8.92000 ,     0.160012725264420E-01 ,    -0.255038117508947E-01 ,     0.192575895981488E-03 , 
   8.94000 ,     0.339133609658911E-01 ,    -0.227316972215498E-01 ,     0.925516649220520E-03 , 
   8.96000 ,     0.388129607547082E-01 ,    -0.194255584550502E-01 ,     0.167143958358628E-02 , 
   8.98000 ,     0.239214201044141E-01 ,    -0.153877139486114E-01 ,     0.227243484443782E-02 , 
   9.00000 ,    -0.567325264640450E-02 ,    -0.109608464417508E-01 ,     0.299096526351132E-02 , 
   9.02000 ,    -0.346883756837777E-01 ,    -0.678945402383778E-02 ,     0.413732424831146E-02 , 
   9.04000 ,    -0.465839054749133E-01 ,    -0.338933662702896E-02 ,     0.561186368821024E-02 , 
   9.06000 ,    -0.341103468437983E-01 ,    -0.764415088347017E-03 ,     0.677554942255686E-02 , 
   9.08000 ,    -0.416711309092438E-02 ,     0.163344299437868E-02 ,     0.683302466214599E-02 , 
   9.10000 ,     0.266547785617098E-01 ,     0.451073910783836E-02 ,     0.548654811984530E-02 , 
   9.12000 ,     0.428990250381092E-01 ,     0.817208896802727E-02 ,     0.333640022316409E-02 , 
   9.14000 ,     0.398252103127441E-01 ,     0.122658078630310E-01 ,     0.162821126506700E-02 , 
   9.16000 ,     0.249749959110094E-01 ,     0.161203641306783E-01 ,     0.143334090511504E-02 , 
   9.18000 ,     0.108724555959642E-01 ,     0.194586655737021E-01 ,     0.283625761068900E-02 , 
   9.20000 ,     0.466784778310744E-02 ,     0.228650300911834E-01 ,     0.478497032400014E-02 , 
   9.22000 ,     0.287297141599732E-02 ,     0.274585203609406E-01 ,     0.581410356452718E-02 , 
   9.24000 ,    -0.457317131600638E-02 ,     0.338369595091024E-01 ,     0.517269052532213E-02 , 
   9.26000 ,    -0.240142248919902E-01 ,     0.410651271544927E-01 ,     0.350240650296377E-02 , 
   9.28000 ,    -0.498746302229843E-01 ,     0.466749095428402E-01 ,     0.246408044389369E-02 , 
   9.30000 ,    -0.657731717530914E-01 ,     0.480346805081448E-01 ,     0.347438044049801E-02 , 
   9.32000 ,    -0.553125034148693E-01 ,     0.443736821553016E-01 ,     0.644219619885005E-02 , 
   9.34000 ,    -0.152398203808544E-01 ,     0.380147575872406E-01 ,     0.950806728568949E-02 , 
   9.36000 ,     0.389493683822621E-01 ,     0.336451445790127E-01 ,     0.101351327340003E-01 , 
   9.38000 ,     0.801682504393484E-01 ,     0.357112824594633E-01 ,     0.690357648009813E-02 , 
   9.40000 ,     0.859001234942025E-01 ,     0.454482803053972E-01 ,     0.751568322840459E-03 , 
   9.42000 ,     0.528173707051255E-01 ,     0.595823219630695E-01 ,    -0.531904908407563E-02 , 
   9.44000 ,    -0.249225350624182E-03 ,     0.718491479984219E-01 ,    -0.802555837685876E-02 , 
   9.46000 ,    -0.434748556465765E-01 ,     0.766348494693632E-01 ,    -0.595063990286991E-02 , 
   9.48000 ,    -0.542505105687520E-01 ,     0.725000114197115E-01 ,    -0.585442022463602E-03 , 
   9.50000 ,    -0.305419506360221E-01 ,     0.632337942591709E-01 ,     0.451151045915591E-02 , 
   9.52000 ,     0.916540567436716E-02 ,     0.555980061493767E-01 ,     0.594983569516551E-02 , 
   9.54000 ,     0.387968646286052E-01 ,     0.551055031584547E-01 ,     0.267384739245605E-02 , 
   9.56000 ,     0.414705584894244E-01 ,     0.625425458561871E-01 ,    -0.338404642916836E-02 , 
   9.58000 ,     0.190496439955007E-01 ,     0.735114805311644E-01 ,    -0.859185011042885E-02 , 
   9.60000 ,    -0.111059907130624E-01 ,     0.812881623258895E-01 ,    -0.996768884261293E-02 , 
   9.62000 ,    -0.288550455962154E-01 ,     0.810957345925818E-01 ,    -0.701745210942415E-02 , 
   9.64000 ,    -0.241563399062175E-01 ,     0.729935520616565E-01 ,    -0.188187181888148E-02 , 
   9.66000 ,    -0.168953137092495E-02 ,     0.615744870724722E-01 ,     0.220366010982725E-02 , 
   9.68000 ,     0.246554310248136E-01 ,     0.528415128303499E-01 ,     0.300880134140619E-02 , 
   9.70000 ,     0.421423674199040E-01 ,     0.504728645002887E-01 ,     0.548006416566731E-03 , 
   9.72000 ,     0.465063111235505E-01 ,     0.539379423808267E-01 ,    -0.326117176610398E-02 , 
   9.74000 ,     0.416692283607333E-01 ,     0.594953031412083E-01 ,    -0.610409106558903E-02 , 
   9.76000 ,     0.335796493937428E-01 ,     0.630738412907028E-01 ,    -0.677368513872248E-02 , 
   9.78000 ,     0.241580536966926E-01 ,     0.628620461082557E-01 ,    -0.565005202114625E-02 , 
   9.80000 ,     0.105005529986496E-01 ,     0.598774683508005E-01 ,    -0.398863720633501E-02 , 
   9.82000 ,    -0.103925579038979E-01 ,     0.564224857955204E-01 ,    -0.273906078725473E-02 , 
   9.84000 ,    -0.359331126697615E-01 ,     0.538841685717665E-01 ,    -0.187599606842701E-02 , 
   9.86000 ,    -0.567841486171190E-01 ,     0.516722433073499E-01 ,    -0.708889737166121E-03 , 
   9.88000 ,    -0.620232023553718E-01 ,     0.480414090309469E-01 ,     0.119972477393311E-02 , 
   9.90000 ,    -0.471483957848251E-01 ,     0.419896692324971E-01 ,     0.336245908777512E-02 , 
   9.92000 ,    -0.187717039212446E-01 ,     0.345820534669239E-01 ,     0.456101389690053E-02 , 
   9.94000 ,     0.806012061743438E-02 ,     0.285443736943656E-01 ,     0.378067177132970E-02 , 
   9.96000 ,     0.186459234388570E-01 ,     0.263794081863976E-01 ,     0.111870563184078E-02 , 
   9.98000 ,     0.769205515689586E-02 ,     0.284580928125922E-01 ,    -0.211724190402757E-02 , 
  10.00000 ,    -0.175163947569508E-01 ,     0.325932254671863E-01 ,    -0.427692233035342E-02 , 
  10.02000 ,    -0.419152700381500E-01 ,     0.354764541853029E-01 ,    -0.457833268219426E-02 , 
  10.04000 ,    -0.520161777177417E-01 ,     0.349301094143725E-01 ,    -0.372795397217448E-02 , 
  10.06000 ,    -0.434872602154811E-01 ,     0.312992969229583E-01 ,    -0.343355309893460E-02 , 
  10.08000 ,    -0.222613882851399E-01 ,     0.269647542169605E-01 ,    -0.512908870041558E-02 , 
  10.10000 ,     0.769621449335661E-03 ,     0.243829468637506E-01 ,    -0.884650935315383E-02 , 
  10.12000 ,     0.171219197968024E-01 ,     0.241602266659902E-01 ,    -0.130839842223446E-01 , 
  10.14000 ,     0.249709547246217E-01 ,     0.246077585496419E-01 ,    -0.157880716301569E-01 , 
  10.16000 ,     0.280154574455654E-01 ,     0.230674469800784E-01 ,    -0.157382909416524E-01 , 
  10.18000 ,     0.308333845522233E-01 ,     0.179487413353793E-01 ,    -0.133241797406257E-01 , 
  10.20000 ,     0.348344781380397E-01 ,     0.990862007727690E-02 ,    -0.101637004849357E-01 , 
  10.22000 ,     0.377799357347779E-01 ,     0.131381318590567E-02 ,    -0.787993447865765E-02 , 
  10.24000 ,     0.365898362333094E-01 ,    -0.552559179981886E-02 ,    -0.697288993910510E-02 , 
  10.26000 ,     0.305439347518237E-01 ,    -0.992860615675650E-02 ,    -0.662810569081154E-02 , 
  10.28000 ,     0.220080337302328E-01 ,    -0.130034662069952E-01 ,    -0.557143726304376E-02 , 
  10.30000 ,     0.142290223480636E-01 ,    -0.163418790394104E-01 ,    -0.327154810455373E-02 , 
  10.32000 ,     0.837133424205767E-02 ,    -0.203878669452392E-01 ,    -0.525098145941306E-03 , 
  10.34000 ,     0.259558292938700E-02 ,    -0.238909377500185E-01 ,     0.106233669459509E-02 , 
  10.36000 ,    -0.586010826149848E-02 ,    -0.249724136667447E-01 ,     0.328001203840531E-03 , 
  10.38000 ,    -0.173364366165439E-01 ,    -0.229903389366008E-01 ,    -0.241994852121154E-02 , 
  10.40000 ,    -0.281414453736491E-01 ,    -0.196532097263078E-01 ,    -0.541626708946247E-02 , 
  10.42000 ,    -0.323802655322561E-01 ,    -0.183222386898189E-01 ,    -0.654803991444548E-02 , 
  10.44000 ,    -0.261255527409793E-01 ,    -0.218219062332342E-01 ,    -0.479126465109232E-02 , 
  10.46000 ,    -0.107857132726928E-01 ,    -0.303006711115238E-01 ,    -0.941217577753663E-03 , 
  10.48000 ,     0.704783551995929E-02 ,    -0.407819616459769E-01 ,     0.290339003276916E-02 , 
  10.50000 ,     0.193798411995382E-01 ,    -0.488877494798947E-01 ,     0.475114661237992E-02 , 
  10.52000 ,     0.215625161900140E-01 ,    -0.516307565878993E-01 ,     0.403458597547491E-02 , 
  10.54000 ,     0.146343361441458E-01 ,    -0.493377268277574E-01 ,     0.192006863201770E-02 , 
  10.56000 ,     0.373198185235121E-02 ,    -0.453321186275866E-01 ,     0.423257054999667E-03 , 
  10.58000 ,    -0.595398268833611E-02 ,    -0.435845585300974E-01 ,     0.983129811330191E-03 , 
  10.60000 ,    -0.124614268919593E-01 ,    -0.459881002588883E-01 ,     0.350084137461449E-02 , 
  10.62000 ,    -0.171900144096539E-01 ,    -0.511725321288510E-01 ,     0.648161849025371E-02 , 
  10.64000 ,    -0.221806146614478E-01 ,    -0.556493117722186E-01 ,     0.811891983911282E-02 , 
  10.66000 ,    -0.271705641646585E-01 ,    -0.563998859462550E-01 ,     0.751593611854001E-02 , 
  10.68000 ,    -0.291502652124390E-01 ,    -0.530105209563200E-01 ,     0.519701740879707E-02 , 
  10.70000 ,    -0.249421664501889E-01 ,    -0.478391480848629E-01 ,     0.261514856583410E-02 , 
  10.72000 ,    -0.146390390818609E-01 ,    -0.441693737694732E-01 ,     0.108179564317130E-02 , 
  10.74000 ,    -0.280831133254575E-02 ,    -0.437702640174406E-01 ,     0.912058154453313E-03 , 
  10.76000 ,     0.397357549678907E-02 ,    -0.456714200153886E-01 ,     0.135844180352509E-02 , 
  10.78000 ,     0.171717231369461E-02 ,    -0.470227724230946E-01 ,     0.130248200124071E-02 , 
  10.80000 ,    -0.770175221554236E-02 ,    -0.453575747617174E-01 ,     0.144379709319112E-03 , 
  10.82000 ,    -0.172709828302509E-01 ,    -0.405622712093019E-01 ,    -0.175577279076859E-02 , 
  10.84000 ,    -0.193312069044789E-01 ,    -0.351021034744576E-01 ,    -0.335604343335161E-02 , 
  10.86000 ,    -0.107058889320555E-01 ,    -0.323421272841708E-01 ,    -0.367416226817432E-02 , 
  10.88000 ,     0.521457051445608E-02 ,    -0.341747751320220E-01 ,    -0.244531983196442E-02 , 
  10.90000 ,     0.208999709277787E-01 ,    -0.396302380575874E-01 ,    -0.269508585599290E-03 , 
  10.92000 ,     0.297618449182352E-01 ,    -0.454108272082001E-01 ,     0.178356834904211E-02 , 
  10.94000 ,     0.301531425841316E-01 ,    -0.479332740635177E-01 ,     0.278880165772269E-02 , 
  10.96000 ,     0.255297201221241E-01 ,    -0.454710970800990E-01 ,     0.239982124223028E-02 , 
  10.98000 ,     0.210388630461320E-01 ,    -0.390264484299097E-01 ,     0.906700405817197E-03 , 
  11.00000 ,     0.194682685697514E-01 ,    -0.315152682869448E-01 ,    -0.999253963641981E-03 , 
  11.02000 ,     0.197330572320420E-01 ,    -0.259752660280783E-01 ,    -0.253238768362707E-02 , 
  11.04000 ,     0.187914681326098E-01 ,    -0.240140498266888E-01 ,    -0.303639319400530E-02 , 
  11.06000 ,     0.149870023078682E-01 ,    -0.253428352849842E-01 ,    -0.212242186772494E-02 , 
  11.08000 ,     0.970836292882792E-02 ,    -0.283850891241754E-01 ,     0.210295985040930E-03 , 
  11.10000 ,     0.584740708031902E-02 ,    -0.312923541731396E-01 ,     0.347391916243242E-02 , 
  11.12000 ,     0.448143032758247E-02 ,    -0.326669638401897E-01 ,     0.672794384806233E-02 , 
  11.14000 ,     0.299077009593529E-02 ,    -0.317640847906950E-01 ,     0.887035062868418E-02 , 
  11.16000 ,    -0.318391139679219E-02 ,    -0.284295658896175E-01 ,     0.913889496747756E-02 , 
  11.18000 ,    -0.160693118896326E-01 ,    -0.231091317207060E-01 ,     0.756267306652402E-02 , 
  11.20000 ,    -0.316109157359988E-01 ,    -0.169446652978210E-01 ,     0.503726156658254E-02 , 
