 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-Sn,Yb-O ,Ti-Ti,Ti-Sn,Ti-O ,Sn-Sn,Sn-O ,O-O  
  20.73000 ,    -0.203623364361965E+00 ,    -0.849688729655374E-01 ,    -0.795003547189660E-01 ,     0.109559126467664E-01 ,    -0.609500508819371E+00 ,    -0.370456191793121E+00 ,     0.296129881152891E-01 ,    -0.307577166961263E+00 ,    -0.403056458989419E-02 ,    -0.419117947861022E-01 , 
  20.74000 ,    -0.198895028249363E+00 ,    -0.624864493715482E-01 ,    -0.685080621204549E-01 ,     0.353132612666649E-02 ,    -0.649401237942249E+00 ,    -0.424159384619934E+00 ,     0.450690059192196E-01 ,    -0.316840817059803E+00 ,     0.138579977198260E-02 ,    -0.364625856251479E-01 , 
  20.75000 ,    -0.189829634228886E+00 ,    -0.216172124484833E-01 ,    -0.521599760464557E-01 ,    -0.287864175167940E-02 ,    -0.611648352831462E+00 ,    -0.423761016577197E+00 ,     0.641061475894665E-01 ,    -0.295317028698963E+00 ,     0.461479148161903E-02 ,    -0.310357641440857E-01 , 
  20.76000 ,    -0.176407692501752E+00 ,     0.289657612103677E-01 ,    -0.345314827172269E-01 ,    -0.661174533157343E-02 ,    -0.496051126481918E+00 ,    -0.364643314673775E+00 ,     0.839480377038436E-01 ,    -0.242863502654313E+00 ,     0.499273055518805E-02 ,    -0.263483485630921E-01 , 
  20.77000 ,    -0.159287286392437E+00 ,     0.783150935001745E-01 ,    -0.203652494683144E-01 ,    -0.642830923470802E-02 ,    -0.316055364386671E+00 ,    -0.252476379452483E+00 ,     0.101232560700872E+00 ,    -0.164773688617793E+00 ,     0.204187938381707E-02 ,    -0.228534114319980E-01 , 
  20.78000 ,    -0.139756301798731E+00 ,     0.115391359731877E+00 ,    -0.141284861544909E-01 ,    -0.176660181763515E-02 ,    -0.968622546135151E-01 ,    -0.102632142047745E+00 ,     0.112420685898797E+00 ,    -0.711513352255749E-01 ,    -0.456286914401227E-02 ,    -0.206477774346972E-01 , 
  20.79000 ,    -0.119590689300486E+00 ,     0.131157794402037E+00 ,    -0.191457300099245E-01 ,     0.713568269409349E-02 ,     0.128480949138550E+00 ,     0.621113849218530E-01 ,     0.114341210506092E+00 ,     0.245550896251532E-01 ,    -0.149789170536035E-01 ,    -0.194711162364165E-01 , 
  20.80000 ,    -0.100830190595460E+00 ,     0.120212280371496E+00 ,    -0.369505230874486E-01 ,     0.192769238920584E-01 ,     0.324437530649509E+00 ,     0.215258598152447E+00 ,     0.104802874366979E+00 ,     0.107663231163119E+00 ,    -0.291134338704545E-01 ,    -0.187985805194673E-01 , 
  20.81000 ,    -0.854952487664344E-01 ,     0.816990449309326E-01 ,    -0.669524966503077E-01 ,     0.330743930894877E-01 ,     0.458937787887997E+00 ,     0.331097032389087E+00 ,     0.831616808028357E-01 ,     0.164693354664437E+00 ,    -0.464899401347590E-01 ,    -0.180050734502491E-01 , 
  20.82000 ,    -0.752811971905498E-01 ,     0.193938135053648E-01 ,    -0.106459872837780E+00 ,     0.466548267210226E-01 ,     0.508943012341978E+00 ,     0.389248402127363E+00 ,     0.507081556568393E-01 ,     0.185728233601680E+00 ,    -0.661131585741344E-01 ,    -0.165599544677693E-01 , 
  20.83000 ,    -0.712754423063991E-01 ,    -0.589912701888604E-01 ,    -0.151041033379072E+00 ,     0.581924393472276E-01 ,     0.464637707179933E+00 ,     0.378450812179887E+00 ,     0.107487167832499E-01 ,     0.166274805072665E+00 ,    -0.863990864665034E-01 ,    -0.142016319977598E-01 , 
  20.84000 ,    -0.737469195595029E-01 ,    -0.143110923274608E+00 ,    -0.195160414725309E+00 ,     0.662265652310354E-01 ,     0.331455424525756E+00 ,     0.298843230263112E+00 ,    -0.316986592533125E-01 ,     0.108262390201008E+00 ,    -0.105232681859902E+00 ,    -0.110447876492230E-01 , 
  20.85000 ,    -0.820518765000766E-01 ,    -0.221645773453907E+00 ,    -0.232988660439109E+00 ,     0.698979756875482E-01 ,     0.129483617921519E+00 ,     0.162257876119932E+00 ,    -0.705978424565020E-01 ,     0.199431464773850E-01 ,    -0.120187730819138E+00 ,    -0.758851603542956E-02 , 
  20.86000 ,    -0.946849080140628E-01 ,    -0.284036374550803E+00 ,    -0.259267079616747E+00 ,     0.690620754023215E-01 ,    -0.109759117118854E+00 ,    -0.962733293077035E-02 ,    -0.998892646345334E-01 ,    -0.853512399379136E-01 ,    -0.128898701682293E+00 ,    -0.461789932627172E-02 , 
  20.87000 ,    -0.109480381090888E+00 ,    -0.322030663528437E+00 ,    -0.270102285765496E+00 ,     0.642640058621520E-01 ,    -0.348697914419129E+00 ,    -0.189024206655058E+00 ,    -0.114614334432931E+00 ,    -0.191428180704710E+00 ,    -0.129524759342186E+00 ,    -0.301860088085565E-02 , 
  20.88000 ,    -0.123940702977863E+00 ,    -0.330838012115416E+00 ,    -0.263577349807550E+00 ,     0.565891094386426E-01 ,    -0.550325674217649E+00 ,    -0.347027300131445E+00 ,    -0.111944163784662E+00 ,    -0.282059992625443E+00 ,    -0.121206191231796E+00 ,    -0.354720315342306E-02 , 
  20.89000 ,    -0.135640038109619E+00 ,    -0.309757340341041E+00 ,    -0.240089135540915E+00 ,     0.474261346413090E-01 ,    -0.684888038168283E+00 ,    -0.458955474913445E+00 ,    -0.918810121350222E-01 ,    -0.343906196644816E+00 ,    -0.104396309956029E+00 ,    -0.661327243685886E-02 , 
  20.90000 ,    -0.142631576297048E+00 ,    -0.262225771161235E+00 ,    -0.202355545869586E+00 ,     0.381952137741162E-01 ,    -0.735365751456871E+00 ,    -0.509017526875437E+00 ,    -0.574492669350073E-01 ,    -0.368970948076029E+00 ,    -0.809650725175846E-01 ,    -0.121288644574206E-01 , 
  20.91000 ,    -0.143779013896909E+00 ,    -0.195307008112641E+00 ,    -0.155078544058352E+00 ,     0.300955477383615E-01 ,    -0.700657224281287E+00 ,    -0.493360536639365E+00 ,    -0.142895988821017E-01 ,    -0.356093931946160E+00 ,    -0.540139055792325E-01 ,    -0.194670340062359E-01 , 
  20.92000 ,    -0.138941883291723E+00 ,    -0.118699175594089E+00 ,    -0.104295514004899E+00 ,     0.239191356494369E-01 ,    -0.595757383578377E+00 ,    -0.420837758477261E+00 ,     0.303038249295792E-01 ,    -0.311139585955862E+00 ,    -0.274058914671903E-01 ,    -0.275459722567762E-01 , 
  20.93000 ,    -0.128969596472419E+00 ,    -0.433889318059649E-01 ,    -0.564980626809620E-01 ,     0.199595230138412E-01 ,    -0.448786414785360E+00 ,    -0.311261378701129E+00 ,     0.687354407979856E-01 ,    -0.245796020612272E+00 ,    -0.508633401685126E-02 ,    -0.350255140319113E-01 , 
  20.94000 ,    -0.115496514291505E+00 ,     0.198866561725523E-01 ,    -0.176377731202487E-01 ,     0.180228484425845E-01 ,    -0.295342025690772E+00 ,    -0.191404957016184E+00 ,     0.945833000151579E-01 ,    -0.175175199570151E+00 ,     0.967229939020045E-02 ,    -0.405751379090985E-01 , 
  20.95000 ,    -0.100572657582841E+00 ,     0.621856748142899E-01 ,     0.783404211441918E-02 ,     0.175274621837840E-01 ,    -0.171208931380908E+00 ,    -0.894912456155219E-01 ,     0.103886378741431E+00 ,    -0.114662734320098E+00 ,     0.149362772097858E-01 ,    -0.431540281007649E-01 , 
  20.96000 ,    -0.862026218337654E-01 ,     0.777186339971487E-01 ,     0.177372763281193E-01 ,     0.176624876230275E-01 ,    -0.104840462991549E+00 ,    -0.292436178446932E-01 ,     0.959579648625722E-01 ,    -0.766429330513063E-01 ,     0.105300720462806E-01 ,    -0.422389960030744E-01 , 
  20.97000 ,    -0.738898107155995E-01 ,     0.648268433414132E-01 ,     0.126049838058849E-01 ,     0.175677633712378E-01 ,    -0.111139833619020E+00 ,    -0.247150209082357E-01 ,     0.735302682458864E-01 ,    -0.677798595496435E-01 ,    -0.190116858610581E-02 ,    -0.379465093425646E-01 , 
  20.98000 ,    -0.642875950843293E-01 ,     0.264178143083300E-01 ,    -0.430249507833886E-02 ,     0.164984320957349E-01 ,    -0.187873355634436E+00 ,    -0.769980626131039E-01 ,     0.421759838788109E-01 ,    -0.874491952934953E-01 ,    -0.192198649416949E-01 ,    -0.310185074162770E-01 , 
  20.99000 ,    -0.570409034702310E-01 ,    -0.302538844444685E-01 ,    -0.274473282761966E-01 ,     0.139457688992608E-01 ,    -0.315567722159419E+00 ,    -0.173574451914040E+00 ,     0.911194498406313E-02 ,    -0.127699182712274E+00 ,    -0.374588896644090E-01 ,    -0.226726744527720E-01 , 
  21.00000 ,    -0.508635839254066E-01 ,    -0.944925343759739E-01 ,    -0.498873991677685E-01 ,     0.969884751192691E-02 ,    -0.461062605776441E+00 ,    -0.290542846547893E+00 ,    -0.183680323547115E-01 ,    -0.174811280081059E+00 ,    -0.526816905470918E-01 ,    -0.143490921016941E-01 , 
  21.01000 ,    -0.438459975643845E-01 ,    -0.153685383645542E+00 ,    -0.644542208581287E-01 ,     0.384578414453901E-02 ,    -0.584139651436196E+00 ,    -0.397372378277678E+00 ,    -0.344931682693194E-01 ,    -0.212193682605691E+00 ,    -0.618497375616259E-01 ,    -0.740926003570650E-02 , 
  21.02000 ,    -0.339344954942166E-01 ,    -0.195267058221188E+00 ,    -0.650515527714542E-01 ,    -0.327475840231031E-02 ,    -0.645982609582768E+00 ,    -0.463286003033690E+00 ,    -0.362938626435724E-01 ,    -0.224044488051822E+00 ,    -0.634978761124963E-01 ,    -0.285459954950980E-02 , 
  21.03000 ,    -0.194816153546590E-01 ,    -0.208847541121117E+00 ,    -0.478523608851078E-01 ,    -0.111537174070677E-01 ,    -0.617784372207037E+00 ,    -0.463999720857853E+00 ,    -0.242668075758156E-01 ,    -0.199031532806670E+00 ,    -0.580558740558089E-01 ,    -0.112705725661577E-02 , 
  21.04000 ,     0.256628050231910E-03 ,    -0.188160876986736E+00 ,    -0.121708841427069E-01 ,    -0.192033494300893E-01 ,    -0.487707804174071E+00 ,    -0.387416982946936E+00 ,    -0.226756770639199E-02 ,    -0.133198347393526E+00 ,    -0.477321597516712E-01 ,    -0.203535987085237E-02 , 
  21.05000 ,     0.247957802813623E-01 ,    -0.132478486513595E+00 ,     0.391725434160233E-01 ,    -0.268432579030736E-01 ,    -0.264666639210885E+00 ,    -0.237038913969963E+00 ,     0.233577178068710E-01 ,    -0.314350239089680E-01 ,    -0.359762163414016E-01 ,    -0.482137682129091E-02 , 
  21.06000 ,     0.523582832386152E-01 ,    -0.471831550972137E-01 ,     0.100097258269787E+00 ,    -0.335693339681017E-01 ,     0.220173160308278E-01 ,    -0.322775301744920E-01 ,     0.452177101846772E-01 ,     0.928715410773939E-01 ,    -0.266359438545887E-01 ,    -0.834884944373409E-02 , 
  21.07000 ,     0.801039588697119E-01 ,     0.566821728228615E-01 ,     0.162116576902147E+00 ,    -0.390008851339436E-01 ,     0.327212693470484E+00 ,     0.194528692890955E+00 ,     0.565809803425440E-01 ,     0.220024462058934E+00 ,    -0.230015510550377E-01 ,    -0.113690730958548E-01 , 
  21.08000 ,     0.104626477112365E+00 ,     0.163906782853714E+00 ,     0.215685077182552E+00 ,    -0.429066424192158E-01 ,     0.598091309992213E+00 ,     0.403921286411351E+00 ,     0.529599771421393E-01 ,     0.327669624357704E+00 ,    -0.269594605822890E-01 ,    -0.128014609717148E-01 , 
  21.09000 ,     0.122625510285011E+00 ,     0.257467735154546E+00 ,     0.251823180924011E+00 ,    -0.452132247506564E-01 ,     0.784257748079385E+00 ,     0.556873390165953E+00 ,     0.332151404978473E-01 ,     0.395218960202539E+00 ,    -0.384595109034922E-01 ,    -0.119650658984058E-01 , 
  21.10000 ,     0.131619798944644E+00 ,     0.321389287795615E+00 ,     0.263737407853145E+00 ,    -0.459998023531864E-01 ,     0.847921629823666E+00 ,     0.622611032197786E+00 ,    -0.756425276371825E-04 ,     0.408158741482928E+00 ,    -0.554299376324856E-01 ,    -0.871028833536777E-02 , 
  21.11000 ,     0.130549212172933E+00 ,     0.343617407251069E+00 ,     0.248138325374608E+00 ,    -0.454809637280497E-01 ,     0.772050029158285E+00 ,     0.585121903313481E+00 ,    -0.410742809024411E-01 ,     0.361346301346635E+00 ,    -0.741724699442967E-01 ,    -0.342475317248712E-02 , 
  21.12000 ,     0.120129130463132E+00 ,     0.318375262448379E+00 ,     0.205998102555614E+00 ,    -0.439776267606127E-01 ,     0.564769340149639E+00 ,     0.446985214259563E+00 ,    -0.818735704454239E-01 ,     0.260574600423219E+00 ,    -0.901579288192805E-01 ,     0.308244119746924E-02 , 
  21.13000 ,     0.102866191850307E+00 ,     0.247522443224266E+00 ,     0.142581433668611E+00 ,    -0.418747971892813E-01 ,     0.258983672070401E+00 ,     0.229658757071436E+00 ,    -0.114164327419942E+00 ,     0.122015875103024E+00 ,    -0.990472781261145E-01 ,     0.978555524769944E-02 , 
  21.14000 ,     0.827119056892553E-01 ,     0.140597551840005E+00 ,     0.667124321337034E-01 ,    -0.395661191526120E-01 ,    -0.928915242859788E-01 ,    -0.299476335245867E-01 ,    -0.131013420326914E+00 ,    -0.304217643422284E-01 ,    -0.977069707114682E-01 ,     0.156838617325839E-01 , 
  21.15000 ,     0.644060454626492E-01 ,     0.134571496908827E-01 ,    -0.106174182935844E-01 ,    -0.373886186466138E-01 ,    -0.428200613378805E+00 ,    -0.286037342612652E+00 ,    -0.128362327813740E+00 ,    -0.169363221889747E+00 ,    -0.849844478858809E-01 ,     0.200212970577500E-01 , 
  21.16000 ,     0.526290716701181E-01 ,    -0.114308143892469E+00 ,    -0.780663975983853E-01 ,    -0.355559159885177E-01 ,    -0.685612291530021E+00 ,    -0.492409542463932E+00 ,    -0.105918359817468E+00 ,    -0.269055243591208E+00 ,    -0.620611684892276E-01 ,     0.224331059457424E-01 , 
  21.17000 ,     0.511273524834036E-01 ,    -0.222749936246222E+00 ,    -0.125861876959126E+00 ,    -0.341027794254854E-01 ,    -0.816758146904023E+00 ,    -0.611224504955195E+00 ,    -0.672463986648887E-01 ,    -0.310282513642876E+00 ,    -0.322950649667386E-01 ,     0.229883704608610E-01 , 
  21.18000 ,     0.619864080140259E-01 ,    -0.295121450819735E+00 ,    -0.147468938977285E+00 ,    -0.328562216424234E-01 ,    -0.795652952644204E+00 ,    -0.620326025352445E+00 ,    -0.190467132885858E-01 ,    -0.284129929093994E+00 ,    -0.580109464644589E-03 ,     0.221240828767767E-01 , 
  21.19000 ,     0.852024316269628E-01 ,    -0.320944165945752E+00 ,    -0.140692711816176E+00 ,    -0.314467826560355E-01 ,    -0.623991000440834E+00 ,    -0.517650373058232E+00 ,     0.302165321594645E-01 ,    -0.193821539927024E+00 ,     0.276391534648834E-01 ,     0.204932955691575E-01 , 
  21.20000 ,     0.118645313879594E+00 ,    -0.297971886823258E+00 ,    -0.107998637784411E+00 ,    -0.293675428321854E-01 ,    -0.331190337972818E+00 ,    -0.321805993363023E+00 ,     0.720315144773729E-01 ,    -0.542381110562376E-01 ,     0.474813479362616E-01 ,     0.187702315487855E-01 , 
  21.21000 ,     0.158428639236661E+00 ,    -0.232634779655334E+00 ,    -0.559796161645691E-01 ,    -0.260784452748755E-01 ,     0.309242988698152E-01 ,    -0.686546875557872E-01 ,     0.995253896404734E-01 ,     0.110826999965986E+00 ,     0.556242503932018E-01 ,     0.174642145855584E-01 , 
  21.22000 ,     0.199619601146607E+00 ,    -0.138831358746231E+00 ,     0.593857531592207E-02 ,    -0.211416798270925E-01 ,     0.397849855534808E+00 ,     0.195485025774498E+00 ,     0.108761875346567E+00 ,     0.273162147077953E+00 ,     0.509640650765783E-01 ,     0.167899705845332E-01 , 
  21.23000 ,     0.237151717174295E+00 ,    -0.352605828847257E-01 ,     0.673135787086419E-01 ,    -0.143631173525773E-01 ,     0.704707376070170E+00 ,     0.422716636773445E+00 ,     0.993847664877037E-01 ,     0.405516333671441E+00 ,     0.347959895920223E-01 ,     0.166257122831041E-01 , 
  21.24000 ,     0.266760451187224E+00 ,     0.582160029591696E-01 ,     0.118679528164574E+00 ,    -0.590821568050808E-02 ,     0.898746239265691E+00 ,     0.572807047767803E+00 ,     0.744931951681780E-01 ,     0.486813482805851E+00 ,     0.104827841314463E-01 ,     0.165668234518382E-01 , 
  21.25000 ,     0.285755602481469E+00 ,     0.124483158456099E+00 ,     0.153332532320287E+00 ,     0.363906859156709E-02 ,     0.949606708067581E+00 ,     0.620985485547316E+00 ,     0.398061157023169E-01 ,     0.506177508565714E+00 ,    -0.173068420227333E-01 ,     0.160580517306110E-01 , 
  21.26000 ,     0.293476240250864E+00 ,     0.152579114391524E+00 ,     0.168559622862310E+00 ,     0.132979686807539E-01 ,     0.855309056976485E+00 ,     0.562765952106225E+00 ,     0.232663725921972E-02 ,     0.464972974590365E+00 ,    -0.436133480044487E-01 ,     0.145672356174076E-01 , 
  21.27000 ,     0.291337691268433E+00 ,     0.139909421472413E+00 ,     0.166067032882184E+00 ,     0.218020087845559E-01 ,     0.642755050459728E+00 ,     0.414834941943742E+00 ,    -0.311825569784110E-01 ,     0.376454595716701E+00 ,    -0.642252509530159E-01 ,     0.117536558555021E-01 , 
  21.28000 ,     0.282462594196725E+00 ,     0.928002189666629E-01 ,     0.151518399266668E+00 ,     0.277892972258300E-01 ,     0.362591829050289E+00 ,     0.211812950146040E+00 ,    -0.555742703017952E-01 ,     0.263088946371454E+00 ,    -0.765123319097548E-01 ,     0.758641403011199E-02 , 
  21.29000 ,     0.270972335289622E+00 ,     0.252490866179677E-01 ,     0.133268282611599E+00 ,     0.300426071716822E-01 ,     0.793902671821789E-01 ,    -0.495316090531319E-03 ,    -0.682534624630020E-01 ,     0.152069673619319E+00 ,    -0.798762016868876E-01 ,     0.238194433060240E-02 , 
  21.30000 ,     0.261083919233949E+00 ,    -0.439062034137797E-01 ,     0.120536834389279E+00 ,     0.277350877977062E-01 ,    -0.140987833151916E+00 ,    -0.174060311654611E+00 ,    -0.694985578054143E-01 ,     0.699022109219300E-01 ,    -0.757327343215570E-01 ,    -0.324887888498402E-02 , 
  21.31000 ,     0.256196404485112E+00 ,    -0.948555647277235E-01 ,     0.121385362211037E+00 ,     0.206311014758405E-01 ,    -0.244399175657510E+00 ,    -0.268062762788363E+00 ,    -0.621364493664732E-01 ,     0.371154648878068E-01 ,    -0.670492429484946E-01 ,    -0.853017861577674E-02 , 
  21.32000 ,     0.258152529275000E+00 ,    -0.110955291498387E+00 ,     0.140896594152468E+00 ,     0.919606855147663E-02 ,    -0.199283545907613E+00 ,    -0.256977401793687E+00 ,    -0.506855259747680E-01 ,     0.641311697596293E-01 ,    -0.575590609612118E-01 ,    -0.126937890084070E-01 , 
  21.33000 ,     0.266824949698373E+00 ,    -0.823037174334153E-01 ,     0.179927903060384E+00 ,    -0.541570579238188E-02 ,    -0.326615201182131E-02 ,    -0.135740866627371E+00 ,    -0.401924071216972E-01 ,     0.149093158593879E+00 ,    -0.508445833100954E-01 ,    -0.151514471720884E-01 , 
  21.34000 ,     0.280110234535921E+00 ,    -0.802102762125198E-02 ,     0.234696689994600E+00 ,    -0.215030058059620E-01 ,     0.315803221723889E+00 ,     0.789951215150285E-01 ,    -0.350418031562743E-01 ,     0.278075099493409E+00 ,    -0.495019862263610E-01 ,    -0.156235437072852E-01 , 
  21.35000 ,     0.294331136906466E+00 ,     0.103247513684044E+00 ,     0.297295384307861E+00 ,    -0.370705303452791E-01 ,     0.704605834798691E+00 ,     0.351767585859760E+00 ,    -0.380059059742070E-01 ,     0.427622796102616E+00 ,    -0.545732202453391E-01 ,    -0.141933537046326E-01 , 
  21.36000 ,     0.304965605532323E+00 ,     0.234732225679732E+00 ,     0.357050697911488E+00 ,    -0.501491848739289E-01 ,     0.109402194738640E+01 ,     0.634805979417136E+00 ,    -0.497268980335685E-01 ,     0.569136979884849E+00 ,    -0.653616924903016E-01 ,    -0.112752154871559E-01 , 
  21.37000 ,     0.307556093611511E+00 ,     0.364587459541381E+00 ,     0.402474002352758E+00 ,    -0.591239474430600E-01 ,     0.141188602635251E+01 ,     0.876891392903403E+00 ,    -0.687141113006678E-01 ,     0.674252001231629E+00 ,    -0.796550247586529E-01 ,    -0.750718805803520E-02 , 
  21.38000 ,     0.298617834706230E+00 ,     0.469996763041360E+00 ,     0.423430428170936E+00 ,    -0.630049626598637E-01 ,     0.159641433114129E+01 ,     0.103288359648059E+01 ,    -0.918146721554958E-01 ,     0.720181588891992E+00 ,    -0.942840560916949E-01 ,    -0.359755293668821E-02 , 
  21.39000 ,     0.276366464539464E+00 ,     0.531526334914777E+00 ,     0.413107552718147E+00 ,    -0.615867144547997E-01 ,     0.160776498470060E+01 ,     0.107211155367850E+01 ,    -0.115012503446974E+00 ,     0.694018141429501E+00 ,    -0.105873905190555E+00 ,    -0.165318861392151E-03 , 
  21.40000 ,     0.241122758097127E+00 ,     0.536863969834054E+00 ,     0.369400081033953E+00 ,    -0.554615429902276E-01 ,     0.143555156935899E+01 ,     0.984051826769654E+00 ,    -0.134348369248489E+00 ,     0.595180899779748E+00 ,    -0.111606625000831E+00 ,     0.238500458360729E-02 , 
  21.41000 ,     0.195317251437664E+00 ,     0.483201251978386E+00 ,     0.295438129498045E+00 ,    -0.458831456790102E-01 ,     0.110090555684963E+01 ,     0.780245621265877E+00 ,    -0.146744775481877E+00 ,     0.435567681956373E+00 ,    -0.109822478581028E+00 ,     0.392449046870417E-02 , 
  21.42000 ,     0.143096694836645E+00 ,     0.377788084447844E+00 ,     0.199151885660059E+00 ,    -0.345068250055741E-01 ,     0.652719138582445E+00 ,     0.492124856305444E+00 ,    -0.150561897629928E+00 ,     0.237403458872724E+00 ,    -0.100334133323227E+00 ,     0.458482140038691E-02 , 
  21.43000 ,     0.896116796661147E-01 ,     0.236555377372224E+00 ,     0.919520114535548E-01 ,    -0.230593086751627E-01 ,     0.158798322402178E+00 ,     0.165191036026913E+00 ,    -0.145789958829181E+00 ,     0.292120473636343E-01 ,    -0.844018060409514E-01 ,     0.467599400182629E-02 , 
  21.44000 ,     0.401251755799474E-01 ,     0.810887472126295E-01 ,    -0.132236909094195E-01 ,    -0.130061072958324E-01 ,    -0.306392999407978E+00 ,    -0.149329693868693E+00 ,    -0.133877361533206E+00 ,    -0.159317370841000E+00 ,    -0.643986253776503E-01 ,     0.456324170333578E-02 , 
  21.45000 ,    -0.886356530517410E-03 ,    -0.654358346570465E-01 ,    -0.104124965596080E+00 ,    -0.528503866797002E-02 ,    -0.675092746320030E+00 ,    -0.403773290040225E+00 ,    -0.117278244661063E+00 ,    -0.302602831379596E+00 ,    -0.432644424283581E-01 ,     0.453996442925612E-02 , 
  21.46000 ,    -0.304696855418382E-01 ,    -0.182541243528383E+00 ,    -0.171244218446550E+00 ,    -0.160359683610798E-03 ,    -0.898215003988639E+00 ,    -0.562529771171093E+00 ,    -0.988581605801628E-01 ,    -0.383605374109646E+00 ,    -0.238873062012731E-01 ,     0.473347836156559E-02 , 
  21.47000 ,    -0.476345556536570E-01 ,    -0.256114262414148E+00 ,    -0.209325342328326E+00 ,     0.277414145169512E-02 ,    -0.953736071498576E+00 ,    -0.608177398998009E+00 ,    -0.813114319518758E-01 ,    -0.396624775499617E+00 ,    -0.855682369763927E-02 ,     0.507028452873682E-02 , 
  21.48000 ,    -0.534214772850020E-01 ,    -0.280734275292767E+00 ,    -0.218049401287626E+00 ,     0.444706261907277E-02 ,    -0.849985253238143E+00 ,    -0.544159621438720E+00 ,    -0.667187997192832E-01 ,    -0.347970809171474E+00 ,     0.139607890713810E-02 ,     0.531010593375429E-02 , 
  21.49000 ,    -0.505951696176851E-01 ,    -0.260233125966484E+00 ,    -0.201783708046364E+00 ,     0.605171179444058E-02 ,    -0.623302733659317E+00 ,    -0.393566780194712E+00 ,    -0.563198198848781E-01 ,    -0.254427981934757E+00 ,     0.571314076104009E-02 ,     0.513793766735310E-02 , 
  21.50000 ,    -0.430322379685711E-01 ,    -0.206417629184292E+00 ,    -0.168464998005498E+00 ,     0.873777750506022E-02 ,    -0.330583440565464E+00 ,    -0.194316600055756E+00 ,    -0.505084641761690E-01 ,    -0.139840926031994E+00 ,     0.508094550867153E-02 ,     0.428627633579676E-02 , 
  21.51000 ,    -0.349274745443400E-01 ,    -0.136258768677402E+00 ,    -0.127855620465497E+00 ,     0.133216897439135E-01 ,    -0.381702150161394E-01 ,     0.830803615844204E-02 ,    -0.490015272950963E-01 ,    -0.304877510689479E-01 ,     0.822956127028510E-03 ,     0.265027238902830E-02 , 
  21.52000 ,    -0.299736389668924E-01 ,    -0.681562270168969E-01 ,    -0.895305878482802E-01 ,     0.200799699244635E-01 ,     0.190783250403590E+00 ,     0.170331288838152E+00 ,    -0.510931267966780E-01 ,     0.498815854913399E-01 ,    -0.549062271098793E-02 ,     0.359485663250989E-03 , 
  21.53000 ,    -0.306697612588275E-01 ,    -0.180619962750513E-01 ,    -0.609996709376941E-01 ,     0.286705478719670E-01 ,     0.308107706809324E+00 ,     0.257334607713176E+00 ,    -0.559025806671775E-01 ,     0.844211001223593E-01 ,    -0.124092925872836E-01 ,    -0.221884282236357E-02 , 
  21.54000 ,    -0.378839290908323E-01 ,     0.374158688396938E-02 ,    -0.463339301925785E-01 ,     0.381978308859534E-01 ,     0.289394356075893E+00 ,     0.250760811990987E+00 ,    -0.625457388511014E-01 ,     0.661845354889362E-01 ,    -0.188593269102842E-01 ,    -0.455141087315380E-02 , 
  21.55000 ,    -0.507447042168653E-01 ,    -0.543430585352730E-02 ,    -0.455579090904187E-01 ,     0.474048747727927E-01 ,     0.138170868469862E+00 ,     0.151136585730097E+00 ,    -0.702015759939651E-01 ,    -0.783523393701702E-03 ,    -0.242462871431226E-01 ,    -0.607056865953014E-02 , 
  21.56000 ,    -0.668713333578022E-01 ,    -0.404220164929029E-01 ,    -0.549096554919798E-01 ,     0.549476711793090E-01 ,    -0.115222168746774E+00 ,    -0.223297064117267E-01 ,    -0.780916293708454E-01 ,    -0.102425481505636E+00 ,    -0.284061012474669E-01 ,    -0.633330806480068E-02 , 
  21.57000 ,    -0.828892185551926E-01 ,    -0.896080115368664E-01 ,    -0.678933206905366E-01 ,     0.596887022571167E-01 ,    -0.419757545901035E+00 ,    -0.235635906574935E+00 ,    -0.854243663090319E-01 ,    -0.217498886436538E+00 ,    -0.314499787417308E-01 ,    -0.516488484119549E-02 , 
  21.58000 ,    -0.951255807703915E-01 ,    -0.137684027633501E+00 ,    -0.768892856266187E-01 ,     0.609434706311709E-01 ,    -0.713629490984152E+00 ,    -0.446577069648302E+00 ,    -0.913686486884968E-01 ,    -0.321701065359047E+00 ,    -0.335731722053479E-01 ,    -0.274575787456557E-02 , 
  21.59000 ,    -0.100350024880919E+00 ,    -0.169135429200486E+00 ,    -0.749766884023973E-01 ,     0.586253198702665E-01 ,    -0.936041385313955E+00 ,    -0.612770472739563E+00 ,    -0.951064642359086E-01 ,    -0.392309081600351E+00 ,    -0.348991295433349E-01 ,     0.386909542871916E-03 , 
  21.60000 ,    -0.964205993374711E-01 ,    -0.171722984058369E+00 ,    -0.575846482592519E-01 ,     0.532577057025751E-01 ,    -0.103865539225572E+01 ,    -0.699603315337786E+00 ,    -0.959798812737157E-01 ,    -0.412473633580505E+00 ,    -0.354100432576081E-01 ,     0.343103635726725E-02 , 
  21.61000 ,    -0.827177160774809E-01 ,    -0.139230030171163E+00 ,    -0.236284942029114E-01 ,     0.458535767265822E-01 ,    -0.994588357648992E+00 ,    -0.686634273507189E+00 ,    -0.937026698098039E-01 ,    -0.374384132956281E+00 ,    -0.349796425317371E-01 ,     0.548847563979431E-02 , 
