Time       moves_acc moves_gen     G(r)_1     S(Q)_1
195339.215     3278013    26402121  0.109E-02  0.540E-03
200339.187     3307567    26670304  0.111E-02  0.538E-03
201339.134     3337215    26937912  0.112E-02  0.533E-03
202339.136     3366687    27205922  0.111E-02  0.532E-03
203339.124     3396084    27473825  0.110E-02  0.530E-03
204339.167     3425460    27741832  0.115E-02  0.524E-03
205339.187     3454991    28009989  0.112E-02  0.521E-03
210339.138     3484403    28277948  0.111E-02  0.519E-03
211339.141     3513943    28545967  0.115E-02  0.516E-03
212339.131     3543446    28814259  0.115E-02  0.512E-03
213339.238     3572786    29082333  0.113E-02  0.511E-03
214339.220     3602196    29350623  0.111E-02  0.509E-03
215339.169     3631562    29618054  0.113E-02  0.505E-03
220339.380     3660936    29885789  0.114E-02  0.503E-03
221339.345     3690158    30153449  0.115E-02  0.499E-03
222339.192     3719640    30421647  0.114E-02  0.498E-03
223339.190     3749086    30689786  0.115E-02  0.495E-03
224339.244     3778711    30957793  0.114E-02  0.492E-03
225339.256     3808363    31225842  0.115E-02  0.490E-03
230339.193     3837738    31493563  0.113E-02  0.488E-03
231339.220     3867119    31761119  0.115E-02  0.484E-03
232339.259     3896661    32029608  0.116E-02  0.480E-03
