 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   5.88000 ,     0.274683032746251E+00 ,    -0.219487170101153E+00 ,     0.408737554220101E-01 , 
   5.90000 ,     0.289014232235500E+00 ,    -0.213206712393056E+00 ,     0.353829407058375E-01 , 
   5.92000 ,     0.225255097440856E+00 ,    -0.185940709785832E+00 ,     0.250351542707034E-01 , 
   5.94000 ,     0.968210580660003E-01 ,    -0.153017024992826E+00 ,     0.159530814864653E-01 , 
   5.96000 ,    -0.552767522936786E-01 ,    -0.133745211454010E+00 ,     0.150824570326624E-01 , 
   5.98000 ,    -0.175203214286647E+00 ,    -0.140867964346745E+00 ,     0.257820525207397E-01 , 
   6.00000 ,    -0.216099277462668E+00 ,    -0.173457895581820E+00 ,     0.451755856042605E-01 , 
   6.02000 ,    -0.164045899044799E+00 ,    -0.217244294008191E+00 ,     0.650789698406816E-01 , 
   6.04000 ,    -0.480426978510449E-01 ,    -0.252099372500956E+00 ,     0.761612688270907E-01 , 
   6.06000 ,     0.723629770545303E-01 ,    -0.262430908035905E+00 ,     0.729757403363606E-01 , 
   6.08000 ,     0.137423142083056E+00 ,    -0.244791084341027E+00 ,     0.569038209514763E-01 , 
   6.10000 ,     0.119215763365150E+00 ,    -0.208821475350105E+00 ,     0.352931894933890E-01 , 
   6.12000 ,     0.363702479618603E-01 ,    -0.171504256128752E+00 ,     0.173686584547113E-01 , 
   6.14000 ,    -0.580133026743913E-01 ,    -0.148273322518641E+00 ,     0.939454483246058E-02 , 
   6.16000 ,    -0.108437642162500E+00 ,    -0.145867179377555E+00 ,     0.118816188883561E-01 , 
   6.18000 ,    -0.895799610798462E-01 ,    -0.160345931735307E+00 ,     0.202204658991765E-01 , 
   6.20000 ,    -0.194251308878320E-01 ,    -0.180560830476363E+00 ,     0.279662254171243E-01 , 
   6.22000 ,     0.545589298769892E-01 ,    -0.194505227665958E+00 ,     0.305158883261210E-01 , 
   6.24000 ,     0.865196840717798E-01 ,    -0.194937299761824E+00 ,     0.270030177897612E-01 , 
   6.26000 ,     0.602914780390761E-01 ,    -0.181727366199224E+00 ,     0.196803542084656E-01 , 
   6.28000 ,    -0.299857349831049E-02 ,    -0.160567740737174E+00 ,     0.117658159152111E-01 , 
   6.30000 ,    -0.611720686091293E-01 ,    -0.139538522935878E+00 ,     0.551059271885316E-02 , 
   6.32000 ,    -0.789641795042431E-01 ,    -0.125591778980689E+00 ,     0.168326356011562E-02 , 
   6.34000 ,    -0.489818483960996E-01 ,    -0.122339892932148E+00 ,     0.332077206847672E-03 , 
   6.36000 ,     0.692841241697668E-02 ,    -0.129413562272637E+00 ,     0.168323811245748E-02 , 
   6.38000 ,     0.545775523666484E-01 ,    -0.142943938489412E+00 ,     0.611321903478730E-02 , 
   6.40000 ,     0.695335893633362E-01 ,    -0.156708332882730E+00 ,     0.131538144623501E-01 , 
   6.42000 ,     0.495309842441696E-01 ,    -0.163794628153183E+00 ,     0.205489043673285E-01 , 
   6.44000 ,     0.106920324054340E-01 ,    -0.158714606344561E+00 ,     0.245544054473798E-01 , 
   6.46000 ,    -0.271026346564875E-01 ,    -0.139518571314441E+00 ,     0.217526786911264E-01 , 
   6.48000 ,    -0.536732473950621E-01 ,    -0.108986215593536E+00 ,     0.113400775282115E-01 , 
   6.50000 ,    -0.714536599867215E-01 ,    -0.739902972924419E-01 ,    -0.378689883359357E-02 , 
   6.52000 ,    -0.875959439386965E-01 ,    -0.429212507708886E-01 ,    -0.181792544993815E-01 , 
   6.54000 ,    -0.103310184050044E+00 ,    -0.222323291158306E-01 ,    -0.267156665821376E-01 , 
   6.56000 ,    -0.109904211331339E+00 ,    -0.138834686322141E-01 ,    -0.274060681564463E-01 , 
   6.58000 ,    -0.949985403655629E-01 ,    -0.150876975292672E-01 ,    -0.222460618750293E-01 , 
   6.60000 ,    -0.539969084757485E-01 ,    -0.204088579727952E-01 ,    -0.155550270807054E-01 , 
   6.62000 ,     0.243555299324040E-02 ,    -0.248004786391920E-01 ,    -0.109952341355012E-01 , 
   6.64000 ,     0.513208213921759E-01 ,    -0.256536687974708E-01 ,    -0.939646538326118E-02 , 
   6.66000 ,     0.695823281724456E-01 ,    -0.227521581062013E-01 ,    -0.888777758465491E-02 , 
   6.68000 ,     0.477050147353252E-01 ,    -0.166358011228580E-01 ,    -0.709756300791013E-02 , 
   6.70000 ,    -0.400318350222947E-02 ,    -0.705340205750894E-02 ,    -0.361328233207109E-02 , 
   6.72000 ,    -0.603974385905994E-01 ,     0.698596722841121E-02 ,    -0.687921329089836E-03 , 
   6.74000 ,    -0.944010006647025E-01 ,     0.254942331495951E-01 ,    -0.153264986538765E-02 , 
   6.76000 ,    -0.900879200082078E-01 ,     0.456590932505130E-01 ,    -0.745371981766828E-02 , 
   6.78000 ,    -0.490443086150383E-01 ,     0.618671153049357E-01 ,    -0.161162867281751E-01 , 
   6.80000 ,     0.121517915741600E-01 ,     0.683676704162265E-01 ,    -0.225124224278816E-01 , 
   6.82000 ,     0.705188933955455E-01 ,     0.632268387706529E-01 ,    -0.222230766017827E-01 , 
   6.84000 ,     0.106335831598546E+00 ,     0.507893133600591E-01 ,    -0.147405975400651E-01 , 
   6.86000 ,     0.109931045289078E+00 ,     0.403804162751717E-01 ,    -0.435580281149904E-02 , 
   6.88000 ,     0.840952232703036E-01 ,     0.413433502728892E-01 ,     0.229366220616270E-02 , 
   6.90000 ,     0.423908334102217E-01 ,     0.571967166368749E-01 ,     0.543280272574320E-03 , 
   6.92000 ,     0.414602584437344E-02 ,     0.827604709862728E-01 ,    -0.903104426557847E-02 , 
   6.94000 ,    -0.128788770095470E-01 ,     0.106558524955269E+00 ,    -0.207437214350883E-01 , 
   6.96000 ,    -0.245590093414226E-03 ,     0.117474501358706E+00 ,    -0.273977826437261E-01 , 
   6.98000 ,     0.362166934253119E-01 ,     0.111682625128482E+00 ,    -0.250076359399920E-01 , 
   7.00000 ,     0.776292628980591E-01 ,     0.953803382456970E-01 ,    -0.154597615259171E-01 , 
   7.02000 ,     0.100421724424291E+00 ,     0.813279319509875E-01 ,    -0.527962067017743E-02 , 
   7.04000 ,     0.885870717930051E-01 ,     0.811447950390170E-01 ,    -0.131200241856746E-02 , 
   7.06000 ,     0.432486598747859E-01 ,     0.981341152924480E-01 ,    -0.622001838760147E-02 , 
   7.08000 ,    -0.166229022100832E-01 ,     0.125180926113955E+00 ,    -0.168122816227869E-01 , 
   7.10000 ,    -0.637305019366363E-01 ,     0.149068610468609E+00 ,    -0.262588402927063E-01 , 
   7.12000 ,    -0.771669602736288E-01 ,     0.158462443566177E+00 ,    -0.286201627265031E-01 , 
   7.14000 ,    -0.535873034497114E-01 ,     0.150512692787819E+00 ,    -0.226102081806305E-01 , 
   7.16000 ,    -0.802785101625286E-02 ,     0.132031819915841E+00 ,    -0.121429197663072E-01 , 
   7.18000 ,     0.358436319105702E-01 ,     0.114788553315746E+00 ,    -0.347278306035093E-02 , 
   7.20000 ,     0.594339953602518E-01 ,     0.108213527668052E+00 ,    -0.102728610809896E-02 , 
   7.22000 ,     0.580087878685045E-01 ,     0.114253589262300E+00 ,    -0.477864046851290E-02 , 
   7.24000 ,     0.395856110362641E-01 ,     0.127390561330234E+00 ,    -0.107773807022913E-01 , 
   7.26000 ,     0.161740071532173E-01 ,     0.139252299336138E+00 ,    -0.142176748972264E-01 , 
   7.28000 ,    -0.521234032140121E-02 ,     0.144287392889084E+00 ,    -0.127317055840366E-01 , 
   7.30000 ,    -0.249634447885816E-01 ,     0.142604680259608E+00 ,    -0.763728620215241E-02 , 
   7.32000 ,    -0.456968673472680E-01 ,     0.138391233233724E+00 ,    -0.246400744957181E-02 , 
   7.34000 ,    -0.648873567090235E-01 ,     0.135566161683175E+00 ,    -0.440620202330469E-04 , 
   7.36000 ,    -0.726075445961323E-01 ,     0.134190396337637E+00 ,    -0.380167321282826E-03 , 
   7.38000 ,    -0.575130742593990E-01 ,     0.130390632897652E+00 ,    -0.807275498484776E-03 , 
   7.40000 ,    -0.171283653343925E-01 ,     0.119819310282791E+00 ,     0.176834620697490E-02 , 
   7.42000 ,     0.358825249269012E-01 ,     0.101982457046964E+00 ,     0.826107230840007E-02 , 
   7.44000 ,     0.777212363692682E-01 ,     0.820517590716958E-01 ,     0.163519765168650E-01 , 
   7.46000 ,     0.866709124558951E-01 ,     0.685233178287222E-01 ,     0.217645292358667E-01 , 
   7.48000 ,     0.571925872663268E-01 ,     0.680386988722312E-01 ,     0.210021057471811E-01 , 
   7.50000 ,     0.495530455571474E-02 ,     0.807670488291791E-01 ,     0.136961694872970E-01 , 
   7.52000 ,    -0.415320718185299E-01 ,     0.995183432129862E-01 ,     0.302125306780630E-02 , 
   7.54000 ,    -0.579254040339183E-01 ,     0.113380817604330E+00 ,    -0.605541861809286E-02 , 
   7.56000 ,    -0.387972795970883E-01 ,     0.113758936454036E+00 ,    -0.954037439105000E-02 , 
   7.58000 ,    -0.528895514434496E-03 ,     0.991554448627777E-01 ,    -0.649519248137124E-02 , 
   7.60000 ,     0.294044436769487E-01 ,     0.758439887636714E-01 ,     0.719257312532561E-03 , 
   7.62000 ,     0.295594353421207E-01 ,     0.541246991501907E-01 ,     0.799991006681025E-02 , 
   7.64000 ,    -0.298304707479136E-02 ,     0.424805900219432E-01 ,     0.118031775428637E-01 , 
   7.66000 ,    -0.521466649321527E-01 ,     0.430547158575366E-01 ,     0.108639640266813E-01 , 
   7.68000 ,    -0.935471829984116E-01 ,     0.509010166124070E-01 ,     0.651695054816375E-02 , 
   7.70000 ,    -0.108564866792566E+00 ,     0.571708349321945E-01 ,     0.166341904483840E-02 , 
   7.72000 ,    -0.929930465105903E-01 ,     0.542250301861343E-01 ,    -0.907300011528700E-03 , 
   7.74000 ,    -0.563121762250405E-01 ,     0.398059199372260E-01 ,     0.458538091436503E-04 , 
   7.76000 ,    -0.142528938771500E-01 ,     0.181592879822644E-01 ,     0.364912546285426E-02 , 
   7.78000 ,     0.191992577339904E-01 ,    -0.225812288524954E-02 ,     0.739026822574766E-02 , 
   7.80000 ,     0.357738687911134E-01 ,    -0.131426108939381E-01 ,     0.838646345912179E-02 , 
   7.82000 ,     0.327417419896466E-01 ,    -0.105735817265439E-01 ,     0.490229639899800E-02 , 
   7.84000 ,     0.117073524269974E-01 ,     0.286815001461074E-02 ,    -0.254741244752187E-02 , 
   7.86000 ,    -0.210931406157224E-01 ,     0.190260276669819E-01 ,    -0.110858256843720E-01 , 
   7.88000 ,    -0.537800575660050E-01 ,     0.277252847516197E-01 ,    -0.165740326303216E-01 , 
   7.90000 ,    -0.704156171488061E-01 ,     0.214227813597941E-01 ,    -0.155717880661388E-01 , 
   7.92000 ,    -0.573353972758550E-01 ,    -0.111002072665898E-02 ,    -0.725885683484157E-02 , 
   7.94000 ,    -0.120248732169310E-01 ,    -0.338226987145244E-01 ,     0.575567111531229E-02 , 
   7.96000 ,     0.515231594468070E-01 ,    -0.657836133763392E-01 ,     0.183713188031312E-01 , 
   7.98000 ,     0.106546667631650E+00 ,    -0.860371286007044E-01 ,     0.253929608858447E-01 , 
   8.00000 ,     0.126441017698296E+00 ,    -0.887098332268902E-01 ,     0.241870390441467E-01 , 
   8.02000 ,     0.100049289048390E+00 ,    -0.758169055423658E-01 ,     0.160996557220553E-01 , 
   8.04000 ,     0.394633712872649E-01 ,    -0.562067155445545E-01 ,     0.574003343563258E-02 , 
   8.06000 ,    -0.256978293764151E-01 ,    -0.410392472233716E-01 ,    -0.154891405208881E-02 , 
   8.08000 ,    -0.649194969393551E-01 ,    -0.381133582937372E-01 ,    -0.260556922016832E-02 , 
   8.10000 ,    -0.641379068865090E-01 ,    -0.480998717875490E-01 ,     0.194960117158881E-02 , 
   8.12000 ,    -0.326755951456833E-01 ,    -0.647495801119551E-01 ,     0.834950172816783E-02 , 
   8.14000 ,     0.461153555071697E-02 ,    -0.788986289757080E-01 ,     0.121113892562286E-01 , 
   8.16000 ,     0.244252896405202E-01 ,    -0.838874771402704E-01 ,     0.107378656719765E-01 , 
   8.18000 ,     0.196630069809479E-01 ,    -0.791986002364021E-01 ,     0.504817520337233E-02 , 
   8.20000 ,     0.193086934362387E-02 ,    -0.702381675018060E-01 ,    -0.158535457771458E-02 , 
   8.22000 ,    -0.900664553979913E-02 ,    -0.645671300430588E-01 ,    -0.549007413073473E-02 , 
   8.24000 ,    -0.617870990859474E-03 ,    -0.670435451088786E-01 ,    -0.494756462158196E-02 , 
   8.26000 ,     0.234275514818057E-01 ,    -0.769190700523701E-01 ,    -0.106826723692275E-02 , 
   8.28000 ,     0.468430483259992E-01 ,    -0.885977250183287E-01 ,     0.313204716790407E-02 , 
   8.30000 ,     0.536005254703254E-01 ,    -0.954041002112070E-01 ,     0.472666924145990E-02 , 
   8.32000 ,     0.401294623657269E-01 ,    -0.938500748631514E-01 ,     0.262961939801183E-02 , 
   8.34000 ,     0.176962494988317E-01 ,    -0.856962136309456E-01 ,    -0.192046440868906E-02 , 
   8.36000 ,     0.338918372249661E-02 ,    -0.766281082041999E-01 ,    -0.628369875765693E-02 , 
   8.38000 ,     0.671204431754580E-02 ,    -0.725570290347645E-01 ,    -0.803380680398841E-02 , 
   8.40000 ,     0.220071361942273E-01 ,    -0.759825899393027E-01 ,    -0.624976622255262E-02 , 
   8.42000 ,     0.324977850594147E-01 ,    -0.846641937451233E-01 ,    -0.182254218445635E-02 , 
   8.44000 ,     0.230583161506148E-01 ,    -0.932662171738227E-01 ,     0.321189805489766E-02 , 
   8.46000 ,    -0.765200792642229E-02 ,    -0.967641838488564E-01 ,     0.677932096663898E-02 , 
   8.48000 ,    -0.446131653956582E-01 ,    -0.934204694179298E-01 ,     0.768160003402175E-02 , 
   8.50000 ,    -0.654547613714001E-01 ,    -0.855839654062033E-01 ,     0.595431101489270E-02 , 
   8.52000 ,    -0.548698266283826E-01 ,    -0.780258602026724E-01 ,     0.266618311582566E-02 , 
   8.54000 ,    -0.146322221070993E-01 ,    -0.750007837108290E-01 ,    -0.621509940914757E-03 , 
   8.56000 ,     0.372396949927913E-01 ,    -0.778333548258314E-01 ,    -0.249087693799282E-02 , 
   8.58000 ,     0.770519489424732E-01 ,    -0.843282230466160E-01 ,    -0.221180565446303E-02 , 
   8.60000 ,     0.883665713992452E-01 ,    -0.901366164669235E-01 ,    -0.409002404475613E-04 , 
   8.62000 ,     0.692213485250835E-01 ,    -0.911457985764318E-01 ,     0.286420355346196E-02 , 
   8.64000 ,     0.303228565580439E-01 ,    -0.855559635895447E-01 ,     0.496351795253088E-02 , 
   8.66000 ,    -0.128339802934333E-01 ,    -0.746558377071165E-01 ,     0.512311635787050E-02 , 
   8.68000 ,    -0.477784319730599E-01 ,    -0.620715237075200E-01 ,     0.328186938933617E-02 , 
   8.70000 ,    -0.683321333919545E-01 ,    -0.519873826609667E-01 ,     0.562121628409900E-03 , 
   8.72000 ,    -0.733073187374855E-01 ,    -0.472172190269468E-01 ,    -0.134617646586306E-02 , 
   8.74000 ,    -0.639448808922173E-01 ,    -0.479733213940386E-01 ,    -0.123557343962109E-02 , 
   8.76000 ,    -0.431477892775668E-01 ,    -0.518382224618709E-01 ,     0.779471916768696E-03 , 
   8.78000 ,    -0.165348644833812E-01 ,    -0.549385866322691E-01 ,     0.322731363340427E-02 , 
   8.80000 ,     0.731925708920168E-02 ,    -0.538086954499030E-01 ,     0.415365379986212E-02 , 
   8.82000 ,     0.197494874644524E-01 ,    -0.470894762775451E-01 ,     0.238797961383253E-02 , 
   8.84000 ,     0.171244278870113E-01 ,    -0.362169549294869E-01 ,    -0.163148775710036E-02 , 
   8.86000 ,     0.433715500134639E-02 ,    -0.246909390423517E-01 ,    -0.605486715849932E-02 , 
   8.88000 ,    -0.711550402132859E-02 ,    -0.162394220258027E-01 ,    -0.874031879248032E-02 , 
   8.90000 ,    -0.648249588174791E-02 ,    -0.128384695166878E-01 ,    -0.855843929248403E-02 , 
   8.92000 ,     0.809207653178288E-02 ,    -0.136990001802928E-01 ,    -0.601021059357821E-02 , 
   8.94000 ,     0.268592982436913E-01 ,    -0.158205049272222E-01 ,    -0.276976343821599E-02 , 
   8.96000 ,     0.341723459842400E-01 ,    -0.157872347263450E-01 ,    -0.520109358421216E-03 , 
   8.98000 ,     0.194548082460790E-01 ,    -0.117120497553527E-01 ,     0.696540626826119E-04 , 
   9.00000 ,    -0.141555839928280E-01 ,    -0.414058250937119E-02 ,    -0.475126850593102E-03 , 
   9.02000 ,    -0.501351821364479E-01 ,     0.458833898450655E-02 ,    -0.113838169380393E-02 , 
   9.04000 ,    -0.684471760383998E-01 ,     0.120096740409098E-01 ,    -0.137633467805317E-02 , 
   9.06000 ,    -0.585612974508603E-01 ,     0.170515539835183E-01 ,    -0.154878984836751E-02 , 
   9.08000 ,    -0.265688842343155E-01 ,     0.204010749610127E-01 ,    -0.248591002008479E-02 , 
   9.10000 ,     0.877501668198226E-02 ,     0.235870477673142E-01 ,    -0.457802211522547E-02 , 
   9.12000 ,     0.284453138119195E-01 ,     0.275930004465533E-01 ,    -0.718583744795551E-02 , 
   9.14000 ,     0.252754966672565E-01 ,     0.321209393329423E-01 ,    -0.893100733537057E-02 , 
   9.16000 ,     0.733019238326707E-02 ,     0.360639855515005E-01 ,    -0.871305204678002E-02 , 
   9.18000 ,    -0.954082799117651E-02 ,     0.387422941265196E-01 ,    -0.666760215004674E-02 , 
   9.20000 ,    -0.140915044288738E-01 ,     0.407964931418656E-01 ,    -0.425052038136146E-02 , 
   9.22000 ,    -0.759674213167487E-02 ,     0.438617813942333E-01 ,    -0.326649601706270E-02 , 
   9.24000 ,    -0.142077606123513E-02 ,     0.491302307278244E-01 ,    -0.449643988035551E-02 , 
   9.26000 ,    -0.634873797172398E-02 ,     0.559023000021371E-01 ,    -0.696478113930791E-02 , 
   9.28000 ,    -0.222160399609975E-01 ,     0.614209579885260E-01 ,    -0.848783337235172E-02 , 
   9.30000 ,    -0.363116780509342E-01 ,     0.624331676823226E-01 ,    -0.721319527815287E-02 , 
   9.32000 ,    -0.324150372219670E-01 ,     0.575959338861715E-01 ,    -0.307959930877075E-02 , 
   9.34000 ,    -0.404719522415173E-02 ,     0.490276634887523E-01 ,     0.189790585227259E-02 , 
   9.36000 ,     0.381644958262956E-01 ,     0.416879159320740E-01 ,     0.481834782732123E-02 , 
   9.38000 ,     0.712612688443962E-01 ,     0.406858130723378E-01 ,     0.380034564453927E-02 , 
   9.40000 ,     0.743884258933913E-01 ,     0.481141653334961E-01 ,    -0.711338460618085E-03 , 
   9.42000 ,     0.431440957363165E-01 ,     0.614952689314100E-01 ,    -0.617225347670736E-02 , 
   9.44000 ,    -0.632126443019299E-02 ,     0.749812866211883E-01 ,    -0.956849437989674E-02 , 
   9.46000 ,    -0.467277752156258E-01 ,     0.826628408716010E-01 ,    -0.933283859770715E-02 , 
   9.48000 ,    -0.565434827689435E-01 ,     0.819207888104147E-01 ,    -0.623070030026083E-02 , 
   9.50000 ,    -0.330926546739365E-01 ,     0.747039921464922E-01 ,    -0.263906092087354E-02 , 
   9.52000 ,     0.667995942309033E-02 ,     0.659877804304415E-01 ,    -0.783903706295320E-03 , 
   9.54000 ,     0.378776361481869E-01 ,     0.605256695556703E-01 ,    -0.122054189234516E-02 , 
   9.56000 ,     0.435611905513002E-01 ,     0.600732219020231E-01 ,    -0.262291892344018E-02 , 
   9.58000 ,     0.243467860548362E-01 ,     0.628240750317931E-01 ,    -0.296624925927081E-02 , 
   9.60000 ,    -0.396050526332439E-02 ,     0.652041232960799E-01 ,    -0.117067241229592E-02 , 
   9.62000 ,    -0.219864614081179E-01 ,     0.645700400903702E-01 ,     0.203509239238374E-02 , 
   9.64000 ,    -0.191162354403231E-01 ,     0.608682379943980E-01 ,     0.466003391737591E-02 , 
   9.66000 ,     0.150129520893606E-02 ,     0.562168197436094E-01 ,     0.497398425303779E-02 , 
   9.68000 ,     0.273833018944525E-01 ,     0.529534593673104E-01 ,     0.285202519890161E-02 , 
   9.70000 ,     0.460326281222758E-01 ,     0.517686243310788E-01 ,    -0.696169803582820E-04 , 
   9.72000 ,     0.519949786824800E-01 ,     0.513545949912629E-01 ,    -0.154406104561602E-02 , 
   9.74000 ,     0.473435330203348E-01 ,     0.497458653721084E-01 ,    -0.321233544044530E-03 , 
   9.76000 ,     0.368539512400603E-01 ,     0.461903036583509E-01 ,     0.296535130866627E-02 , 
   9.78000 ,     0.229522655143708E-01 ,     0.419900397546410E-01 ,     0.626915212622707E-02 , 
   9.80000 ,     0.484666994280320E-02 ,     0.395751197851413E-01 ,     0.759873681035868E-02 , 
   9.82000 ,    -0.179444886985173E-01 ,     0.404778766676738E-01 ,     0.641075651482683E-02 , 
   9.84000 ,    -0.415141989086211E-01 ,     0.437821090160493E-01 ,     0.393810311333379E-02 , 
   9.86000 ,    -0.573559680624696E-01 ,     0.463296655254036E-01 ,     0.225861803426762E-02 , 
   9.88000 ,    -0.571326338385134E-01 ,     0.446832026979816E-01 ,     0.281536770134074E-02 , 
   9.90000 ,    -0.391201849385756E-01 ,     0.375201197835375E-01 ,     0.545537586631925E-02 , 
   9.92000 ,    -0.111442829915928E-01 ,     0.267553185990612E-01 ,     0.862676409480381E-02 , 
   9.94000 ,     0.128990906805890E-01 ,     0.165472969771072E-01 ,     0.105127616049850E-01 , 
   9.96000 ,     0.211077414445089E-01 ,     0.108145595861507E-01 ,     0.102336082967396E-01 , 
   9.98000 ,     0.108299551885559E-01 ,     0.109156988572044E-01 ,     0.827156559487603E-02 , 
  10.00000 ,    -0.990288728093185E-02 ,     0.150032535094788E-01 ,     0.590826684786180E-02 , 
  10.02000 ,    -0.277218941747550E-01 ,     0.193809391876357E-01 ,     0.419907009894878E-02 , 
  10.04000 ,    -0.322810255902711E-01 ,     0.208439747902682E-01 ,     0.329361831001405E-02 , 
  10.06000 ,    -0.219644099496260E-01 ,     0.184142109062550E-01 ,     0.256565416567311E-02 , 
  10.08000 ,    -0.346441504145498E-02 ,     0.134414548680010E-01 ,     0.134649299362610E-02 , 
  10.10000 ,     0.137496332483117E-01 ,     0.825202175169300E-02 ,    -0.398591853099470E-03 , 
  10.12000 ,     0.236528055573637E-01 ,     0.447724888176424E-02 ,    -0.201237456373906E-02 , 
  10.14000 ,     0.262435687872740E-01 ,     0.223827491702192E-02 ,    -0.272229687723469E-02 , 
  10.16000 ,     0.253615078402441E-01 ,     0.564655014903284E-03 ,    -0.233326862761571E-02 , 
  10.18000 ,     0.242902821273195E-01 ,    -0.153593798345866E-02 ,    -0.142691200691849E-02 , 
  10.20000 ,     0.229964932405163E-01 ,    -0.432242360429347E-02 ,    -0.876902813768328E-03 , 
  10.22000 ,     0.190127372241590E-01 ,    -0.741960573724202E-02 ,    -0.107406985972890E-02 , 
  10.24000 ,     0.107090324416934E-01 ,    -0.105005189349493E-01 ,    -0.152364976288171E-02 , 
  10.26000 ,    -0.254730330395756E-03 ,    -0.137838744464184E-01 ,    -0.120096576287242E-02 , 
  10.28000 ,    -0.962178597300267E-02 ,    -0.178016505357860E-01 ,     0.562196302096051E-03 , 
  10.30000 ,    -0.138493897650297E-01 ,    -0.226204715756051E-01 ,     0.335435628507875E-02 , 
  10.32000 ,    -0.131399777147455E-01 ,    -0.272892255440447E-01 ,     0.575159747369468E-02 , 
  10.34000 ,    -0.114171201308120E-01 ,    -0.301957272383547E-01 ,     0.622651489799017E-02 , 
  10.36000 ,    -0.130040388807902E-01 ,    -0.302711044487138E-01 ,     0.428905262471730E-02 , 
  10.38000 ,    -0.186146811001120E-01 ,    -0.281719985364443E-01 ,     0.101249486658600E-02 , 
  10.40000 ,    -0.240497929557125E-01 ,    -0.263922340011918E-01 ,    -0.151091102874882E-02 , 
  10.42000 ,    -0.229738849283358E-01 ,    -0.279385653573162E-01 ,    -0.148540438304364E-02 , 
  10.44000 ,    -0.118832953768703E-01 ,    -0.342950931730665E-01 ,     0.137444923864914E-02 , 
  10.46000 ,     0.652903894513674E-02 ,    -0.440728346221870E-01 ,     0.557163413382493E-02 , 
  10.48000 ,     0.243662034709889E-01 ,    -0.534252319695902E-01 ,     0.870850600334387E-02 , 
  10.50000 ,     0.333780093558253E-01 ,    -0.581542624579238E-01 ,     0.895205586129991E-02 , 
  10.52000 ,     0.302080322077722E-01 ,    -0.562304454459663E-01 ,     0.612476083123269E-02 , 
  10.54000 ,     0.182227852456290E-01 ,    -0.490801012793182E-01 ,     0.173472531906848E-02 , 
  10.56000 ,     0.467050848656163E-02 ,    -0.407620000582134E-01 ,    -0.201636326570403E-02 , 
  10.58000 ,    -0.457354523448522E-02 ,    -0.355539314389568E-01 ,    -0.354639904592177E-02 , 
  10.60000 ,    -0.867109189069995E-02 ,    -0.355236753594998E-01 ,    -0.267521253553352E-02 , 
  10.62000 ,    -0.112424612420894E-01 ,    -0.396292264329100E-01 ,    -0.454292165913991E-03 , 
  10.64000 ,    -0.162689763088487E-01 ,    -0.448111427252059E-01 ,     0.170600556988797E-02 , 
  10.66000 ,    -0.239480864790141E-01 ,    -0.481832152161005E-01 ,     0.293100414327559E-02 , 
  10.68000 ,    -0.299514841574620E-01 ,    -0.487542800055290E-01 ,     0.320342774730770E-02 , 
  10.70000 ,    -0.287768411809864E-01 ,    -0.475705756223092E-01 ,     0.300784569019113E-02 , 
  10.72000 ,    -0.185651801396117E-01 ,    -0.463792989016676E-01 ,     0.269683724832148E-02 , 
  10.74000 ,    -0.349291039423641E-02 ,    -0.459750488602480E-01 ,     0.212924793645771E-02 , 
  10.76000 ,     0.835518457174458E-02 ,    -0.455387142656019E-01 ,     0.852995060669126E-03 , 
  10.78000 ,     0.102556137447089E-01 ,    -0.434440120559461E-01 ,    -0.135750426063368E-02 , 
  10.80000 ,     0.143079069646980E-02 ,    -0.388455761576553E-01 ,    -0.408337156526963E-02 , 
  10.82000 ,    -0.124153505919630E-01 ,    -0.327519163602007E-01 ,    -0.633828270109855E-02 , 
  10.84000 ,    -0.229629624299957E-01 ,    -0.276738339391580E-01 ,    -0.712856209962265E-02 , 
  10.86000 ,    -0.246626431601720E-01 ,    -0.260203716166583E-01 ,    -0.611143777691850E-02 , 
  10.88000 ,    -0.177712831877965E-01 ,    -0.283761245930762E-01 ,    -0.388371221038244E-02 , 
  10.90000 ,    -0.710832095832038E-02 ,    -0.329220030356916E-01 ,    -0.168895030660447E-02 , 
  10.92000 ,     0.210456204112017E-02 ,    -0.364654798573274E-01 ,    -0.727497598205405E-03 , 
  10.94000 ,     0.789441576596631E-02 ,    -0.364114508514950E-01 ,    -0.150606522543660E-02 , 
  10.96000 ,     0.119598291635097E-01 ,    -0.323507610011414E-01 ,    -0.361136519744376E-02 , 
  10.98000 ,     0.169424633920385E-01 ,    -0.262244049235773E-01 ,    -0.599911966974384E-02 , 
  11.00000 ,     0.231948844748969E-01 ,    -0.210110969930820E-01 ,    -0.757525645971891E-02 , 
  11.02000 ,     0.279673661909410E-01 ,    -0.188659010797998E-01 ,    -0.771456621193979E-02 , 
  11.04000 ,     0.277475882872722E-01 ,    -0.199319141109483E-01 ,    -0.646476568262875E-02 , 
  11.06000 ,     0.216871478662957E-01 ,    -0.224998972675553E-01 ,    -0.440917521223968E-02 , 
  11.08000 ,     0.129962558829416E-01 ,    -0.242449638334658E-01 ,    -0.234153837543008E-02 , 
  11.10000 ,     0.681459439899874E-02 ,    -0.236101447127357E-01 ,    -0.945605591256550E-03 , 
  11.12000 ,     0.608391780612763E-02 ,    -0.204556530818020E-01 ,    -0.594909659318273E-03 , 
  11.14000 ,     0.885504083855111E-02 ,    -0.157300355170142E-01 ,    -0.129000476863786E-02 , 
  11.16000 ,     0.956924872697863E-02 ,    -0.106200406987134E-01 ,    -0.270413244132020E-02 , 
