 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-O ,Ti-Ti,Ti-O ,O-O  
  21.81000 ,     0.260834336329400E-02 ,    -0.128423560954928E+00 ,     0.229504357643466E-01 ,     0.463771021447596E-01 ,    -0.668308942493569E-02 ,    -0.312692766997920E-01 , 
  21.82000 ,     0.698293817491796E-02 ,    -0.956840082105701E-01 ,     0.358014011098282E-01 ,     0.736495288871923E-01 ,    -0.129260727332368E-01 ,    -0.404321192496634E-01 , 
  21.83000 ,     0.548973618610800E-03 ,    -0.781824828237352E-01 ,     0.519848926276699E-01 ,     0.584470560016357E-01 ,    -0.238096532025155E-01 ,    -0.443874161419538E-01 , 
  21.84000 ,    -0.159602942135893E-01 ,    -0.770839846967954E-01 ,     0.693124259055762E-01 ,     0.317867351585066E-02 ,    -0.375735548638029E-01 ,    -0.423084179745758E-01 , 
  21.85000 ,    -0.396388982551934E-01 ,    -0.889636954596248E-01 ,     0.849664912247542E-01 ,    -0.816529171213337E-01 ,    -0.522242750539520E-01 ,    -0.344024792817113E-01 , 
  21.86000 ,    -0.659945043181189E-01 ,    -0.106840127512882E+00 ,     0.961321001879475E-01 ,    -0.179525119750042E+00 ,    -0.657301691223012E-01 ,    -0.219123597101649E-01 , 
  21.87000 ,    -0.897988359424760E-01 ,    -0.121916505880876E+00 ,     0.100633833314097E+00 ,    -0.271032510229994E+00 ,    -0.762430260038943E-01 ,    -0.691829701339434E-02 , 
  21.88000 ,    -0.106047168089851E+00 ,    -0.125648469611602E+00 ,     0.974355455012735E-01 ,    -0.337500609435523E+00 ,    -0.823375268138283E-01 ,     0.802692831957203E-02 , 
  21.89000 ,    -0.110859178198325E+00 ,    -0.111703547676028E+00 ,     0.868913841127970E-01 ,    -0.364416286191155E+00 ,    -0.832406359142577E-01 ,     0.203629223078135E-01 , 
  21.90000 ,    -0.102169112714145E+00 ,    -0.774144252872589E-01 ,     0.706925941764263E-01 ,    -0.344061452806506E+00 ,    -0.790053297187040E-01 ,     0.279974949227028E-01 , 
  21.91000 ,    -0.800935553950422E-01 ,    -0.244433092165132E-01 ,     0.515222464312444E-01 ,    -0.276892736735551E+00 ,    -0.705754474462616E-01 ,     0.296997654276961E-01 , 
  21.92000 ,    -0.469226089943776E-01 ,     0.414572400289518E-01 ,     0.324945591081574E-01 ,    -0.171444711424504E+00 ,    -0.596968680451575E-01 ,     0.253313921968179E-01 , 
  21.93000 ,    -0.674510691976443E-02 ,     0.111516457850516E+00 ,     0.165027430644910E-01 ,    -0.428040738323079E-01 ,    -0.486561173512406E-01 ,     0.158675699345834E-01 , 
  21.94000 ,     0.352202283273362E-01 ,     0.175615392642139E+00 ,     0.561904033892386E-02 ,     0.900425205405288E-01 ,    -0.398667284113233E-01 ,     0.320062924362958E-02 , 
  21.95000 ,     0.734679546152565E-01 ,     0.224207875566517E+00 ,     0.678716420918705E-03 ,     0.207489225478373E+00 ,    -0.353670637580290E-01 ,    -0.102375585816327E-01 , 
  21.96000 ,     0.103077031638699E+00 ,     0.250106778141403E+00 ,     0.113902435750716E-02 ,     0.292621942998964E+00 ,    -0.363288837709425E-01 ,    -0.219613912602353E-01 , 
  21.97000 ,     0.120462188911470E+00 ,     0.249789039626885E+00 ,     0.524366361508693E-02 ,     0.333970956143803E+00 ,    -0.426921132092918E-01 ,    -0.299299195816453E-01 , 
  21.98000 ,     0.123881811445504E+00 ,     0.223979089959037E+00 ,     0.104563045158104E-01 ,     0.327233274079331E+00 ,    -0.530302104154338E-01 ,    -0.329583613331765E-01 , 
  21.99000 ,     0.113623651697602E+00 ,     0.177419672805122E+00 ,     0.140679177077924E-01 ,     0.275692268940809E+00 ,    -0.647109272880568E-01 ,    -0.309593190235520E-01 , 
  22.00000 ,     0.918479115554954E-01 ,     0.117900402345805E+00 ,     0.138446239434055E-01 ,     0.189306515305883E+00 ,    -0.743552907285987E-01 ,    -0.249631005069731E-01 , 
  22.01000 ,     0.621284190136417E-01 ,     0.547554474379092E-01 ,     0.857364108711305E-02 ,     0.826829441479479E-01 ,    -0.785263046024557E-01 ,    -0.169097727628157E-01 , 
  22.02000 ,     0.287858032067312E-01 ,    -0.286418265341581E-02 ,    -0.161355572633553E-02 ,    -0.276534669027610E-01 ,    -0.745151350862153E-01 ,    -0.925071340896176E-02 , 
  22.03000 ,    -0.385798394795233E-02 ,    -0.476073713756595E-01 ,    -0.152143221647036E-01 ,    -0.126165933331490E+00 ,    -0.610533296019707E-01 ,    -0.443555898867497E-02 , 
  22.04000 ,    -0.321634488579821E-01 ,    -0.751275746396705E-01 ,    -0.296345942869640E-01 ,    -0.200846889749812E+00 ,    -0.387774308715385E-01 ,    -0.438405301611836E-02 , 
  22.05000 ,    -0.536710419654463E-01 ,    -0.846658877902528E-01 ,    -0.417204938041600E-01 ,    -0.244941272972527E+00 ,    -0.103116476540287E-01 ,    -0.100466975337319E-01 , 
  22.06000 ,    -0.673275408036317E-01 ,    -0.789302880753690E-01 ,    -0.484333385230032E-01 ,    -0.257571579098387E+00 ,     0.200903827320780E-01 ,    -0.211423992828637E-01 , 
  22.07000 ,    -0.734128959431682E-01 ,    -0.633258462274065E-01 ,    -0.475286684116836E-01 ,    -0.243205279674386E+00 ,     0.473070388797064E-01 ,    -0.361284789332651E-01 , 
  22.08000 ,    -0.732010988371826E-01 ,    -0.447107876590612E-01 ,    -0.380978932637768E-01 ,    -0.210131896717363E+00 ,     0.663789522072094E-01 ,    -0.524147766128196E-01 , 
  22.09000 ,    -0.684437919724603E-01 ,    -0.299346128642705E-01 ,    -0.208582241016382E-01 ,    -0.168305408481734E+00 ,     0.735998553308676E-01 ,    -0.667874766425729E-01 , 
  22.10000 ,    -0.608021710557594E-01 ,    -0.244438306429645E-01 ,     0.187320128495284E-02 ,    -0.127021555936440E+00 ,     0.674283141132767E-01 ,    -0.759684366742074E-01 , 
  22.11000 ,    -0.513630830204571E-01 ,    -0.312155530863570E-01 ,     0.265221558027880E-01 ,    -0.929177376694249E-01 ,     0.490019216061466E-01 ,    -0.772097205394550E-01 , 
  22.12000 ,    -0.403561739046624E-01 ,    -0.502069437198564E-01 ,     0.488555336549921E-01 ,    -0.687031481539667E-01 ,     0.221085569503037E-01 ,    -0.688155091028540E-01 , 
  22.13000 ,    -0.271436518144529E-01 ,    -0.784052055630276E-01 ,     0.647233213175099E-01 ,    -0.528656337136677E-01 ,    -0.741931984287086E-02 ,    -0.504958765694966E-01 , 
  22.14000 ,    -0.104916018895687E-01 ,    -0.110449035921700E+00 ,     0.708050914352985E-01 ,    -0.403924363922662E-01 ,    -0.327948388161138E-01 ,    -0.234866444217575E-01 , 
  22.15000 ,     0.109351467855909E-01 ,    -0.139689424303039E+00 ,     0.652215082496775E-01 ,    -0.243270983138108E-01 ,    -0.476452571895740E-01 ,     0.958894027520288E-02 , 
  22.16000 ,     0.379692725758667E-01 ,    -0.159483188436238E+00 ,     0.478978142640812E-01 ,     0.219208367411746E-02 ,    -0.473787569418745E-01 ,     0.450952807831626E-01 , 
  22.17000 ,     0.703763555976698E-01 ,    -0.164478337881621E+00 ,     0.206136863961810E-01 ,     0.438695373394675E-01 ,    -0.302539426115030E-01 ,     0.789333045118806E-01 , 
  22.18000 ,     0.106478871647275E+00 ,    -0.151660011572738E+00 ,    -0.132674751057898E-01 ,     0.101631035283761E+00 ,     0.209395168536748E-02 ,     0.107170148760902E+00 , 
  22.19000 ,     0.143085702015072E+00 ,    -0.120975274589061E+00 ,    -0.493383111804313E-01 ,     0.171819268262104E+00 ,     0.448096186309911E-01 ,     0.126643291184794E+00 , 
  22.20000 ,     0.175782866973726E+00 ,    -0.754338557840303E-01 ,    -0.828575479508319E-01 ,     0.246413402773242E+00 ,     0.906543819795674E-01 ,     0.135438086053670E+00 , 
  22.21000 ,     0.199563206180938E+00 ,    -0.206751025310824E-01 ,    -0.109503837543733E+00 ,     0.314265483634622E+00 ,     0.131373083044708E+00 ,     0.133160408338132E+00 , 
  22.22000 ,     0.209694195257991E+00 ,     0.359172792337130E-01 ,    -0.126043049391926E+00 ,     0.363130509716860E+00 ,     0.159321207978877E+00 ,     0.120961939915820E+00 , 
  22.23000 ,     0.202661243447918E+00 ,     0.863967300940507E-01 ,    -0.130798285620757E+00 ,     0.382093452275148E+00 ,     0.169017319565664E+00 ,     0.101318064964695E+00 , 
  22.24000 ,     0.176993198032303E+00 ,     0.123529501606096E+00 ,    -0.123850324321182E+00 ,     0.363901573468071E+00 ,     0.158291984756199E+00 ,     0.775999168400582E-01 , 
  22.25000 ,     0.133785908132133E+00 ,     0.141950855615906E+00 ,    -0.106945589270469E+00 ,     0.306714735370925E+00 ,     0.128782319686872E+00 ,     0.535157341832251E-01 , 
  22.26000 ,     0.767889233140888E-01 ,     0.139011792747308E+00 ,    -0.831397414487884E-01 ,     0.214890650461169E+00 ,     0.856556565716944E-01 ,     0.325168025440551E-01 , 
  22.27000 ,     0.120014256471987E-01 ,     0.115180216129142E+00 ,    -0.562485206664726E-01 ,     0.986066272253083E-01 ,     0.366083591945011E-01 ,     0.172668014999177E-01 , 
  22.28000 ,    -0.531792329841867E-01 ,     0.739353377536911E-01 ,    -0.302063806105454E-01 ,    -0.276518048671396E-01 ,    -0.965871094155582E-02 ,     0.926016977209715E-02 , 
  22.29000 ,    -0.111119268804386E+00 ,     0.211778213406955E-01 ,    -0.844364758658434E-02 ,    -0.147477469942014E+00 ,    -0.451724357054545E-01 ,     0.864780479767883E-02 , 
  22.30000 ,    -0.155213062932986E+00 ,    -0.357426420850131E-01 ,     0.661618733809826E-02 ,    -0.245364995043115E+00 ,    -0.642646195884007E-01 ,     0.142919957179023E-01 , 
  22.31000 ,    -0.181012159421884E+00 ,    -0.892183418237927E-01 ,     0.138630936648747E-01 ,    -0.309436458313715E+00 ,    -0.646624007359595E-01 ,     0.240333230852830E-01 , 
  22.32000 ,    -0.186996563579875E+00 ,    -0.132593613455649E+00 ,     0.135719313528662E-01 ,    -0.333542743584087E+00 ,    -0.478634155482682E-01 ,     0.351170229995679E-01 , 
  22.33000 ,    -0.174828457051767E+00 ,    -0.161191456654838E+00 ,     0.724074522166471E-02 ,    -0.318326604586212E+00 ,    -0.187205547025612E-01 ,     0.447008721428802E-01 , 
  22.34000 ,    -0.149025304809632E+00 ,    -0.172984647852369E+00 ,    -0.276356223354937E-02 ,    -0.271029191586632E+00 ,     0.156688001899373E-01 ,     0.503550971839399E-01 , 
  22.35000 ,    -0.116102000713655E+00 ,    -0.168798820916154E+00 ,    -0.136820374157183E-01 ,    -0.204062955146224E+00 ,     0.475246508745975E-01 ,     0.504688247548165E-01 , 
  22.36000 ,    -0.833375062706614E-01 ,    -0.152014470911276E+00 ,    -0.228762809457417E-01 ,    -0.132613233136188E+00 ,     0.700568594358639E-01 ,     0.444961879397305E-01 , 
  22.37000 ,    -0.573985386876905E-01 ,    -0.127821543450838E+00 ,    -0.282886295095828E-01 ,    -0.717212712759532E-01 ,     0.788861885326169E-01 ,     0.330049545196325E-01 , 
  22.38000 ,    -0.430848649013579E-01 ,    -0.102159714174231E+00 ,    -0.287745909296302E-01 ,    -0.334051348793315E-01 ,     0.729095630469346E-01 ,     0.175261437277909E-01 , 
  22.39000 ,    -0.424402678541837E-01 ,    -0.805356616968246E-01 ,    -0.242567939604820E-01 ,    -0.243710727780747E-01 ,     0.544292469816622E-01 ,     0.238297341669714E-03 , 
  22.40000 ,    -0.544035967747908E-01 ,    -0.669345336743953E-01 ,    -0.156815851667509E-01 ,    -0.447566268959811E-01 ,     0.285284367507174E-01 ,    -0.164512822519002E-01 , 
  22.41000 ,    -0.750690102146187E-01 ,    -0.630303925769995E-01 ,    -0.479325129889840E-02 ,    -0.881494662454614E-01 ,     0.184127414043180E-02 ,    -0.303489140710048E-01 , 
  22.42000 ,    -0.985045844576566E-01 ,    -0.678501963938825E-01 ,     0.622874964485158E-02 ,    -0.142880784461826E+00 ,    -0.190030455702615E-01 ,    -0.398585455524344E-01 , 
  22.43000 ,    -0.117968103685398E+00 ,    -0.779652127340966E-01 ,     0.152019480103462E-01 ,    -0.194346728592648E+00 ,    -0.289133870966486E-01 ,    -0.442377391726062E-01 , 
  22.44000 ,    -0.127280468615858E+00 ,    -0.881861381457188E-01 ,     0.203641957995114E-01 ,    -0.227913330996899E+00 ,    -0.255067475722819E-01 ,    -0.436810253457216E-01 , 
  22.45000 ,    -0.122086673497821E+00 ,    -0.926410512516025E-01 ,     0.207125454199893E-01 ,    -0.231848093482270E+00 ,    -0.965837231579433E-02 ,    -0.392191670846461E-01 , 
  22.46000 ,    -0.100757822423353E+00 ,    -0.860370989332435E-01 ,     0.161973917149854E-01 ,    -0.199716262912166E+00 ,     0.146858057766804E-01 ,    -0.324580793230558E-01 , 
  22.47000 ,    -0.647602303857273E-01 ,    -0.648634300904012E-01 ,     0.773723231411744E-02 ,    -0.131782604456118E+00 ,     0.413883414382952E-01 ,    -0.252118320084992E-01 , 
  22.48000 ,    -0.184243121496512E-01 ,    -0.282945032272267E-01 ,    -0.294883691228166E-02 ,    -0.351499056309903E-01 ,     0.634930144537038E-01 ,    -0.191045193261186E-01 , 
  22.49000 ,     0.318351340548058E-01 ,     0.213985222931280E-01 ,    -0.136611672680179E-01 ,     0.773934965015994E-01 ,     0.747862282224427E-01 ,    -0.152218023495448E-01 , 
  22.50000 ,     0.786886253560999E-01 ,     0.790321910468914E-01 ,    -0.221345590011409E-01 ,     0.189599714113771E+00 ,     0.712034205796461E-01 ,    -0.138832609918337E-01 , 
  22.51000 ,     0.115219344527171E+00 ,     0.137282030800801E+00 ,    -0.264725153716218E-01 ,     0.284641084189501E+00 ,     0.517738061159366E-01 ,    -0.145829222305036E-01 , 
  22.52000 ,     0.136149718618363E+00 ,     0.187915741616364E+00 ,    -0.255201756526843E-01 ,     0.348102857509854E+00 ,     0.189002638592451E-01 ,    -0.161118220649262E-01 , 
  22.53000 ,     0.138734673058349E+00 ,     0.223266981389335E+00 ,    -0.191050529147889E-01 ,     0.370530409595279E+00 ,    -0.220824839274822E-01 ,    -0.168395774855583E-01 , 
  22.54000 ,     0.123160493989616E+00 ,     0.237671946647936E+00 ,    -0.809772076707833E-02 ,     0.349060995858649E+00 ,    -0.639717841636711E-01 ,    -0.150989061463681E-01 , 
  22.55000 ,     0.923898088033266E-01 ,     0.228587444749552E+00 ,     0.572282512673400E-02 ,     0.287846524327249E+00 ,    -0.991511391221580E-01 ,    -0.959451261989165E-02 , 
  22.56000 ,     0.515035656836248E-01 ,     0.197161643298301E+00 ,     0.199779853925783E-01 ,     0.197203821442794E+00 ,    -0.121122743293022E+00 ,     0.249436245594136E-03 , 
  22.57000 ,     0.668752117911079E-02 ,     0.148128907392615E+00 ,     0.321178888498611E-01 ,     0.916681518700668E-01 ,    -0.125795655083856E+00 ,     0.140789950981190E-01 , 
  22.58000 ,    -0.359254566444280E-01 ,     0.890297128165398E-01 ,     0.398904643181261E-01 ,    -0.126711580429151E-01 ,    -0.112265232615229E+00 ,     0.305872644792935E-01 , 
  22.59000 ,    -0.713267832826229E-01 ,     0.288903654266002E-01 ,     0.417627937819518E-01 ,    -0.101045272129094E+00 ,    -0.829330780815500E-01 ,     0.476915449005390E-01 , 
  22.60000 ,    -0.964144817394382E-01 ,    -0.233919134540259E-01 ,     0.372134501509800E-01 ,    -0.162551636789684E+00 ,    -0.429595181939869E-01 ,     0.628833007132317E-01 , 
  22.61000 ,    -0.110350873653516E+00 ,    -0.606484720065462E-01 ,     0.268377386463762E-01 ,    -0.191903138146686E+00 ,     0.819003930828164E-03 ,     0.736869458721386E-01 , 
  22.62000 ,    -0.114451550598163E+00 ,    -0.787097515093631E-01 ,     0.122430033422738E-01 ,    -0.190071256066973E+00 ,     0.412674462971930E-01 ,     0.781388207051447E-01 , 
  22.63000 ,    -0.111657668343414E+00 ,    -0.770934660956037E-01 ,    -0.424818505151207E-02 ,    -0.163728611337078E+00 ,     0.723312255197410E-01 ,     0.751903482914281E-01 , 
  22.64000 ,    -0.105724617290078E+00 ,    -0.589702720822130E-01 ,    -0.200310559662923E-01 ,    -0.123625877171382E+00 ,     0.901343408273378E-01 ,     0.649513338561776E-01 , 
  22.65000 ,    -0.100310177207420E+00 ,    -0.304110978681571E-01 ,    -0.327042182033086E-01 ,    -0.822386745170941E-01 ,     0.935843276895777E-01 ,     0.487188919859192E-01 , 
  22.66000 ,    -0.981555828032024E-01 ,     0.933349219577677E-03 ,    -0.405126316662882E-01 ,    -0.511540483967567E-01 ,     0.843839870765376E-01 ,     0.287790727521242E-01 , 
  22.67000 ,    -0.100523297025791E+00 ,     0.274524068779138E-01 ,    -0.426603551020978E-01 ,    -0.387087328636270E-01 ,     0.664782183965935E-01 ,     0.801375504476125E-02 , 
  22.68000 ,    -0.106993728471842E+00 ,     0.431617712134745E-01 ,    -0.394309607233745E-01 ,    -0.483355255131154E-01 ,     0.450807260777244E-01 ,    -0.106144464628507E-01 , 
  22.69000 ,    -0.115643839378389E+00 ,     0.449273666243410E-01 ,    -0.320921221931543E-01 ,    -0.779313224214300E-01 ,     0.255055755591677E-01 ,    -0.246000800828060E-01 , 
  22.70000 ,    -0.123550717192613E+00 ,     0.330705960591081E-01 ,    -0.226048648165177E-01 ,    -0.120358716226584E+00 ,     0.120572054689506E-01 ,    -0.323495282508249E-01 , 
  22.71000 ,    -0.127499118134372E+00 ,     0.112264376501305E-01 ,    -0.131982371592549E-01 ,    -0.164971524500107E+00 ,     0.720608601235096E-02 ,    -0.334610936178141E-01 , 
  22.72000 ,    -0.124736020402229E+00 ,    -0.145175455120284E-01 ,    -0.589820126415762E-02 ,    -0.199855736855851E+00 ,     0.112043026385102E-01 ,    -0.287728733011622E-01 , 
  22.73000 ,    -0.113613202078935E+00 ,    -0.370203141964248E-01 ,    -0.210922435233030E-02 ,    -0.214339183454486E+00 ,     0.221940310452826E-01 ,    -0.201670668265865E-01 , 
  22.74000 ,    -0.939893501869335E-01 ,    -0.497269769056934E-01 ,    -0.233605213929577E-02 ,    -0.201272073458811E+00 ,     0.367553359206710E-01 ,    -0.101688720053803E-01 , 
  22.75000 ,    -0.673181966882332E-01 ,    -0.481964502862794E-01 ,    -0.610350273020011E-02 ,    -0.158626092025706E+00 ,     0.507509226867629E-01 ,    -0.142064641008931E-02 , 
  22.76000 ,    -0.364161003230866E-01 ,    -0.311843500632147E-01 ,    -0.120899397232002E-01 ,    -0.900931243145181E-01 ,     0.602721582574521E-01 ,     0.386146070135679E-02 , 
  22.77000 ,    -0.496709370134013E-02 ,    -0.103957799093496E-02 ,    -0.184442790034719E-01 ,    -0.456017325098247E-02 ,     0.624818961560131E-01 ,     0.433653718894565E-02 , 
  22.78000 ,     0.231272253476558E-01 ,     0.366824431965037E-01 ,    -0.232168037475105E-01 ,     0.854430874241211E-01 ,     0.561843251146107E-01 ,    -0.199669851126504E-03 , 
  22.79000 ,     0.444204807445912E-01 ,     0.743194065577896E-01 ,    -0.248093519733400E-01 ,     0.166026037017302E+00 ,     0.420199392975295E-01 ,    -0.879580994342414E-02 , 
  22.80000 ,     0.564872036474469E-01 ,     0.103689261727320E+00 ,    -0.223461246292545E-01 ,     0.224505929601068E+00 ,     0.222681912944026E-01 ,    -0.195728686273778E-01 , 
  22.81000 ,     0.582798289783858E-01 ,     0.117830829783381E+00 ,    -0.158835716488438E-01 ,     0.251763546266350E+00 ,     0.322521841660025E-03 ,    -0.301512990573622E-01 , 
  22.82000 ,     0.502218356704966E-01 ,     0.112525602194136E+00 ,    -0.641296532752882E-02 ,     0.243925285045214E+00 ,    -0.200347157478757E-01 ,    -0.381869199188153E-01 , 
  22.83000 ,     0.340361008728832E-01 ,     0.872699336490717E-01 ,     0.434521556182556E-02 ,     0.203042085517323E+00 ,    -0.353979625707538E-01 ,    -0.419010016777504E-01 , 
  22.84000 ,     0.123583640058540E-01 ,     0.454803422169355E-01 ,     0.143100475339316E-01 ,     0.136632346662625E+00 ,    -0.433883534142622E-01 ,    -0.404898374824287E-01 , 
  22.85000 ,    -0.117766280366679E-01 ,    -0.612334617519925E-02 ,     0.214908535795352E-01 ,     0.561804906343580E-01 ,    -0.430658527526296E-01 ,    -0.343234244858116E-01 , 
  22.86000 ,    -0.354706219437226E-01 ,    -0.588361037552221E-01 ,     0.244202713939334E-01 ,    -0.251092013746200E-01 ,    -0.350378526519864E-01 ,    -0.248868885911399E-01 , 
  22.87000 ,    -0.564169073313326E-01 ,    -0.103713809980443E+00 ,     0.224738428681325E-01 ,    -0.948540561844533E-01 ,    -0.212630329444173E-01 ,    -0.144729086593835E-01 , 
  22.88000 ,    -0.731957864472186E-01 ,    -0.133378959341219E+00 ,     0.160053131035144E-01 ,    -0.143819485729609E+00 ,    -0.460855447349548E-02 ,    -0.568714775925858E-02 , 
  22.89000 ,    -0.853678504234772E-01 ,    -0.143501001725530E+00 ,     0.626775068340518E-02 ,    -0.167561755859786E+00 ,     0.117385722668377E-01 ,    -0.870082159486069E-03 , 
  22.90000 ,    -0.933645213268103E-01 ,    -0.133632992900181E+00 ,    -0.486167106947480E-02 ,    -0.167055526369929E+00 ,     0.248854849364281E-01 ,    -0.155858915243156E-02 , 
  22.91000 ,    -0.982145478612986E-01 ,    -0.107222636746607E+00 ,    -0.152915364814546E-01 ,    -0.148181201373058E+00 ,     0.327572192253092E-01 ,    -0.810459943019548E-02 , 
  22.92000 ,    -0.101174333607561E+00 ,    -0.707931357277253E-01 ,    -0.231689017055841E-01 ,    -0.120182157808536E+00 ,     0.344402808851355E-01 ,    -0.195369163854905E-01 , 
  22.93000 ,    -0.103344383100484E+00 ,    -0.324693948848443E-01 ,    -0.272735859551552E-01 ,    -0.934177951842243E-01 ,     0.302955049037346E-01 ,    -0.337022180369556E-01 , 
  22.94000 ,    -0.105352123543064E+00 ,    -0.168807985937904E-03 ,    -0.272661365834287E-01 ,    -0.768902234426957E-01 ,     0.218340670342629E-01 ,    -0.476626750679649E-01 , 
  22.95000 ,    -0.107164361304862E+00 ,     0.201486848283279E-01 ,    -0.237348656755443E-01 ,    -0.760774435129103E-01 ,     0.113915837064085E-01 ,    -0.582728831876660E-01 , 
  22.96000 ,    -0.108064690642291E+00 ,     0.257866030628075E-01 ,    -0.180331111716614E-01 ,    -0.915503405564402E-01 ,     0.166652887297523E-02 ,    -0.628195989113187E-01 , 
  22.97000 ,    -0.106797943480317E+00 ,     0.178836193653760E-01 ,    -0.119457194075076E-01 ,    -0.118693469464220E+00 ,    -0.479302927068135E-02 ,    -0.595925928638649E-01 , 
  22.98000 ,    -0.101851426595760E+00 ,     0.111944117370544E-02 ,    -0.726275751657630E-02 ,    -0.148620621874354E+00 ,    -0.606705651313602E-02 ,    -0.482672753259016E-01 , 
  22.99000 ,    -0.918168530189004E-01 ,    -0.173872081252213E-01 ,    -0.535965656976025E-02 ,    -0.170121499809488E+00 ,    -0.122802604701671E-02 ,    -0.300172659424474E-01 , 
  23.00000 ,    -0.757617333652154E-01 ,    -0.297518017498903E-01 ,    -0.688138157025502E-02 ,    -0.172248234797144E+00 ,     0.946522594738560E-02 ,    -0.733006346466607E-02 , 
  23.01000 ,    -0.535367708257839E-01 ,    -0.292028393507744E-01 ,    -0.116040344040012E-01 ,    -0.146998737870580E+00 ,     0.245749286438127E-01 ,     0.164400504757760E-01 , 
  23.02000 ,    -0.259565416147427E-01 ,    -0.117506040529884E-01 ,    -0.185059289701013E-01 ,    -0.915123795393574E-01 ,     0.416938133970647E-01 ,     0.376935738701178E-01 , 
  23.03000 ,     0.518757518467134E-02 ,     0.227292974480773E-01 ,    -0.260310546241019E-01 ,    -0.927469461576996E-02 ,     0.578275798789294E-01 ,     0.532575704936728E-01 , 
  23.04000 ,     0.372943080618273E-01 ,     0.702493815744334E-01 ,    -0.324822790723917E-01 ,     0.899812795251195E-01 ,     0.698950900253934E-01 ,     0.609732874452388E-01 , 
  23.05000 ,     0.672798791902901E-01 ,     0.123372361478023E+00 ,    -0.364502636072755E-01 ,     0.191725282765104E+00 ,     0.752710308991240E-01 ,     0.600829595640084E-01 , 
  23.06000 ,     0.920176701026152E-01 ,     0.172655402515541E+00 ,    -0.371743600342661E-01 ,     0.279195763436137E+00 ,     0.722850076103123E-01 ,     0.513409851712175E-01 , 
  23.07000 ,     0.108820528734253E+00 ,     0.208577229160023E+00 ,    -0.347463104945269E-01 ,     0.336600373017748E+00 ,     0.605918203932213E-01 ,     0.368316514201702E-01 , 
  23.08000 ,     0.115885730381632E+00 ,     0.223539159832001E+00 ,    -0.301033875573086E-01 ,     0.352316838042717E+00 ,     0.413415115473715E-01 ,     0.195356497657665E-01 , 
  23.09000 ,     0.112625406968786E+00 ,     0.213509469191141E+00 ,    -0.248067341954095E-01 ,     0.321434240483229E+00 ,     0.171045042050823E-01 ,     0.273807992139855E-02 , 
  23.10000 ,     0.998212383094198E-01 ,     0.178952338440890E+00 ,    -0.206519185118492E-01 ,     0.247085894124301E+00 ,    -0.845553884822077E-02 ,    -0.105990321059851E-01 , 
  23.11000 ,     0.795692310285923E-01 ,     0.124833257909323E+00 ,    -0.192002336475173E-01 ,     0.140254187153557E+00 ,    -0.311254235078269E-01 ,    -0.183726098457077E-01 , 
  23.12000 ,     0.550144208399760E-01 ,     0.596899358271595E-01 ,    -0.213411904502415E-01 ,     0.180306234617288E-01 ,    -0.468250549553159E-01 ,    -0.196783445241766E-01 , 
  23.13000 ,     0.299108336155219E-01 ,    -0.604107858598478E-02 ,    -0.269934198751905E-01 ,    -0.993703388699822E-01 ,    -0.523186492021081E-01 ,    -0.148940660917210E-01 , 
  23.14000 ,     0.807295844030995E-02 ,    -0.620905606232451E-01 ,    -0.350229314591277E-01 ,    -0.192282733329285E+00 ,    -0.458284035075938E-01 ,    -0.550194245785500E-02 , 
  23.15000 ,    -0.719431334276732E-02 ,    -0.100378080824510E+00 ,    -0.434102081107521E-01 ,    -0.245231782266509E+00 ,    -0.274310895111808E-01 ,     0.630012518082339E-02 , 
  23.16000 ,    -0.135939962348899E-01 ,    -0.116559824465570E+00 ,    -0.496413128176819E-01 ,    -0.249824512007371E+00 ,     0.851449726143120E-03 ,     0.181048794994188E-01 , 
  23.17000 ,    -0.101801042474883E-01 ,    -0.110775495922151E+00 ,    -0.512456400778485E-01 ,    -0.206304613215809E+00 ,     0.353058034920497E-01 ,     0.278055469311264E-01 , 
  23.18000 ,     0.251303025359817E-02 ,    -0.874401522327156E-01 ,    -0.463661939684918E-01 ,    -0.123450363750385E+00 ,     0.710989182096012E-01 ,     0.339990699610913E-01 , 
  23.19000 ,     0.225777498344407E-01 ,    -0.541338222745403E-01 ,    -0.342360458587274E-01 ,    -0.168271544133212E-01 ,     0.103078935233018E+00 ,     0.362008830788682E-01 , 
  23.20000 ,     0.470580255845916E-01 ,    -0.198375491799695E-01 ,    -0.154503199998374E-01 ,     0.942593348628041E-01 ,     0.126664442484511E+00 ,     0.348347963817766E-01 , 
  23.21000 ,     0.724357416097520E-01 ,     0.709384540378663E-02 ,     0.803611134102308E-02 ,     0.190497015325471E+00 ,     0.138655539062423E+00 ,     0.310136786641532E-01 , 
  23.22000 ,     0.951933026141185E-01 ,     0.207756434271877E-01 ,     0.331975278921819E-01 ,     0.256234771767519E+00 ,     0.137806539781523E+00 ,     0.261736848489983E-01 , 
  23.23000 ,     0.112354702324473E+00 ,     0.190487253166908E-01 ,     0.564633041375623E-01 ,     0.282344545443842E+00 ,     0.125040253238773E+00 ,     0.216562870115409E-01 , 
  23.24000 ,     0.121912599119665E+00 ,     0.387230673352639E-02 ,     0.743786735174900E-01 ,     0.267708340201191E+00 ,     0.103251343092056E+00 ,     0.183415257785712E-01 , 
