Time       moves_acc moves_gen     G(r)_1     S(Q)_1
135458.240     2185289    16892893  0.783E-03  0.596E-03
140458.135     2214795    17166866  0.812E-03  0.589E-03
141458.210     2244320    17440512  0.816E-03  0.584E-03
142458.239     2273850    17713980  0.814E-03  0.580E-03
143458.265     2303376    17987799  0.831E-03  0.576E-03
144458.194     2332771    18261968  0.806E-03  0.572E-03
145458.191     2362261    18535695  0.811E-03  0.568E-03
150458.156     2391695    18809048  0.839E-03  0.563E-03
151458.139     2421119    19083135  0.830E-03  0.559E-03
152458.337     2450658    19357083  0.837E-03  0.554E-03
153458.184     2479957    19630763  0.846E-03  0.550E-03
154458.159     2509737    19905605  0.844E-03  0.546E-03
155458.212     2539195    20179283  0.845E-03  0.542E-03
160458.146     2568768    20453057  0.857E-03  0.537E-03
161458.137     2598313    20728375  0.866E-03  0.535E-03
162458.150     2627893    21002592  0.855E-03  0.531E-03
163458.160     2657472    21276906  0.859E-03  0.528E-03
164458.506     2686991    21551210  0.884E-03  0.523E-03
165458.138     2716565    21825148  0.860E-03  0.521E-03
170458.137     2746139    22099102  0.858E-03  0.517E-03
171458.128     2775569    22373265  0.851E-03  0.514E-03
172458.155     2805144    22647227  0.845E-03  0.512E-03
173458.112     2834392    22921125  0.879E-03  0.507E-03
174458.100     2863862    23194967  0.869E-03  0.503E-03
175458.102     2893305    23469026  0.841E-03  0.502E-03
180458.104     2922841    23743683  0.895E-03  0.497E-03
181458.117     2952389    24019311  0.887E-03  0.494E-03
182458.117     2982095    24295144  0.887E-03  0.492E-03
183458.103     3011678    24570628  0.881E-03  0.489E-03
184458.122     3041400    24845867  0.882E-03  0.485E-03
185458.108     3071073    25120492  0.879E-03  0.483E-03
190458.152     3100554    25395480  0.891E-03  0.480E-03
191458.141     3130076    25670372  0.904E-03  0.477E-03
192458.098     3159587    25945480  0.905E-03  0.473E-03
193458.144     3189164    26220177  0.901E-03  0.470E-03
194458.102     3218848    26494276  0.902E-03  0.467E-03
195458.151     3248623    26769440  0.921E-03  0.465E-03
200458.143     3278338    27044121  0.905E-03  0.464E-03
201458.159     3308130    27319229  0.941E-03  0.461E-03
202458.104     3337571    27594837  0.872E-03  0.459E-03
203458.114     3367169    27869408  0.912E-03  0.455E-03
204458.143     3396749    28144669  0.913E-03  0.451E-03
205458.135     3426305    28420157  0.922E-03  0.450E-03
210458.186     3455815    28694323  0.938E-03  0.448E-03
211458.131     3485293    28969006  0.919E-03  0.446E-03
212458.137     3514924    29244637  0.920E-03  0.443E-03
213458.135     3544446    29518932  0.920E-03  0.441E-03
214458.156     3574060    29793679  0.945E-03  0.438E-03
215458.141     3603672    30068246  0.924E-03  0.436E-03
220458.336     3633257    30343446  0.938E-03  0.433E-03
221458.139     3663019    30618115  0.954E-03  0.430E-03
222458.161     3692763    30893026  0.920E-03  0.429E-03
223458.152     3721790    31161264  0.926E-03  0.428E-03
224458.253     3751469    31436401  0.923E-03  0.425E-03
225458.173     3780965    31711752  0.941E-03  0.421E-03
230458.184     3810541    31986437  0.939E-03  0.420E-03
231458.166     3840215    32260482  0.951E-03  0.417E-03
232458.305     3869720    32534274  0.976E-03  0.415E-03
233458.156     3899294    32808495  0.942E-03  0.414E-03
