Time       moves_acc moves_gen     G(r)_1     S(Q)_1
115504.048     1991177    14648458  0.999E-03  0.698E-03
120504.042     2020780    14915751  0.102E-02  0.690E-03
121504.020     2050196    15184199  0.101E-02  0.686E-03
122504.085     2079653    15451947  0.104E-02  0.679E-03
123504.077     2108935    15719234  0.104E-02  0.672E-03
124504.136     2138444    15987421  0.103E-02  0.669E-03
125504.323     2168031    16255034  0.104E-02  0.664E-03
130504.030     2197667    16522607  0.102E-02  0.661E-03
131504.120     2227179    16790331  0.103E-02  0.655E-03
132504.061     2256603    17057030  0.106E-02  0.651E-03
133504.064     2285998    17324188  0.106E-02  0.645E-03
134504.109     2315430    17591883  0.105E-02  0.641E-03
135504.384     2344908    17859934  0.105E-02  0.638E-03
140504.062     2374241    18127426  0.104E-02  0.634E-03
141504.037     2403591    18394878  0.105E-02  0.631E-03
142504.335     2433001    18662948  0.104E-02  0.628E-03
143504.068     2462488    18930143  0.104E-02  0.624E-03
144504.127     2492122    19198048  0.104E-02  0.621E-03
145504.071     2521724    19465044  0.105E-02  0.617E-03
150504.160     2551188    19732078  0.107E-02  0.613E-03
151504.053     2580622    19999291  0.108E-02  0.608E-03
152504.134     2610014    20266765  0.107E-02  0.604E-03
153504.094     2639789    20534312  0.108E-02  0.599E-03
154504.087     2669188    20802463  0.105E-02  0.598E-03
155504.054     2698770    21070310  0.107E-02  0.595E-03
160504.071     2728012    21336929  0.109E-02  0.591E-03
161504.054     2757371    21604209  0.108E-02  0.589E-03
162504.083     2786739    21872332  0.108E-02  0.586E-03
163504.113     2816356    22140470  0.109E-02  0.581E-03
164504.081     2845881    22408745  0.110E-02  0.579E-03
165504.061     2875417    22676758  0.109E-02  0.576E-03
170504.068     2904788    22944678  0.110E-02  0.573E-03
171504.079     2934302    23212920  0.107E-02  0.571E-03
172504.026     2963861    23481383  0.108E-02  0.569E-03
173515.203     2993374    23750075  0.107E-02  0.566E-03
174504.011     3022296    24012467  0.110E-02  0.563E-03
175503.991     3051621    24280358  0.111E-02  0.560E-03
180504.002     3081313    24549300  0.109E-02  0.556E-03
181504.036     3110647    24817063  0.110E-02  0.553E-03
182504.050     3140306    25085098  0.108E-02  0.552E-03
183504.026     3169744    25353239  0.111E-02  0.547E-03
184504.069     3199572    25621798  0.111E-02  0.547E-03
185504.035     3229093    25890198  0.115E-02  0.542E-03
190504.072     3258641    26158302  0.113E-02  0.539E-03
191504.027     3288036    26426342  0.112E-02  0.535E-03
192504.033     3317532    26694725  0.111E-02  0.533E-03
193504.030     3346976    26962892  0.111E-02  0.531E-03
194504.052     3376491    27230814  0.113E-02  0.528E-03
195504.058     3405978    27499531  0.111E-02  0.525E-03
200504.023     3435514    27767883  0.113E-02  0.523E-03
201504.070     3465241    28035961  0.112E-02  0.521E-03
202504.048     3494901    28304086  0.113E-02  0.517E-03
203503.994     3524321    28572044  0.112E-02  0.515E-03
204504.038     3553891    28840641  0.112E-02  0.513E-03
205504.037     3583504    29108513  0.114E-02  0.509E-03
210504.025     3612986    29376656  0.114E-02  0.506E-03
211504.040     3642502    29644359  0.114E-02  0.504E-03
212504.025     3671777    29912164  0.116E-02  0.501E-03
213504.055     3701060    30179101  0.115E-02  0.498E-03
214504.041     3730378    30447365  0.115E-02  0.496E-03
215504.048     3759750    30715477  0.118E-02  0.492E-03
220504.103     3789104    30982470  0.114E-02  0.491E-03
221504.023     3818638    31250476  0.112E-02  0.490E-03
222511.997     3848039    31518539  0.113E-02  0.487E-03
223504.063     3876994    31782830  0.116E-02  0.483E-03
224504.079     3906508    32051273  0.116E-02  0.481E-03
