 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   5.90000 ,     0.445552343721533E+00 ,    -0.235870704919427E+00 ,     0.347285742922365E-01 , 
   5.92000 ,     0.339264605002304E+00 ,    -0.189126908904849E+00 ,     0.158915038577325E-01 , 
   5.94000 ,     0.115413493575046E+00 ,    -0.134488157994357E+00 ,     0.111069451465479E-02 , 
   5.96000 ,    -0.148222241229376E+00 ,    -0.102671771006782E+00 ,     0.845651888394721E-03 , 
   5.98000 ,    -0.344928230613314E+00 ,    -0.111779704812998E+00 ,     0.177595942606557E-01 , 
   6.00000 ,    -0.388111488508262E+00 ,    -0.157756064131260E+00 ,     0.446574277112110E-01 , 
   6.02000 ,    -0.258701218450404E+00 ,    -0.217604841999604E+00 ,     0.685316309208432E-01 , 
   6.04000 ,    -0.219774116153968E-01 ,    -0.262677334408641E+00 ,     0.780841064144465E-01 , 
   6.06000 ,     0.201085364752370E+00 ,    -0.273796946777138E+00 ,     0.699723454539949E-01 , 
   6.08000 ,     0.296332994780792E+00 ,    -0.249749081824864E+00 ,     0.500298980330451E-01 , 
   6.10000 ,     0.218538451906667E+00 ,    -0.205357211195573E+00 ,     0.290574286732308E-01 , 
   6.12000 ,     0.160396703393891E-01 ,    -0.161671930064150E+00 ,     0.161923266472766E-01 , 
   6.14000 ,    -0.198194143484468E+00 ,    -0.134786018542080E+00 ,     0.141255804254712E-01 , 
   6.16000 ,    -0.312562314968417E+00 ,    -0.129415723742944E+00 ,     0.188594303089974E-01 , 
   6.18000 ,    -0.280027322906829E+00 ,    -0.139555715562381E+00 ,     0.235210632000819E-01 , 
   6.20000 ,    -0.140250473954031E+00 ,    -0.154116342871280E+00 ,     0.231945197300013E-01 , 
   6.22000 ,     0.114660866552322E-01 ,    -0.163259054008742E+00 ,     0.174675143983915E-01 , 
   6.24000 ,     0.868450808442760E-01 ,    -0.162038924821017E+00 ,     0.940023275423091E-02 , 
   6.26000 ,     0.581270088118484E-01 ,    -0.150648655319094E+00 ,     0.231861211676998E-02 , 
   6.28000 ,    -0.306910971512975E-01 ,    -0.132800957094298E+00 ,    -0.275929688082508E-02 , 
   6.30000 ,    -0.991128163038876E-01 ,    -0.114130222668353E+00 ,    -0.707360625643627E-02 , 
   6.32000 ,    -0.859089556695698E-01 ,    -0.101201240254830E+00 ,    -0.117626919612818E-01 , 
   6.34000 ,     0.121476443085736E-01 ,    -0.100312942613483E+00 ,    -0.154729418157095E-01 , 
   6.36000 ,     0.142264056862531E+00 ,    -0.115199710014883E+00 ,    -0.143147242197766E-01 , 
   6.38000 ,     0.233439531082486E+00 ,    -0.144083141419870E+00 ,    -0.466972901081638E-02 , 
   6.40000 ,     0.242033138715224E+00 ,    -0.178054180333712E+00 ,     0.130673456792206E-01 , 
   6.42000 ,     0.174492029375468E+00 ,    -0.202893255964759E+00 ,     0.328170945518148E-01 , 
   6.44000 ,     0.750008498679199E-01 ,    -0.204629327228646E+00 ,     0.450302257443106E-01 , 
   6.46000 ,    -0.913267510633444E-02 ,    -0.176469120740360E+00 ,     0.418875521721368E-01 , 
   6.48000 ,    -0.576502273007142E-01 ,    -0.123168390200713E+00 ,     0.222720419824683E-01 , 
   6.50000 ,    -0.824760800726846E-01 ,    -0.598598506827021E-01 ,    -0.686995272257862E-02 , 
   6.52000 ,    -0.107460922677012E+00 ,    -0.546581386753135E-02 ,    -0.339397824346632E-01 , 
   6.54000 ,    -0.141250485287229E+00 ,     0.258528681380922E-01 ,    -0.488910883804693E-01 , 
   6.56000 ,    -0.165707982880080E+00 ,     0.304872738111968E-01 ,    -0.483694596205147E-01 , 
   6.58000 ,    -0.149268354488672E+00 ,     0.154021292607960E-01 ,    -0.366451943843775E-01 , 
   6.60000 ,    -0.749523421346399E-01 ,    -0.702627084717451E-02 ,    -0.220288535661927E-01 , 
   6.62000 ,     0.387988245225572E-01 ,    -0.257232376440317E-01 ,    -0.114313433100581E-01 , 
   6.64000 ,     0.141543611949829E+00 ,    -0.350731272871713E-01 ,    -0.677566208567920E-02 , 
   6.66000 ,     0.178296852105222E+00 ,    -0.347025711183946E-01 ,    -0.540467114785409E-02 , 
   6.68000 ,     0.123587491728726E+00 ,    -0.263482888010849E-01 ,    -0.364573111534545E-02 , 
   6.70000 ,    -0.358774959838197E-03 ,    -0.111068169223281E-01 ,    -0.476612232305843E-03 , 
   6.72000 ,    -0.133507899152314E+00 ,     0.105245765470599E-01 ,     0.161969921202903E-02 , 
   6.74000 ,    -0.210070805209913E+00 ,     0.362134836599438E-01 ,    -0.815396065852810E-03 , 
   6.76000 ,    -0.193237426356076E+00 ,     0.597931407354434E-01 ,    -0.847018196916603E-02 , 
   6.78000 ,    -0.925429811185495E-01 ,     0.725468932620437E-01 ,    -0.175185603035476E-01 , 
   6.80000 ,     0.444491175407027E-01 ,     0.680529879016786E-01 ,    -0.216229205217995E-01 , 
   6.82000 ,     0.158982209362496E+00 ,     0.476060301781869E-01 ,    -0.165030338438151E-01 , 
   6.84000 ,     0.209967209939083E+00 ,     0.219042470954225E-01 ,    -0.371559271482878E-02 , 
   6.86000 ,     0.189874687465139E+00 ,     0.664231767709004E-02 ,     0.942533221342991E-02 , 
   6.88000 ,     0.122214959407564E+00 ,     0.138004325871500E-01 ,     0.141957117938178E-01 , 
   6.90000 ,     0.456172577423795E-01 ,     0.438878127130751E-01 ,     0.632335883083304E-02 , 
   6.92000 ,    -0.524286430273872E-02 ,     0.845121790157867E-01 ,    -0.107227834806735E-01 , 
   6.94000 ,    -0.130319024132999E-01 ,     0.116949420588604E+00 ,    -0.275289585882025E-01 , 
   6.96000 ,     0.182545825728683E-01 ,     0.127146102245468E+00 ,    -0.346595224368362E-01 , 
   6.98000 ,     0.677062194197339E-01 ,     0.114348322569901E+00 ,    -0.288028665791157E-01 , 
   7.00000 ,     0.107120872834370E+00 ,     0.916934256288779E-01 ,    -0.149431814172564E-01 , 
   7.02000 ,     0.112397052513200E+00 ,     0.780956487639648E-01 ,    -0.300162312243412E-02 , 
   7.04000 ,     0.733624760789992E-01 ,     0.863965631579839E-01 ,    -0.116784107669436E-02 , 
   7.06000 ,    -0.135279205047202E-02 ,     0.115272183511737E+00 ,    -0.104275557071666E-01 , 
   7.08000 ,    -0.870059022913542E-01 ,     0.150040144658972E+00 ,    -0.239797395955838E-01 , 
   7.10000 ,    -0.152904153486264E+00 ,     0.171792503656799E+00 ,    -0.318881164463483E-01 , 
   7.12000 ,    -0.175988073557916E+00 ,     0.168963773586390E+00 ,    -0.277567448876903E-01 , 
   7.14000 ,    -0.151077945226330E+00 ,     0.144027764641115E+00 ,    -0.129139365849486E-01 , 
   7.16000 ,    -0.921145741695333E-01 ,     0.111364142089669E+00 ,     0.460879692178930E-02 , 
   7.18000 ,    -0.237334935926285E-01 ,     0.881219628787113E-01 ,     0.154205985983459E-01 , 
   7.20000 ,     0.315486203864077E-01 ,     0.842440374530539E-01 ,     0.146928077195868E-01 , 
   7.22000 ,     0.625930762757495E-01 ,     0.979091371864799E-01 ,     0.472374490510828E-02 , 
   7.24000 ,     0.702022858871883E-01 ,     0.118653199956979E+00 ,    -0.728698691442743E-02 , 
   7.26000 ,     0.602964426909808E-01 ,     0.135239236287973E+00 ,    -0.143530993134900E-01 , 
   7.28000 ,     0.363613888733353E-01 ,     0.142516593361385E+00 ,    -0.139898872275920E-01 , 
   7.30000 ,    -0.209627497561596E-02 ,     0.142808657166797E+00 ,    -0.884817380220701E-02 , 
   7.32000 ,    -0.537818507950713E-01 ,     0.141634279674121E+00 ,    -0.367333666004825E-02 , 
   7.34000 ,    -0.108028538178517E+00 ,     0.141650269254764E+00 ,    -0.119495487739506E-02 , 
   7.36000 ,    -0.143541432239086E+00 ,     0.139733453493823E+00 ,    -0.130001856854594E-03 , 
   7.38000 ,    -0.137509006181672E+00 ,     0.129509746802184E+00 ,     0.329724432111272E-02 , 
   7.40000 ,    -0.808653563834607E-01 ,     0.107394380046739E+00 ,     0.116470148508039E-01 , 
   7.42000 ,     0.107525024314382E-01 ,     0.774377677102099E-01 ,     0.233433300597867E-01 , 
   7.44000 ,     0.998231541858697E-01 ,     0.509565726121224E-01 ,     0.329069643063244E-01 , 
   7.46000 ,     0.144636950974485E+00 ,     0.405659881038486E-01 ,     0.343479506875035E-01 , 
   7.48000 ,     0.122607109785968E+00 ,     0.522458904115267E-01 ,     0.253712531626359E-01 , 
   7.50000 ,     0.448823805782407E-01 ,     0.806694784893481E-01 ,     0.940615813115356E-02 , 
   7.52000 ,    -0.477819251948973E-01 ,     0.111101228471195E+00 ,    -0.603892093059735E-02 , 
   7.54000 ,    -0.106670509845845E+00 ,     0.127033624179787E+00 ,    -0.136744708345142E-01 , 
   7.56000 ,    -0.102019845831934E+00 ,     0.119120687518027E+00 ,    -0.105972596987948E-01 , 
   7.58000 ,    -0.393970535234175E-01 ,     0.901830230327371E-01 ,     0.282305321369749E-03 , 
   7.60000 ,     0.439849429991944E-01 ,     0.534867428967793E-01 ,     0.122752806325803E-01 , 
   7.62000 ,     0.100546589236993E+00 ,     0.254783902924783E-01 ,     0.189137824996156E-01 , 
   7.64000 ,     0.986261436699928E-01 ,     0.171989197113799E-01 ,     0.173593752339138E-01 , 
   7.66000 ,     0.389845212911436E-01 ,     0.290080201812382E-01 ,     0.934124216113212E-02 , 
   7.68000 ,    -0.468032658048348E-01 ,     0.510761909681301E-01 ,    -0.499261239432144E-03 , 
   7.70000 ,    -0.113883240762148E+00 ,     0.688797107936998E-01 ,    -0.744127918862153E-02 , 
   7.72000 ,    -0.127257474309001E+00 ,     0.705448781415836E-01 ,    -0.891250208640003E-02 , 
   7.74000 ,    -0.785726153245683E-01 ,     0.524147043895310E-01 ,    -0.514101667861444E-02 , 
   7.76000 ,     0.107421253821215E-01 ,     0.205018197413278E-01 ,     0.156233278745476E-02 , 
   7.78000 ,     0.100003112026565E+00 ,    -0.124406771707138E-01 ,     0.803359622159992E-02 , 
   7.80000 ,     0.147632745607044E+00 ,    -0.327041429367536E-01 ,     0.113143117305246E-01 , 
   7.82000 ,     0.129251588891835E+00 ,    -0.317951389030745E-01 ,     0.943070424701339E-02 , 
   7.84000 ,     0.484819544218211E-01 ,    -0.105019733296606E-01 ,     0.208925806052088E-02 , 
   7.86000 ,    -0.635091996408798E-01 ,     0.208779869224281E-01 ,    -0.876614953874758E-02 , 
   7.88000 ,    -0.159828854073382E+00 ,     0.465213766114713E-01 ,    -0.190492153752292E-01 , 
   7.90000 ,    -0.197074014127546E+00 ,     0.519341547855910E-01 ,    -0.238262614486569E-01 , 
   7.92000 ,    -0.154559994799700E+00 ,     0.308413730033710E-01 ,    -0.196765164772096E-01 , 
   7.94000 ,    -0.449627166994401E-01 ,    -0.112145558648168E-01 ,    -0.698725068806731E-02 , 
   7.96000 ,     0.896308265493604E-01 ,    -0.587636224190055E-01 ,     0.940505896785953E-02 , 
   7.98000 ,     0.195870154863431E+00 ,    -0.934130665028964E-01 ,     0.221378443918587E-01 , 
   8.00000 ,     0.233538713491049E+00 ,    -0.102760524663307E+00 ,     0.251378309804615E-01 , 
   8.02000 ,     0.193941659988427E+00 ,    -0.865805836251087E-01 ,     0.171998368054815E-01 , 
   8.04000 ,     0.102331805467295E+00 ,    -0.567530068954811E-01 ,     0.299571992004498E-02 , 
   8.06000 ,     0.292687200723958E-02 ,    -0.307198436045961E-01 ,    -0.941693182596917E-02 , 
   8.08000 ,    -0.649187909282122E-01 ,    -0.219935077879939E-01 ,    -0.132962436910711E-01 , 
   8.10000 ,    -0.856142456904672E-01 ,    -0.331003550434606E-01 ,    -0.727349125876317E-02 , 
   8.12000 ,    -0.707762672974412E-01 ,    -0.550294225998015E-01 ,     0.384953413362269E-02 , 
   8.14000 ,    -0.465762313271671E-01 ,    -0.734055349250819E-01 ,     0.121733867358626E-01 , 
   8.16000 ,    -0.344578958397910E-01 ,    -0.775352600014026E-01 ,     0.117475919345022E-01 , 
   8.18000 ,    -0.382764692187271E-01 ,    -0.667478736505230E-01 ,     0.236172950997181E-02 , 
   8.20000 ,    -0.456186743940350E-01 ,    -0.502095281985694E-01 ,    -0.103744662891347E-01 , 
   8.22000 ,    -0.407300072864653E-01 ,    -0.405413155073817E-01 ,    -0.187117002614237E-01 , 
   8.24000 ,    -0.184654543779966E-01 ,    -0.454708155567863E-01 ,    -0.177997270987000E-01 , 
   8.26000 ,     0.113645023995242E-01 ,    -0.628938692071701E-01 ,    -0.881007188543248E-02 , 
   8.28000 ,     0.321302136996583E-01 ,    -0.824114650411096E-01 ,     0.185280375193030E-02 , 
   8.30000 ,     0.341965379854325E-01 ,    -0.921803193966054E-01 ,     0.668720031443294E-02 , 
   8.32000 ,     0.232419323873961E-01 ,    -0.865407060147131E-01 ,     0.187151742083664E-02 , 
   8.34000 ,     0.161313459082049E-01 ,    -0.695197091040006E-01 ,    -0.103585568740798E-01 , 
   8.36000 ,     0.270467234048991E-01 ,    -0.521032428820527E-01 ,    -0.231495795632607E-01 , 
   8.38000 ,     0.544055845162761E-01 ,    -0.452214595831984E-01 ,    -0.292439857906137E-01 , 
   8.40000 ,     0.791108828883556E-01 ,    -0.530448673690353E-01 ,    -0.252482271058018E-01 , 
   8.42000 ,     0.766476568363465E-01 ,    -0.707933730967238E-01 ,    -0.133646317664464E-01 , 
   8.44000 ,     0.352396934232231E-01 ,    -0.882056668462197E-01 ,     0.268457674862188E-03 , 
   8.46000 ,    -0.327430964847197E-01 ,    -0.961846900455919E-01 ,     0.935272546489556E-02 , 
   8.48000 ,    -0.948754022700331E-01 ,    -0.922735446757725E-01 ,     0.108865794762721E-01 , 
   8.50000 ,    -0.116608660061614E+00 ,    -0.816094362518382E-01 ,     0.631141428955573E-02 , 
   8.52000 ,    -0.819247533448508E-01 ,    -0.730500442590454E-01 ,    -0.319464512315941E-04 , 
   8.54000 ,    -0.364053619758263E-02 ,    -0.732121149471087E-01 ,    -0.386048201139318E-02 , 
   8.56000 ,     0.829463471273262E-01 ,    -0.822908118873067E-01 ,    -0.336930215019912E-02 , 
   8.58000 ,     0.138759304260122E+00 ,    -0.941682534940339E-01 ,     0.237144661440974E-03 , 
   8.60000 ,     0.140452743285588E+00 ,    -0.100498536282399E+00 ,     0.411852988534408E-02 , 
   8.62000 ,     0.898252202175669E-01 ,    -0.960282025470467E-01 ,     0.593637019111228E-02 , 
   8.64000 ,     0.952152989418070E-02 ,    -0.818326642435138E-01 ,     0.531991604290311E-02 , 
   8.66000 ,    -0.701924917108060E-01 ,    -0.646204599565612E-01 ,     0.384364000281270E-02 , 
   8.68000 ,    -0.124871778799767E+00 ,    -0.527211854774220E-01 ,     0.372560810392453E-02 , 
   8.70000 ,    -0.143078817513535E+00 ,    -0.512807790524627E-01 ,     0.621266490932822E-02 , 
   8.72000 ,    -0.126389534419410E+00 ,    -0.594736396718607E-01 ,     0.106954850085991E-01 , 
   8.74000 ,    -0.855055538493231E-01 ,    -0.711922563471195E-01 ,     0.150462051024618E-01 , 
   8.76000 ,    -0.360016946129693E-01 ,    -0.786152493727773E-01 ,     0.168980290873029E-01 , 
   8.78000 ,     0.537800521338577E-02 ,    -0.765051450136678E-01 ,     0.150569668092559E-01 , 
   8.80000 ,     0.250632762069798E-01 ,    -0.648497490752304E-01 ,     0.102141443727830E-01 , 
   8.82000 ,     0.180527403484997E-01 ,    -0.485353729781720E-01 ,     0.456907894905255E-02 , 
   8.84000 ,    -0.804762528134126E-02 ,    -0.344271554674366E-01 ,     0.601345710042356E-03 , 
   8.86000 ,    -0.343828914664900E-01 ,    -0.275855089411348E-01 ,    -0.303397902518546E-03 , 
   8.88000 ,    -0.394926449552104E-01 ,    -0.286885579639699E-01 ,     0.140422799075130E-02 , 
   8.90000 ,    -0.119230309464158E-01 ,    -0.339577922126678E-01 ,     0.374800151170901E-02 , 
   8.92000 ,     0.408324056190522E-01 ,    -0.374739013902507E-01 ,     0.441729799846981E-02 , 
   8.94000 ,     0.940554864933562E-01 ,    -0.344966377857318E-01 ,     0.215580919890043E-02 , 
   8.96000 ,     0.118915082670388E+00 ,    -0.239365578607136E-01 ,    -0.246707714217239E-02 , 
   8.98000 ,     0.997098245533068E-01 ,    -0.869150358262585E-02 ,    -0.736985804083183E-02 , 
   9.00000 ,     0.441781222991975E-01 ,     0.618286092732624E-02 ,    -0.101774512387182E-01 , 
   9.02000 ,    -0.204191800329361E-01 ,     0.162768872056840E-01 ,    -0.960046800417433E-02 , 
   9.04000 ,    -0.634375960831077E-01 ,     0.199354129131831E-01 ,    -0.611761791010032E-02 , 
   9.06000 ,    -0.687727689371447E-01 ,     0.185409903769611E-01 ,    -0.154457565782147E-02 , 
   9.08000 ,    -0.427683209912899E-01 ,     0.150510226884693E-01 ,     0.219488704003892E-02 , 
   9.10000 ,    -0.728314112015538E-02 ,     0.119660612983244E-01 ,     0.424186549328942E-02 , 
   9.12000 ,     0.164567505888741E-01 ,     0.101708063983372E-01 ,     0.510966232615511E-02 , 
   9.14000 ,     0.212786438722966E-01 ,     0.934312854533502E-02 ,     0.594057798235734E-02 , 
   9.16000 ,     0.153348300016784E-01 ,     0.939141737244679E-02 ,     0.730884739403850E-02 , 
   9.18000 ,     0.113299182797084E-01 ,     0.115503329943480E-01 ,     0.853360224940402E-02 , 
   9.20000 ,     0.131615784037033E-01 ,     0.179852171081614E-01 ,     0.811389646157596E-02 , 
   9.22000 ,     0.114156779602293E-01 ,     0.299310859911769E-01 ,     0.504175487225535E-02 , 
   9.24000 ,    -0.794356053932664E-02 ,     0.456957342149220E-01 ,     0.596368845002181E-05 , 
   9.26000 ,    -0.482619522087409E-01 ,     0.602795960508252E-01 ,    -0.454538235928717E-02 , 
   9.28000 ,    -0.931077070229673E-01 ,     0.674580941158608E-01 ,    -0.575655618405080E-02 , 
   9.30000 ,    -0.112621548600002E+00 ,     0.634411979974368E-01 ,    -0.233931899325245E-02 , 
   9.32000 ,    -0.831153141044374E-01 ,     0.498569075105432E-01 ,     0.420933243513013E-02 , 
   9.34000 ,    -0.682193603832306E-02 ,     0.338626829946299E-01 ,     0.101499468944967E-01 , 
   9.36000 ,     0.832803298061458E-01 ,     0.248169648227215E-01 ,     0.116478559771948E-01 , 
   9.38000 ,     0.139458966709888E+00 ,     0.291744652142954E-01 ,     0.721009600734408E-02 , 
   9.40000 ,     0.127518194418401E+00 ,     0.466156147423884E-01 ,    -0.121830261035880E-02 , 
   9.42000 ,     0.493911616090348E-01 ,     0.698850602861481E-01 ,    -0.931485784620718E-02 , 
   9.44000 ,    -0.554327859322000E-01 ,     0.886236185145170E-01 ,    -0.129828219205946E-01 , 
   9.46000 ,    -0.131758893790181E+00 ,     0.949993923086255E-01 ,    -0.108186915373271E-01 , 
   9.48000 ,    -0.140633628428826E+00 ,     0.877972691494705E-01 ,    -0.482948411927114E-02 , 
   9.50000 ,    -0.814036622969069E-01 ,     0.725882302274068E-01 ,     0.103985256671891E-02 , 
   9.52000 ,     0.971326796919248E-02 ,     0.580565506475650E-01 ,     0.352839904656669E-02 , 
   9.54000 ,     0.829141762639892E-01 ,     0.509084994238814E-01 ,     0.203865906106546E-02 , 
   9.56000 ,     0.104539961741086E+00 ,     0.525064142293371E-01 ,    -0.131779994259205E-02 , 
   9.58000 ,     0.745856505540317E-01 ,     0.590631013101870E-01 ,    -0.351363592587031E-02 , 
   9.60000 ,     0.223004142897263E-01 ,     0.648476583295929E-01 ,    -0.286747631688362E-02 , 
   9.62000 ,    -0.152098305645437E-01 ,     0.660200619186733E-01 ,    -0.143367629503009E-03 , 
   9.64000 ,    -0.162185786087519E-01 ,     0.625951571890532E-01 ,     0.222750080185747E-02 , 
   9.66000 ,     0.151847251046770E-01 ,     0.575729407351569E-01 ,     0.212110012223245E-02 , 
   9.68000 ,     0.561201726428294E-01 ,     0.542785705474585E-01 ,    -0.638518776767725E-03 , 
   9.70000 ,     0.822101132043562E-01 ,     0.540180091546176E-01 ,    -0.419169559179993E-02 , 
   9.72000 ,     0.823498089019673E-01 ,     0.556307462228022E-01 ,    -0.612071261868503E-02 , 
   9.74000 ,     0.618840610091678E-01 ,     0.569392105285122E-01 ,    -0.531811965186705E-02 , 
   9.76000 ,     0.344537675244129E-01 ,     0.566970362198830E-01 ,    -0.279772361836462E-02 , 
   9.78000 ,     0.105319802887059E-01 ,     0.554319615499574E-01 ,    -0.831639628598133E-03 , 
   9.80000 ,    -0.842228542985964E-02 ,     0.546143903197980E-01 ,    -0.109123062114943E-02 , 
   9.82000 ,    -0.269691279246155E-01 ,     0.549776294104509E-01 ,    -0.323938907392222E-02 , 
   9.84000 ,    -0.479366298167031E-01 ,     0.554718643858076E-01 ,    -0.508162556305997E-02 , 
   9.86000 ,    -0.672579362828606E-01 ,     0.537785274254751E-01 ,    -0.419355495336308E-02 , 
   9.88000 ,    -0.758972640847925E-01 ,     0.480295618592920E-01 ,     0.191423064969967E-03 , 
   9.90000 ,    -0.671711444959285E-01 ,     0.383974582425205E-01 ,     0.646399348831000E-02 , 
   9.92000 ,    -0.433055416677531E-01 ,     0.273076365253793E-01 ,     0.116477460628671E-01 , 
   9.94000 ,    -0.157057928666699E-01 ,     0.180846631483859E-01 ,     0.133942293554991E-01 , 
   9.96000 ,     0.162033462675920E-02 ,     0.130301488680965E-01 ,     0.114852768897599E-01 , 
   9.98000 ,     0.801108838513353E-03 ,     0.123171843019461E-01 ,     0.774700377706936E-02 , 
  10.00000 ,    -0.151969240964330E-01 ,     0.143960306990152E-01 ,     0.449310667959761E-02 , 
  10.02000 ,    -0.349499967391212E-01 ,     0.174138243543169E-01 ,     0.273197107379357E-02 , 
  10.04000 ,    -0.459267520469389E-01 ,     0.204162552043767E-01 ,     0.153629587289951E-02 , 
  10.06000 ,    -0.414881423634535E-01 ,     0.233959950434295E-01 ,    -0.944813894792635E-03 , 
  10.08000 ,    -0.231510988006612E-01 ,     0.263133205118093E-01 ,    -0.565084767301936E-02 , 
  10.10000 ,     0.233001771225707E-02 ,     0.281459511226574E-01 ,    -0.114469066699212E-01 , 
  10.12000 ,     0.278509623622243E-01 ,     0.270326107386546E-01 ,    -0.156399278416623E-01 , 
  10.14000 ,     0.489499825678111E-01 ,     0.216174548517866E-01 ,    -0.158807055570942E-01 , 
  10.16000 ,     0.634848724647851E-01 ,     0.125534393243512E-01 ,    -0.120334381184898E-01 , 
  10.18000 ,     0.697227424052051E-01 ,     0.276637812268314E-02 ,    -0.652760839332137E-02 , 
  10.20000 ,     0.656881534054717E-01 ,    -0.408976192752828E-02 ,    -0.279386920300717E-02 , 
  10.22000 ,     0.509038464878448E-01 ,    -0.610702366535567E-02 ,    -0.283937552016985E-02 , 
  10.24000 ,     0.288260194496803E-01 ,    -0.471360133375849E-02 ,    -0.574193400773648E-02 , 
  10.26000 ,     0.699703994903467E-02 ,    -0.397740449851529E-02 ,    -0.825263198065083E-02 , 
  10.28000 ,    -0.647024436469047E-02 ,    -0.780992599758868E-02 ,    -0.717984141775025E-02 , 
  10.30000 ,    -0.820646763592066E-02 ,    -0.169071573733003E-01 ,    -0.188064515520726E-02 , 
  10.32000 ,    -0.267896458480047E-02 ,    -0.276997711056584E-01 ,     0.498189030063799E-02 , 
  10.34000 ,    -0.418703836341980E-04 ,    -0.343479246217570E-01 ,     0.907608562354925E-02 , 
  10.36000 ,    -0.940578678378033E-02 ,    -0.326795848452417E-01 ,     0.738198052536583E-02 , 
  10.38000 ,    -0.318424181192811E-01 ,    -0.234445028927806E-01 ,     0.447909742548838E-03 , 
  10.40000 ,    -0.581591374091741E-01 ,    -0.125064039171585E-01 ,    -0.770945126295694E-02 , 
  10.42000 ,    -0.734861621502111E-01 ,    -0.756572540535092E-02 ,    -0.120884461141652E-01 , 
  10.44000 ,    -0.660523214442795E-01 ,    -0.133880526960005E-01 ,    -0.993732239975680E-02 , 
  10.46000 ,    -0.345517643694837E-01 ,    -0.286441657318622E-01 ,    -0.256415924974830E-02 , 
  10.48000 ,     0.106089730078902E-01 ,    -0.465052229429948E-01 ,     0.549980269115873E-02 , 
  10.50000 ,     0.528021288175814E-01 ,    -0.586882411483978E-01 ,     0.941703870391645E-02 , 
  10.52000 ,     0.776877158631594E-01 ,    -0.603698214254490E-01 ,     0.709292478309422E-02 , 
  10.54000 ,     0.794562383998248E-01 ,    -0.528354837771499E-01 ,     0.371359187189505E-03 , 
  10.56000 ,     0.616023993071603E-01 ,    -0.422729291400057E-01 ,    -0.631514322857052E-02 , 
  10.58000 ,     0.329542550084304E-01 ,    -0.356743049951081E-01 ,    -0.883216506766588E-02 , 
  10.60000 ,     0.249335731197670E-02 ,    -0.366328820958321E-01 ,    -0.581700748721245E-02 , 
  10.62000 ,    -0.236390992558550E-01 ,    -0.437031693100471E-01 ,     0.800045984467052E-03 , 
  10.64000 ,    -0.420779383301287E-01 ,    -0.521092741906305E-01 ,     0.736549834996964E-02 , 
  10.66000 ,    -0.508317975998657E-01 ,    -0.573091106057737E-01 ,     0.109255123737082E-01 , 
  10.68000 ,    -0.488421156354846E-01 ,    -0.578292590117121E-01 ,     0.108382516285599E-01 , 
  10.70000 ,    -0.371637052846454E-01 ,    -0.555480226730981E-01 ,     0.864299032387741E-02 , 
  10.72000 ,    -0.202717436178711E-01 ,    -0.535620639834697E-01 ,     0.653535930715987E-02 , 
  10.74000 ,    -0.538565056678897E-02 ,    -0.534671862541135E-01 ,     0.569775842812398E-02 , 
  10.76000 ,     0.743744153442660E-03 ,    -0.541355975916803E-01 ,     0.566766726598909E-02 , 
  10.78000 ,    -0.425476722970022E-02 ,    -0.528009165083616E-01 ,     0.504069381937389E-02 , 
  10.80000 ,    -0.166819532778257E-01 ,    -0.474854652984677E-01 ,     0.280994963586836E-02 , 
  10.82000 ,    -0.288788675515658E-01 ,    -0.388441491162591E-01 ,    -0.740451445016922E-03 , 
  10.84000 ,    -0.339054973341036E-01 ,    -0.300113937776628E-01 ,    -0.422663664657659E-02 , 
  10.86000 ,    -0.295258497633218E-01 ,    -0.245720811641430E-01 ,    -0.620988840253438E-02 , 
  10.88000 ,    -0.187188284701407E-01 ,    -0.241621723328272E-01 ,    -0.624215430817677E-02 , 
  10.90000 ,    -0.662601858384928E-02 ,    -0.274350601080065E-01 ,    -0.512086220643743E-02 , 
  10.92000 ,     0.339632233919365E-02 ,    -0.310907660265175E-01 ,    -0.420658025731982E-02 , 
  10.94000 ,     0.113984296624679E-01 ,    -0.321696406332772E-01 ,    -0.436452808774603E-02 , 
  10.96000 ,     0.190429861513875E-01 ,    -0.299610425396080E-01 ,    -0.533519740082324E-02 , 
  10.98000 ,     0.263655598678094E-01 ,    -0.262445902839705E-01 ,    -0.597470936729579E-02 , 
  11.00000 ,     0.304208244230958E-01 ,    -0.238288013043087E-01 ,    -0.514345238021540E-02 , 
  11.02000 ,     0.275268263088771E-01 ,    -0.245304945570987E-01 ,    -0.256661596421103E-02 , 
  11.04000 ,     0.174522291784502E-01 ,    -0.280167950332059E-01 ,     0.943875682603507E-03 , 
  11.06000 ,     0.564344582255473E-02 ,    -0.321901862951850E-01 ,     0.401991965293419E-02 , 
  11.08000 ,     0.627934338052807E-03 ,    -0.346602078236813E-01 ,     0.560025656264238E-02 , 
  11.10000 ,     0.759407181688450E-02 ,    -0.341654618581588E-01 ,     0.551829498437434E-02 , 
  11.12000 ,     0.228636689597960E-01 ,    -0.310221070677274E-01 ,     0.446236923891291E-02 , 
  11.14000 ,     0.342962596576203E-01 ,    -0.265145704817825E-01 ,     0.342336960771759E-02 , 
  11.16000 ,     0.287682775436480E-01 ,    -0.219084087906258E-01 ,     0.306846744654606E-02 , 
  11.18000 ,     0.231539740050778E-02 ,    -0.178878420849082E-01 ,     0.345223437120015E-02 , 
