Time       moves_acc moves_gen     G(r)_1     S(Q)_1
114306.385     1729646    12700418  0.755E-03  0.700E-03
115306.499     1758400    12966900  0.754E-03  0.690E-03
120306.442     1787070    13232982  0.759E-03  0.681E-03
121306.392     1815692    13499049  0.766E-03  0.674E-03
122306.421     1844276    13765509  0.778E-03  0.666E-03
123306.452     1872733    14031405  0.774E-03  0.660E-03
124306.528     1901117    14297039  0.779E-03  0.654E-03
125306.462     1929830    14563067  0.799E-03  0.646E-03
130306.365     1958414    14828545  0.780E-03  0.641E-03
131306.423     1986965    15094712  0.790E-03  0.634E-03
132306.409     2015456    15359155  0.790E-03  0.629E-03
133306.572     2044048    15625569  0.784E-03  0.624E-03
134306.431     2072764    15891436  0.775E-03  0.619E-03
135306.405     2101398    16157542  0.785E-03  0.613E-03
140306.498     2130274    16423262  0.802E-03  0.607E-03
141306.435     2158963    16688425  0.820E-03  0.601E-03
142306.468     2187737    16954228  0.809E-03  0.597E-03
143306.444     2216430    17220301  0.806E-03  0.594E-03
144306.495     2245142    17486353  0.816E-03  0.588E-03
145306.762     2273965    17752084  0.824E-03  0.584E-03
150306.444     2302747    18017738  0.797E-03  0.579E-03
151306.380     2331414    18284142  0.838E-03  0.573E-03
152306.599     2359968    18550209  0.823E-03  0.568E-03
153306.368     2388791    18816288  0.820E-03  0.564E-03
154306.413     2417755    19082809  0.848E-03  0.559E-03
155306.388     2446156    19348765  0.841E-03  0.556E-03
160310.688     2474741    19613863  0.840E-03  0.552E-03
161306.411     2503122    19877671  0.827E-03  0.550E-03
162306.402     2531782    20143584  0.848E-03  0.546E-03
163306.384     2560518    20409321  0.846E-03  0.542E-03
164306.998     2589156    20675561  0.853E-03  0.539E-03
165306.386     2617825    20940832  0.852E-03  0.534E-03
170306.465     2646735    21206554  0.842E-03  0.532E-03
171306.428     2675661    21472350  0.854E-03  0.528E-03
172306.459     2704306    21738621  0.864E-03  0.525E-03
173306.382     2732986    22004491  0.847E-03  0.523E-03
174306.357     2761600    22270467  0.860E-03  0.519E-03
175306.342     2790347    22536615  0.871E-03  0.515E-03
180306.355     2819051    22802999  0.873E-03  0.512E-03
181306.377     2847439    23068662  0.852E-03  0.510E-03
182306.415     2876184    23335009  0.835E-03  0.508E-03
183306.390     2904948    23601581  0.846E-03  0.505E-03
184306.439     2933785    23867993  0.876E-03  0.501E-03
185306.447     2962310    24133866  0.871E-03  0.499E-03
190306.373     2991047    24400224  0.882E-03  0.496E-03
191306.391     3019575    24666404  0.886E-03  0.493E-03
192306.342     3048238    24932371  0.884E-03  0.491E-03
193306.376     3077264    25198519  0.865E-03  0.489E-03
194306.385     3106002    25464457  0.883E-03  0.486E-03
195306.383     3134650    25730607  0.852E-03  0.485E-03
200306.383     3163424    25996987  0.889E-03  0.482E-03
201306.380     3192078    26263232  0.891E-03  0.479E-03
202306.360     3220851    26529842  0.900E-03  0.476E-03
203306.367     3249644    26796194  0.882E-03  0.475E-03
204306.359     3278418    27062571  0.911E-03  0.472E-03
205306.384     3307155    27328614  0.926E-03  0.468E-03
210306.368     3335905    27594431  0.924E-03  0.465E-03
211306.368     3364641    27860264  0.916E-03  0.463E-03
212306.399     3393254    28126347  0.882E-03  0.462E-03
213306.385     3421705    28392071  0.903E-03  0.459E-03
214310.835     3450482    28657613  0.901E-03  0.458E-03
215306.366     3478888    28920840  0.889E-03  0.456E-03
220306.482     3507542    29185521  0.905E-03  0.454E-03
221306.403     3536236    29451355  0.920E-03  0.452E-03
222306.392     3565171    29717004  0.925E-03  0.450E-03
223306.468     3593943    29982061  0.912E-03  0.448E-03
224306.372     3622602    30247561  0.892E-03  0.447E-03
225306.425     3651231    30512231  0.936E-03  0.443E-03
230306.495     3679802    30777637  0.911E-03  0.443E-03
231306.627     3708355    31042876  0.914E-03  0.439E-03
232306.408     3737014    31307645  0.913E-03  0.438E-03
233306.479     3765742    31572490  0.933E-03  0.435E-03
234306.427     3794076    31837253  0.938E-03  0.433E-03
