 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   5.88000 ,     0.475009031275047E+00 ,    -0.250246939780283E+00 ,     0.861796495198835E-01 , 
   5.90000 ,     0.523905870795937E+00 ,    -0.234054568761071E+00 ,     0.669040747578556E-01 , 
   5.92000 ,     0.397314181727370E+00 ,    -0.190208164937871E+00 ,     0.310435149679419E-01 , 
   5.94000 ,     0.123580567060661E+00 ,    -0.144271151145409E+00 ,    -0.584366300487629E-02 , 
   5.96000 ,    -0.196586964237808E+00 ,    -0.123899762444459E+00 ,    -0.256810070389000E-01 , 
   5.98000 ,    -0.428169027852689E+00 ,    -0.143076578512738E+00 ,    -0.181259675300652E-01 , 
   6.00000 ,    -0.466317283258030E+00 ,    -0.194220378312233E+00 ,     0.133712188473931E-01 , 
   6.02000 ,    -0.293999726761609E+00 ,    -0.252620252871657E+00 ,     0.533331709411733E-01 , 
   6.04000 ,     0.236279997122651E-02 ,    -0.290303252776132E+00 ,     0.827522620368313E-01 , 
   6.06000 ,     0.273488323446111E+00 ,    -0.291051984018642E+00 ,     0.892473961778245E-01 , 
   6.08000 ,     0.385186854895515E+00 ,    -0.258007474214083E+00 ,     0.730001123755227E-01 , 
   6.10000 ,     0.290246851745147E+00 ,    -0.210077189838735E+00 ,     0.453444635543489E-01 , 
   6.12000 ,     0.518957876474296E-01 ,    -0.170100275507781E+00 ,     0.213794793906524E-01 , 
   6.14000 ,    -0.195587657522372E+00 ,    -0.152250603384525E+00 ,     0.113744523892011E-01 , 
   6.16000 ,    -0.325448524226523E+00 ,    -0.155904781798625E+00 ,     0.160224067881813E-01 , 
   6.18000 ,    -0.288641182757795E+00 ,    -0.168677330850917E+00 ,     0.277964035297997E-01 , 
   6.20000 ,    -0.134028145810174E+00 ,    -0.175633115098833E+00 ,     0.367482057440887E-01 , 
   6.22000 ,     0.308728939169703E-01 ,    -0.168416268578166E+00 ,     0.366107980348525E-01 , 
   6.24000 ,     0.110772172825665E+00 ,    -0.148958031224648E+00 ,     0.274733551298598E-01 , 
   6.26000 ,     0.790840556996963E-01 ,    -0.126507181906720E+00 ,     0.140477568604406E-01 , 
   6.28000 ,    -0.140002774385115E-01 ,    -0.111015486477248E+00 ,     0.158513317733640E-02 , 
   6.30000 ,    -0.826673791908022E-01 ,    -0.107629304847031E+00 ,    -0.726152737053535E-02 , 
   6.32000 ,    -0.651433700708765E-01 ,    -0.115404204846419E+00 ,    -0.125850168592464E-01 , 
   6.34000 ,     0.381567148232707E-01 ,    -0.129926621519350E+00 ,    -0.149575046291474E-01 , 
   6.36000 ,     0.170405473412735E+00 ,    -0.146908074473055E+00 ,    -0.132612775586452E-01 , 
   6.38000 ,     0.259618854087829E+00 ,    -0.163766271133596E+00 ,    -0.492296909668120E-02 , 
   6.40000 ,     0.264505165356038E+00 ,    -0.178443019156239E+00 ,     0.112870642106215E-01 , 
   6.42000 ,     0.194415886626352E+00 ,    -0.187280149352361E+00 ,     0.321196545655145E-01 , 
   6.44000 ,     0.938616759961027E-01 ,    -0.184618628723371E+00 ,     0.493262562095672E-01 , 
   6.46000 ,     0.732281949643297E-02 ,    -0.165289118979363E+00 ,     0.530627637870884E-01 , 
   6.48000 ,    -0.482775047893268E-01 ,    -0.128571261819597E+00 ,     0.376218357669660E-01 , 
   6.50000 ,    -0.849939955091694E-01 ,    -0.806129947814595E-01 ,     0.585055307112268E-02 , 
   6.52000 ,    -0.122048609292697E+00 ,    -0.330372040931775E-01 ,    -0.309728072156576E-01 , 
   6.54000 ,    -0.160961879987363E+00 ,     0.195813594558076E-02 ,    -0.582710264678487E-01 , 
   6.56000 ,    -0.178727522522937E+00 ,     0.171872623568099E-01 ,    -0.655058598243555E-01 , 
   6.58000 ,    -0.145017119134753E+00 ,     0.133679507721422E-01 ,    -0.513950051242662E-01 , 
   6.60000 ,    -0.502440660917032E-01 ,    -0.225611159406332E-02 ,    -0.239887230721587E-01 , 
   6.62000 ,     0.775509998648154E-01 ,    -0.202962157720219E-01 ,     0.415930673784178E-02 , 
   6.64000 ,     0.181406962251333E+00 ,    -0.335554483518993E-01 ,     0.225187641692443E-01 , 
   6.66000 ,     0.205996691232819E+00 ,    -0.387853288146626E-01 ,     0.268890400489237E-01 , 
   6.68000 ,     0.130805264799831E+00 ,    -0.355940088391646E-01 ,     0.194601419139780E-01 , 
   6.70000 ,    -0.153819407408972E-01 ,    -0.244053284291831E-01 ,     0.560197058366276E-02 , 
   6.72000 ,    -0.167833969128664E+00 ,    -0.573173154868943E-02 ,    -0.972824497349478E-02 , 
   6.74000 ,    -0.258711237787560E+00 ,     0.186179971927947E-01 ,    -0.234938728900214E-01 , 
   6.76000 ,    -0.249944887030889E+00 ,     0.439630904073829E-01 ,    -0.337327431338449E-01 , 
   6.78000 ,    -0.148500141441826E+00 ,     0.631598361706576E-01 ,    -0.381741490507409E-01 , 
   6.80000 ,     0.164750163198046E-02 ,     0.698981118520413E-01 ,    -0.344111180128132E-01 , 
   6.82000 ,     0.143124830229026E+00 ,     0.631445335260579E-01 ,    -0.220083847474743E-01 , 
   6.84000 ,     0.230172248251057E+00 ,     0.493370490977611E-01 ,    -0.472051904319312E-02 , 
   6.86000 ,     0.243601593713496E+00 ,     0.398788963769836E-01 ,     0.973486279813787E-02 , 
   6.88000 ,     0.192250211927324E+00 ,     0.446686747890173E-01 ,     0.133200316358344E-01 , 
   6.90000 ,     0.104508832284108E+00 ,     0.656040583886400E-01 ,     0.287704092647157E-02 , 
   6.92000 ,     0.158617252178015E-01 ,     0.946787792683791E-01 ,    -0.168062174333722E-01 , 
   6.94000 ,    -0.431750205869088E-01 ,     0.118589206785953E+00 ,    -0.348914207571323E-01 , 
   6.96000 ,    -0.565230267757574E-01 ,     0.127313183860768E+00 ,    -0.408959363817709E-01 , 
   6.98000 ,    -0.277758425143861E-01 ,     0.121042383804873E+00 ,    -0.317016662915121E-01 , 
   7.00000 ,     0.209224100328056E-01 ,     0.110526654760319E+00 ,    -0.142623259223819E-01 , 
   7.02000 ,     0.576428690619875E-01 ,     0.110141334179258E+00 ,    -0.161550842285598E-02 , 
   7.04000 ,     0.550398549914280E-01 ,     0.128018874604145E+00 ,    -0.433377329193384E-02 , 
   7.06000 ,     0.415492383099924E-02 ,     0.159862442721725E+00 ,    -0.229710188084237E-01 , 
   7.08000 ,    -0.799187431650389E-01 ,     0.190832293739100E+00 ,    -0.468094560109990E-01 , 
   7.10000 ,    -0.164577054544742E+00 ,     0.204539117632142E+00 ,    -0.602005517756548E-01 , 
   7.12000 ,    -0.215554612346924E+00 ,     0.193327610991642E+00 ,    -0.526300414345285E-01 , 
   7.14000 ,    -0.213334652652535E+00 ,     0.163071734097978E+00 ,    -0.258955958327479E-01 , 
   7.16000 ,    -0.160949677151028E+00 ,     0.129359413601320E+00 ,     0.651038030827104E-02 , 
   7.18000 ,    -0.796126476271607E-01 ,     0.107730293346047E+00 ,     0.275982697566362E-01 , 
   7.20000 ,     0.361011122494023E-02 ,     0.104553478983434E+00 ,     0.273548591024366E-01 , 
   7.22000 ,     0.674985402965441E-01 ,     0.114495947617579E+00 ,     0.863675012324326E-02 , 
   7.24000 ,     0.101194362289940E+00 ,     0.125832787547192E+00 ,    -0.152864081169021E-01 , 
   7.26000 ,     0.101500249045234E+00 ,     0.129420574571948E+00 ,    -0.296881827316409E-01 , 
   7.28000 ,     0.685911249553237E-01 ,     0.124801772055489E+00 ,    -0.276962438143558E-01 , 
   7.30000 ,     0.599147120519902E-02 ,     0.119224555284105E+00 ,    -0.137728449268166E-01 , 
   7.32000 ,    -0.746216633604044E-01 ,     0.120625710314569E+00 ,     0.647422509962285E-03 , 
   7.34000 ,    -0.149459993083226E+00 ,     0.130046687240031E+00 ,     0.594491930854308E-02 , 
   7.36000 ,    -0.186694540665216E+00 ,     0.139382760554552E+00 ,     0.119726068112273E-02 , 
   7.38000 ,    -0.160460269062668E+00 ,     0.136508757443190E+00 ,    -0.561635028869365E-02 , 
   7.40000 ,    -0.681185865146854E-01 ,     0.114426701021924E+00 ,    -0.403136028151431E-02 , 
   7.42000 ,     0.610696796566751E-01 ,     0.779654384494717E-01 ,     0.105850040322827E-01 , 
   7.44000 ,     0.174622863186739E+00 ,     0.429463804022376E-01 ,     0.327945036498072E-01 , 
   7.46000 ,     0.221289516689850E+00 ,     0.276977262898684E-01 ,     0.499775844514639E-01 , 
   7.48000 ,     0.178707085325236E+00 ,     0.419787489388545E-01 ,     0.504268350193897E-01 , 
   7.50000 ,     0.678214437809451E-01 ,     0.802806508088533E-01 ,     0.311760985070137E-01 , 
   7.52000 ,    -0.558111786876323E-01 ,     0.123858465488867E+00 ,     0.357794612677593E-03 , 
   7.54000 ,    -0.130338572453192E+00 ,     0.150477602539475E+00 ,    -0.273798881482768E-01 , 
   7.56000 ,    -0.120191425738905E+00 ,     0.146210753372838E+00 ,    -0.393157618747337E-01 , 
   7.58000 ,    -0.347456455352496E-01 ,     0.112555449354929E+00 ,    -0.315848275675940E-01 , 
   7.60000 ,     0.771998789344746E-01 ,     0.651086621596836E-01 ,    -0.105366181398962E-01 , 
   7.62000 ,     0.153737081166265E+00 ,     0.249756176141908E-01 ,     0.117576263561959E-01 , 
   7.64000 ,     0.152380937832033E+00 ,     0.795176578848776E-02 ,     0.245653250566975E-01 , 
   7.66000 ,     0.717096669089885E-01 ,     0.172216085187048E-01 ,     0.237452483476107E-01 , 
   7.68000 ,    -0.482908680470955E-01 ,     0.428802647279262E-01 ,     0.125694962657333E-01 , 
   7.70000 ,    -0.146234390616491E+00 ,     0.677800757015824E-01 ,    -0.145486363984537E-02 , 
   7.72000 ,    -0.169132229541107E+00 ,     0.762368296987941E-01 ,    -0.111413827367852E-01 , 
   7.74000 ,    -0.978583596296767E-01 ,     0.613029147661737E-01 ,    -0.128227444590986E-01 , 
   7.76000 ,     0.428355653218494E-01 ,     0.275491081140128E-01 ,    -0.702202656292194E-02 , 
   7.78000 ,     0.193741346298039E+00 ,    -0.114266147886452E-01 ,     0.279325621746613E-02 , 
   7.80000 ,     0.286097641470127E+00 ,    -0.393628018139408E-01 ,     0.120290455861427E-01 , 
   7.82000 ,     0.271915276612150E+00 ,    -0.447879422428050E-01 ,     0.164805148288365E-01 , 
   7.84000 ,     0.147080901025176E+00 ,    -0.264418874284719E-01 ,     0.135089104866883E-01 , 
   7.86000 ,    -0.434441066987820E-01 ,     0.573157684992931E-02 ,     0.310130782344670E-02 , 
   7.88000 ,    -0.222385388932213E+00 ,     0.347347960693256E-01 ,    -0.114589284592559E-01 , 
   7.90000 ,    -0.313302210306228E+00 ,     0.442823976328437E-01 ,    -0.241272270942774E-01 , 
   7.92000 ,    -0.275814258909943E+00 ,     0.267208591435670E-01 ,    -0.283897110941838E-01 , 
   7.94000 ,    -0.125690206981579E+00 ,    -0.128926021694210E-01 ,    -0.206665760507811E-01 , 
   7.96000 ,     0.715165426888823E-01 ,    -0.590002655646377E-01 ,    -0.292289416574940E-02 , 
   7.98000 ,     0.231561370258082E+00 ,    -0.933069834904429E-01 ,     0.175339347307265E-01 , 
   8.00000 ,     0.292016868229743E+00 ,    -0.104156141685397E+00 ,     0.315907035732933E-01 , 
   8.02000 ,     0.240874417251097E+00 ,    -0.923400611803095E-01 ,     0.334298769713576E-01 , 
   8.04000 ,     0.117960523727303E+00 ,    -0.699385262062101E-01 ,     0.240074837444271E-01 , 
   8.06000 ,    -0.107800819162145E-01 ,    -0.527774432518406E-01 ,     0.104233558500151E-01 , 
   8.08000 ,    -0.904566664733309E-01 ,    -0.509783377306315E-01 ,     0.130749457311706E-02 , 
   8.10000 ,    -0.104013129675622E+00 ,    -0.633330901864081E-01 ,     0.114645134616718E-02 , 
   8.12000 ,    -0.740766347046511E-01 ,    -0.789227181811067E-01 ,     0.741860664825986E-02 , 
   8.14000 ,    -0.414200962291302E-01 ,    -0.848466015826670E-01 ,     0.126401507961043E-01 , 
   8.16000 ,    -0.359353562088558E-01 ,    -0.750291410313126E-01 ,     0.100275249392938E-01 , 
   8.18000 ,    -0.593257753327757E-01 ,    -0.543895320728615E-01 ,    -0.117884092792929E-02 , 
   8.20000 ,    -0.892580510242111E-01 ,    -0.356957151144889E-01 ,    -0.146306343911048E-01 , 
   8.22000 ,    -0.994355096563531E-01 ,    -0.312128342829785E-01 ,    -0.210477337890041E-01 , 
   8.24000 ,    -0.797020712841148E-01 ,    -0.446482305490198E-01 ,    -0.149081228156437E-01 , 
   8.26000 ,    -0.417711605899086E-01 ,    -0.686538345214112E-01 ,     0.106482334941752E-02 , 
   8.28000 ,    -0.780234827098248E-02 ,    -0.894580077300522E-01 ,     0.170036145002010E-01 , 
   8.30000 ,     0.804692078137885E-02 ,    -0.955364683591648E-01 ,     0.221509854026176E-01 , 
   8.32000 ,     0.102506380009194E-01 ,    -0.846809437644171E-01 ,     0.121488480719982E-01 , 
   8.34000 ,     0.165244878061892E-01 ,    -0.650102739960155E-01 ,    -0.767595320387585E-02 , 
   8.36000 ,     0.409292938209395E-01 ,    -0.495073023048209E-01 ,    -0.254761678055126E-01 , 
   8.38000 ,     0.790785953155421E-01 ,    -0.478205774382643E-01 ,    -0.305585319494024E-01 , 
   8.40000 ,     0.107712365201294E+00 ,    -0.606335621745525E-01 ,    -0.204626867765541E-01 , 
   8.42000 ,     0.100139986095122E+00 ,    -0.799825116297158E-01 ,    -0.262445101231289E-02 , 
   8.44000 ,     0.469271598707312E-01 ,    -0.949238419542779E-01 ,     0.105960332602216E-01 , 
   8.46000 ,    -0.332835140670400E-01 ,    -0.985993464364216E-01 ,     0.102541272895705E-01 , 
   8.48000 ,    -0.101437192379182E+00 ,    -0.921377867180129E-01 ,    -0.305214025786431E-02 , 
   8.50000 ,    -0.120071254981060E+00 ,    -0.831660377438433E-01 ,    -0.194041034437203E-01 , 
   8.52000 ,    -0.756324393508677E-01 ,    -0.802763915241116E-01 ,    -0.260410957617014E-01 , 
   8.54000 ,     0.130503235609440E-01 ,    -0.872444053208285E-01 ,    -0.158405069292720E-01 , 
   8.56000 ,     0.104942568054640E+00 ,    -0.100662906554905E+00 ,     0.777236566573799E-02 , 
   8.58000 ,     0.158493063717733E+00 ,    -0.112256363689454E+00 ,     0.326885062985343E-01 , 
   8.60000 ,     0.151393151107806E+00 ,    -0.114160835188357E+00 ,     0.455291591555665E-01 , 
   8.62000 ,     0.879308642565740E-01 ,    -0.103777657534450E+00 ,     0.398392582122393E-01 , 
   8.64000 ,    -0.745630361244871E-02 ,    -0.853159140532691E-01 ,     0.199013262950975E-01 , 
   8.66000 ,    -0.103642305125240E+00 ,    -0.672993189743921E-01 ,    -0.208018592057711E-02 , 
   8.68000 ,    -0.174563885730117E+00 ,    -0.576890771854368E-01 ,    -0.134613351384663E-01 , 
   8.70000 ,    -0.204807006035121E+00 ,    -0.594910917533031E-01 ,    -0.855884171263776E-02 , 
   8.72000 ,    -0.190357447146195E+00 ,    -0.692377562251498E-01 ,     0.847105781117975E-02 , 
   8.74000 ,    -0.138134298660068E+00 ,    -0.790221637757753E-01 ,     0.266976133515346E-01 , 
   8.76000 ,    -0.655652184283222E-01 ,    -0.808527627550626E-01 ,     0.351808189332266E-01 , 
   8.78000 ,     0.221053021108282E-02 ,    -0.709701331307510E-01 ,     0.291760375351243E-01 , 
   8.80000 ,     0.403816494499013E-01 ,    -0.518905666229645E-01 ,     0.122311765866602E-01 , 
   8.82000 ,     0.364633092765899E-01 ,    -0.311500908292092E-01 ,    -0.661708876116446E-02 , 
   8.84000 ,    -0.459458565779157E-03 ,    -0.173936584689899E-01 ,    -0.184097235786105E-01 , 
   8.86000 ,    -0.412473460434395E-01 ,    -0.158008012039302E-01 ,    -0.191092137358867E-01 , 
   8.88000 ,    -0.514444489109645E-01 ,    -0.252221165210491E-01 ,    -0.110804222742267E-01 , 
   8.90000 ,    -0.123016171314412E-01 ,    -0.385922004079517E-01 ,    -0.831857985392631E-03 , 
   8.92000 ,     0.651292526687111E-01 ,    -0.465133572024727E-01 ,     0.518369777858115E-02 , 
   8.94000 ,     0.143509373135981E+00 ,    -0.421843655551121E-01 ,     0.407042029610003E-02 , 
   8.96000 ,     0.180143757425699E+00 ,    -0.250254638764192E-01 ,    -0.255882994761585E-02 , 
   8.98000 ,     0.152997641394025E+00 ,    -0.977252315291018E-03 ,    -0.103069500049153E-01 , 
   9.00000 ,     0.749221887545900E-01 ,     0.207180319415840E-01 ,    -0.149802660774414E-01 , 
   9.02000 ,    -0.137413888188202E-01 ,     0.324224791691483E-01 ,    -0.149193449731432E-01 , 
   9.04000 ,    -0.696779153976956E-01 ,     0.318821287290033E-01 ,    -0.114170401775125E-01 , 
   9.06000 ,    -0.720535020859023E-01 ,     0.227836687973597E-01 ,    -0.726625955775907E-02 , 
   9.08000 ,    -0.321723743912564E-01 ,     0.120040983358778E-01 ,    -0.459448360524510E-02 , 
   9.10000 ,     0.181955498657433E-01 ,     0.549565233135835E-02 ,    -0.345602651890051E-02 , 
   9.12000 ,     0.503263044278885E-01 ,     0.545423349328891E-02 ,    -0.205816738077583E-02 , 
   9.14000 ,     0.564604267907667E-01 ,     0.103437394361482E-01 ,     0.159849022540656E-02 , 
   9.16000 ,     0.496447764231170E-01 ,     0.172641461797907E-01 ,     0.781340822389195E-02 , 
   9.18000 ,     0.471505929318866E-01 ,     0.245534409093162E-01 ,     0.143664231321827E-01 , 
   9.20000 ,     0.518209334993200E-01 ,     0.325541424039166E-01 ,     0.174836374255632E-01 , 
   9.22000 ,     0.472757115968576E-01 ,     0.421019865006937E-01 ,     0.141438461695142E-01 , 
   9.24000 ,     0.119373496380335E-01 ,     0.522539642117823E-01 ,     0.433570109858387E-02 , 
   9.26000 ,    -0.585291729008202E-01 ,     0.595212336318364E-01 ,    -0.825350310813075E-02 , 
   9.28000 ,    -0.138752398214979E+00 ,     0.597504751154279E-01 ,    -0.177925333607411E-01 , 
   9.30000 ,    -0.183539839894185E+00 ,     0.515881561825703E-01 ,    -0.194098571681857E-01 , 
   9.32000 ,    -0.156224160676884E+00 ,     0.388671873598850E-01 ,    -0.120879254749180E-01 , 
   9.34000 ,    -0.567889688786167E-01 ,     0.296277890144538E-01 ,     0.451262852507198E-03 , 
   9.36000 ,     0.709969489811830E-01 ,     0.317492142840212E-01 ,     0.115675838909812E-01 , 
   9.38000 ,     0.161197071104708E+00 ,     0.477706571082993E-01 ,     0.153020190291014E-01 , 
   9.40000 ,     0.164259448150683E+00 ,     0.724612225793580E-01 ,     0.968029019396150E-02 , 
   9.42000 ,     0.781823511893599E-01 ,     0.951606972743665E-01 ,    -0.224933591790187E-02 , 
   9.44000 ,    -0.483806213018350E-01 ,     0.105767106166553E+00 ,    -0.142710226104976E-01 , 
   9.46000 ,    -0.143983463264199E+00 ,     0.100657316431768E+00 ,    -0.206120027361892E-01 , 
   9.48000 ,    -0.156104376477991E+00 ,     0.846837276983863E-01 ,    -0.191102192875463E-01 , 
   9.50000 ,    -0.807896741009833E-01 ,     0.679114717993405E-01 ,    -0.120691261187002E-01 , 
   9.52000 ,     0.375489894485332E-01 ,     0.592624237814699E-01 ,    -0.443069606096246E-02 , 
   9.54000 ,     0.134621037242200E+00 ,     0.612824747604281E-01 ,    -0.580483270371415E-03 , 
   9.56000 ,     0.164018341652010E+00 ,     0.694003431517457E-01 ,    -0.186488422299645E-02 , 
   9.58000 ,     0.120932842406567E+00 ,     0.758957608072020E-01 ,    -0.628571953415204E-02 , 
   9.60000 ,     0.392517155538787E-01 ,     0.755731615110320E-01 ,    -0.103139726527064E-01 , 
   9.62000 ,    -0.329130660259855E-01 ,     0.691125757192157E-01 ,    -0.113975952859706E-01 , 
   9.64000 ,    -0.617107910495217E-01 ,     0.619159153237057E-01 ,    -0.943422801982623E-02 , 
   9.66000 ,    -0.426605467469834E-01 ,     0.595885979440158E-01 ,    -0.636732244071067E-02 , 
   9.68000 ,     0.388213285225369E-02 ,     0.635624817564940E-01 ,    -0.444107499253445E-02 , 
   9.70000 ,     0.498648695322552E-01 ,     0.700923771914204E-01 ,    -0.451804837377046E-02 , 
   9.72000 ,     0.759044445936136E-01 ,     0.732263519259400E-01 ,    -0.565383373107830E-02 , 
   9.74000 ,     0.772240058071440E-01 ,     0.693659814468865E-01 ,    -0.607720099808287E-02 , 
   9.76000 ,     0.589660899095721E-01 ,     0.599171885280646E-01 ,    -0.467150298278592E-02 , 
   9.78000 ,     0.281350190243257E-01 ,     0.500700486715571E-01 ,    -0.176936532628856E-02 , 
   9.80000 ,    -0.102421026140082E-01 ,     0.447250580610545E-01 ,     0.129021609982380E-02 , 
   9.82000 ,    -0.509343956352114E-01 ,     0.447328495728975E-01 ,     0.338445243457260E-02 , 
   9.84000 ,    -0.848058971588316E-01 ,     0.463243047553054E-01 ,     0.456748700751818E-02 , 
   9.86000 ,    -0.995224277662138E-01 ,     0.441342749259553E-01 ,     0.599432916514465E-02 , 
   9.88000 ,    -0.862408388093961E-01 ,     0.354718006005547E-01 ,     0.889531404104578E-02 , 
   9.90000 ,    -0.477071985662196E-01 ,     0.225593455873768E-01 ,     0.134411868262093E-01 , 
   9.92000 ,    -0.658543051439398E-03 ,     0.110441773925401E-01 ,     0.183961347163247E-01 , 
   9.94000 ,     0.311154657294575E-01 ,     0.594567629634818E-02 ,     0.218061325615677E-01 , 
   9.96000 ,     0.297758126712945E-01 ,     0.814150731652502E-02 ,     0.221623565187420E-01 , 
   9.98000 ,    -0.576146043719428E-02 ,     0.140316923449053E-01 ,     0.191654011750272E-01 , 
  10.00000 ,    -0.585718001858309E-01 ,     0.185276573674922E-01 ,     0.136195812718597E-01 , 
  10.02000 ,    -0.103090767832980E+00 ,     0.189351617538287E-01 ,     0.673351922980557E-02 , 
  10.04000 ,    -0.119104703324312E+00 ,     0.166458303214673E-01 ,    -0.455707386613411E-03 , 
  10.06000 ,    -0.101592249376182E+00 ,     0.153396970315084E-01 ,    -0.705560409316024E-02 , 
  10.08000 ,    -0.609597002315861E-01 ,     0.172378012611496E-01 ,    -0.119004701901363E-01 , 
  10.10000 ,    -0.149088311016727E-01 ,     0.205868295432711E-01 ,    -0.134551936778895E-01 , 
  10.12000 ,     0.217065275522890E-01 ,     0.206565998363765E-01 ,    -0.105506617049809E-01 , 
  10.14000 ,     0.425566715172284E-01 ,     0.137125751188073E-01 ,    -0.364596488622714E-02 , 
  10.16000 ,     0.489060004725778E-01 ,     0.865157429672959E-03 ,     0.443818234441076E-02 , 
  10.18000 ,     0.449812227374629E-01 ,    -0.115300662132203E-01 ,     0.932202605332187E-02 , 
  10.20000 ,     0.344252680751650E-01 ,    -0.157984823000498E-01 ,     0.741079799583660E-02 , 
  10.22000 ,     0.203477278900614E-01 ,    -0.869174604570798E-02 ,    -0.151906335733030E-02 , 
  10.24000 ,     0.744918082375090E-02 ,     0.529561446583128E-02 ,    -0.133651906598771E-01 , 
  10.26000 ,     0.253923426542788E-02 ,     0.159052237421174E-01 ,    -0.214719693849249E-01 , 
  10.28000 ,     0.113208888619335E-01 ,     0.135675960259934E-01 ,    -0.204495114955107E-01 , 
  10.30000 ,     0.331705207996842E-01 ,    -0.388174475551767E-02 ,    -0.976869324052443E-02 , 
  10.32000 ,     0.583903353538176E-01 ,    -0.289850260834941E-01 ,     0.532690594386610E-02 , 
  10.34000 ,     0.714731885907015E-01 ,    -0.488460016835108E-01 ,     0.165192320231653E-01 , 
  10.36000 ,     0.597042565786155E-01 ,    -0.532350087784983E-01 ,     0.173024790623598E-01 , 
  10.38000 ,     0.220622564140806E-01 ,    -0.412983996640508E-01 ,     0.705101033440755E-02 , 
  10.40000 ,    -0.276920365868183E-01 ,    -0.223228527315270E-01 ,    -0.839675980476547E-02 , 
  10.42000 ,    -0.665762678253257E-01 ,    -0.992892734971051E-02 ,    -0.201479040985632E-01 , 
  10.44000 ,    -0.739537535978672E-01 ,    -0.134707730420882E-01 ,    -0.215819344012766E-01 , 
  10.46000 ,    -0.425521036219524E-01 ,    -0.322678938191554E-01 ,    -0.122422977106356E-01 , 
  10.48000 ,     0.173407954202666E-01 ,    -0.563367601815681E-01 ,     0.213978417757750E-02 , 
  10.50000 ,     0.826321428453630E-01 ,    -0.729166491231108E-01 ,     0.134014813951838E-01 , 
  10.52000 ,     0.128132546710817E+00 ,    -0.743245662510829E-01 ,     0.159697506510634E-01 , 
  10.54000 ,     0.137357467416153E+00 ,    -0.620522547420561E-01 ,     0.992075237708624E-02 , 
  10.56000 ,     0.108353797627976E+00 ,    -0.448140890047608E-01 ,     0.286683226814421E-03 , 
  10.58000 ,     0.528046917461014E-01 ,    -0.323905626256799E-01 ,    -0.663210913051559E-02 , 
  10.60000 ,    -0.992505956230225E-02 ,    -0.296969675431636E-01 ,    -0.729444578149386E-02 , 
  10.62000 ,    -0.605029137524608E-01 ,    -0.348882342198753E-01 ,    -0.263376459288514E-02 , 
  10.64000 ,    -0.861324332222910E-01 ,    -0.421620017141163E-01 ,     0.339638688798446E-02 , 
  10.66000 ,    -0.841160201344318E-01 ,    -0.466332002938716E-01 ,     0.706673776554926E-02 , 
  10.68000 ,    -0.618310754091079E-01 ,    -0.475394255921026E-01 ,     0.742668825971423E-02 , 
  10.70000 ,    -0.332256528383454E-01 ,    -0.476974065080562E-01 ,     0.642366572913929E-02 , 
  10.72000 ,    -0.128218099676744E-01 ,    -0.501355443573217E-01 ,     0.676842324260052E-02 , 
  10.74000 ,    -0.939326996158380E-02 ,    -0.548767762188973E-01 ,     0.938334162135452E-02 , 
  10.76000 ,    -0.222483201813718E-01 ,    -0.584980785108045E-01 ,     0.124662433157780E-01 , 
  10.78000 ,    -0.423154182123822E-01 ,    -0.567657721243449E-01 ,     0.128671196897415E-01 , 
  10.80000 ,    -0.577445220947469E-01 ,    -0.482027887800108E-01 ,     0.866560627377006E-02 , 
  10.82000 ,    -0.608021555124999E-01 ,    -0.357379302868124E-01 ,     0.920013172748408E-03 , 
  10.84000 ,    -0.516455020016501E-01 ,    -0.250845230547619E-01 ,    -0.680283308305937E-02 , 
  10.86000 ,    -0.364510271797870E-01 ,    -0.209932813782371E-01 ,    -0.108222898435616E-01 , 
  10.88000 ,    -0.214180505399111E-01 ,    -0.241154725570715E-01 ,    -0.991036184275930E-02 , 
  10.90000 ,    -0.746408000337294E-02 ,    -0.307356018414012E-01 ,    -0.612895362168467E-02 , 
  10.92000 ,     0.981483358765318E-02 ,    -0.355035231946102E-01 ,    -0.329718224299798E-02 , 
  10.94000 ,     0.344282238492419E-01 ,    -0.351366986457021E-01 ,    -0.417860331407238E-02 , 
  10.96000 ,     0.630904513733651E-01 ,    -0.304550099817090E-01 ,    -0.841111711915311E-02 , 
  10.98000 ,     0.836169774373528E-01 ,    -0.254284446168102E-01 ,    -0.126699116885301E-01 , 
  11.00000 ,     0.817180549426639E-01 ,    -0.241111490080578E-01 ,    -0.129594716352264E-01 , 
  11.02000 ,     0.525533896574632E-01 ,    -0.277682033980926E-01 ,    -0.743165663626241E-02 , 
  11.04000 ,     0.837037413611699E-02 ,    -0.341850823881393E-01 ,     0.221727039820167E-02 , 
  11.06000 ,    -0.252966278522431E-01 ,    -0.394319143391862E-01 ,     0.116986207782156E-01 , 
  11.08000 ,    -0.248354034206874E-01 ,    -0.405851315885396E-01 ,     0.167377781980921E-01 , 
  11.10000 ,     0.138998661121344E-01 ,    -0.373824560783154E-01 ,     0.155654130658355E-01 , 
  11.12000 ,     0.684454768550487E-01 ,    -0.317881217998073E-01 ,     0.970682190199018E-02 , 
  11.14000 ,     0.100288557152181E+00 ,    -0.261030851910925E-01 ,     0.272046218530992E-02 , 
  11.16000 ,     0.786412400872838E-01 ,    -0.212711232799726E-01 ,    -0.209296013067460E-02 , 
