Time       moves_acc moves_gen     G(r)_1     S(Q)_1
150023.057     2489745    19203470  0.107E-02  0.620E-03
151023.091     2519048    19470295  0.106E-02  0.617E-03
152023.039     2548316    19737783  0.105E-02  0.614E-03
153023.059     2577570    20004985  0.106E-02  0.609E-03
154023.007     2607142    20272750  0.106E-02  0.605E-03
155022.993     2636627    20540468  0.107E-02  0.601E-03
160023.048     2666178    20807726  0.110E-02  0.596E-03
161023.014     2695826    21074458  0.109E-02  0.594E-03
162023.021     2725232    21342803  0.106E-02  0.592E-03
163023.028     2754709    21610689  0.105E-02  0.588E-03
164023.033     2784102    21879206  0.106E-02  0.586E-03
165023.053     2813559    22148155  0.109E-02  0.582E-03
170023.030     2843275    22416384  0.110E-02  0.579E-03
171023.016     2872892    22684612  0.108E-02  0.576E-03
172023.022     2902509    22953015  0.110E-02  0.571E-03
173023.023     2931915    23220995  0.109E-02  0.569E-03
174023.005     2961362    23489020  0.112E-02  0.564E-03
175022.988     2990772    23757990  0.112E-02  0.561E-03
180022.992     3020212    24026917  0.111E-02  0.557E-03
181023.007     3049675    24295910  0.111E-02  0.555E-03
182023.049     3079375    24564792  0.109E-02  0.553E-03
183022.974     3109001    24833331  0.111E-02  0.550E-03
184023.003     3138693    25102168  0.109E-02  0.548E-03
185023.002     3168144    25371101  0.112E-02  0.545E-03
190023.003     3197941    25640135  0.110E-02  0.542E-03
191023.026     3227274    25908964  0.113E-02  0.538E-03
192023.029     3256742    26177469  0.114E-02  0.534E-03
193023.023     3285988    26446062  0.113E-02  0.532E-03
194023.005     3315501    26714961  0.109E-02  0.530E-03
195023.032     3345208    26983916  0.110E-02  0.529E-03
200023.032     3374895    27253405  0.114E-02  0.525E-03
201022.997     3404425    27522110  0.111E-02  0.523E-03
202023.014     3433948    27791164  0.113E-02  0.520E-03
203023.032     3463467    28060187  0.111E-02  0.517E-03
204023.014     3493076    28329297  0.111E-02  0.514E-03
205023.046     3522313    28597771  0.112E-02  0.511E-03
210023.020     3551667    28866075  0.113E-02  0.507E-03
211023.036     3581166    29134660  0.113E-02  0.506E-03
212023.035     3610713    29404036  0.111E-02  0.504E-03
213023.017     3640133    29672821  0.113E-02  0.501E-03
214023.000     3668976    29935046  0.116E-02  0.499E-03
215023.015     3698410    30203058  0.111E-02  0.498E-03
220024.375     3727500    30471502  0.117E-02  0.492E-03
221023.050     3756816    30739697  0.117E-02  0.490E-03
222023.019     3786302    31009056  0.114E-02  0.488E-03
223022.999     3815685    31277692  0.114E-02  0.487E-03
224023.025     3845162    31546259  0.115E-02  0.483E-03
225023.009     3874665    31813876  0.117E-02  0.480E-03
230023.031     3904199    32081980  0.118E-02  0.478E-03
